	0	1	2	3	4	5	6	7
67230	5.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.0384460000
67285	6.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9797120000
67340	7.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9437830000
67395	8.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9220410000
67450	9.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9095360000
67505	10.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9031820000
67560	11.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9010080000
67615	12.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9016790000
67670	13.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9042710000
67725	14.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9081750000
67780	15.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9129330000
67835	16.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9182710000
67890	17.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9239800000
67945	18.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9299230000
68000	19.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9360100000
68055	20.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9421810000
68110	21.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9484180000
68165	22.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9546940000
68220	23.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9610090000
68275	24.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9673650000
68330	25.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9737610000
68385	26.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9801990000
68440	27.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9866980000
68495	28.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9932580000
68550	29.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-22.9998810000
68605	30.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.0065780000
68660	31.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.0133400000
68715	32.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.0201870000
68770	33.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.0271200000
68825	34.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.0341270000
68880	35.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.0412140000
68935	36.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.0483820000
68990	37.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.0556260000
69045	38.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.0629460000
69100	39.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.0703380000
69155	40.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.0777990000
69210	41.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.0853270000
69265	42.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.0929170000
69320	43.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.1005670000
69375	44.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.1082710000
69430	45.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.1160260000
69485	46.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.1238290000
69540	47.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.1316750000
69595	48.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.1395600000
69650	49.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.1474810000
69705	50.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.1554320000
69760	51.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.1634130000
69815	52.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.1714190000
69870	53.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.1794450000
69925	54.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.1874900000
69980	55.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.1955500000
70035	56.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.2036210000
70090	57.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.2117010000
70145	58.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.2197880000
70200	59.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.2278780000
70255	60.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.2359680000
70310	61.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.2440580000
70365	62.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.2521440000
70420	63.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.2602250000
70475	64.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.2682970000
70530	65.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.2763610000
70585	66.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.2844120000
70640	67.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.2924500000
70695	68.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.3004730000
70750	69.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.3084800000
70805	70.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.3164710000
70860	71.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.3244400000
70915	72.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.3323910000
70970	73.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.3403190000
71025	74.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.3482270000
71080	75.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.3561090000
71135	76.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.3639680000
71190	77.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.3717990000
71245	78.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.3796070000
71300	79.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.3873860000
71355	80.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.3951390000
71410	81.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.4028630000
71465	82.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.4105580000
71520	83.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.4182240000
71575	84.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.4258600000
71630	85.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.4334640000
71685	86.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.4410390000
71740	87.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.4485830000
71795	88.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.4560960000
71850	89.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.4635760000
71905	90.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.4710250000
71960	91.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.4784410000
72015	92.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.4858230000
72070	93.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.4931750000
72125	94.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.5004920000
72180	95.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.5077780000
72235	96.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.5150290000
72290	97.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.5222480000
72345	98.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.5294350000
72400	99.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.5365870000
72455	100.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.5437060000
1490	100.0000000000	1.8201000000	3.4309000000	4.0000000000	2.0000000000	0.0000000000	1.0000000000	-25.5697560000
37985	100.0000000000	13.7000000000	3.0614000000	1.0000000000	0.0000000000	-1.0000000000	3.0000000000	-26.4024780000
65499	100.0000000000	0.0459000000	3.7947000000	10.0000000000	9.0000000000	-1.0000000000	1.0000000000	-23.1706650000
89008	1.0000000000	0.0459000000	3.7947000000	9.0000000000	0.0000000000	1.0000000000	3.0000000000	-35.9558150000
14473	100.0000000000	1.4568000000	3.4508000000	5.0000000000	3.0000000000	0.0000000000	2.0000000000	-25.4569580000
9009	1.0000000000	1.4568000000	3.4508000000	10.0000000000	0.0000000000	0.0000000000	2.0000000000	-34.8638610000
88995	100.0000000000	0.0805000000	3.7564000000	9.0000000000	7.0000000000	1.0000000000	1.0000000000	-23.9210580000
83505	1.0000000000	0.0805000000	3.7564000000	6.0000000000	0.0000000000	1.0000000000	1.0000000000	-34.6802650000
43445	100.0000000000	1.3889000000	3.4508000000	1.0000000000	0.0000000000	-1.0000000000	1.0000000000	-23.7935300000
38009	1.0000000000	1.3889000000	3.4508000000	10.0000000000	0.0000000000	-1.0000000000	1.0000000000	-34.0340330000
7504	1.0000000000	14.4599000000	3.0614000000	5.0000000000	0.0000000000	0.0000000000	2.0000000000	-33.8122620000
99973	100.0000000000	1.4847000000	3.4863000000	5.0000000000	3.0000000000	0.0000000000	1.0000000000	-24.8351740000
94509	1.0000000000	1.4847000000	3.4863000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-33.4197540000
83479	100.0000000000	0.1539000000	3.7006000000	5.0000000000	4.0000000000	1.0000000000	3.0000000000	-23.6703090000
78009	1.0000000000	0.1539000000	3.7006000000	10.0000000000	0.0000000000	1.0000000000	3.0000000000	-33.3876540000
77972	100.0000000000	0.3733000000	3.6123000000	4.0000000000	3.0000000000	1.0000000000	1.0000000000	-23.7722410000
72507	1.0000000000	0.3733000000	3.6123000000	8.0000000000	0.0000000000	1.0000000000	1.0000000000	-32.5962000000
67009	1.0000000000	1.3758000000	3.4508000000	10.0000000000	0.0000000000	1.0000000000	3.0000000000	-32.2355810000
66985	100.0000000000	14.1776000000	3.0614000000	1.0000000000	0.0000000000	1.0000000000	1.0000000000	-24.4231740000
65504	1.0000000000	14.1776000000	3.0614000000	5.0000000000	0.0000000000	1.0000000000	1.0000000000	-30.8282500000
19965	100.0000000000	0.3731000000	3.6123000000	4.0000000000	2.0000000000	0.0000000000	2.0000000000	-24.0315280000
14509	1.0000000000	0.3731000000	3.6123000000	10.0000000000	0.0000000000	0.0000000000	2.0000000000	-28.5399940000
105455	100.0000000000	0.3336000000	3.6304000000	2.0000000000	1.0000000000	0.0000000000	3.0000000000	-23.5448570000
100009	1.0000000000	0.3336000000	3.6304000000	10.0000000000	0.0000000000	0.0000000000	3.0000000000	-27.9443810000
25480	100.0000000000	0.1587000000	3.7006000000	6.0000000000	4.0000000000	0.0000000000	2.0000000000	-23.6172990000
20004	1.0000000000	0.1587000000	3.7006000000	5.0000000000	0.0000000000	0.0000000000	2.0000000000	-28.7384390000
48964	100.0000000000	0.3574000000	3.6123000000	3.0000000000	2.0000000000	-1.0000000000	3.0000000000	-23.1252170000
43508	1.0000000000	0.3574000000	3.6123000000	9.0000000000	0.0000000000	-1.0000000000	3.0000000000	-28.1948700000
2990	100.0000000000	0.4305000000	3.6024000000	4.0000000000	2.0000000000	0.0000000000	1.0000000000	-23.9578700000
1504	1.0000000000	0.4305000000	3.6024000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-27.8818980000
110964	100.0000000000	0.1517000000	3.7116000000	3.0000000000	2.0000000000	0.0000000000	1.0000000000	-22.8670280000
105507	1.0000000000	0.1517000000	3.7116000000	8.0000000000	0.0000000000	0.0000000000	1.0000000000	-27.9848570000
36497	100.0000000000	0.0462000000	3.7947000000	9.0000000000	8.0000000000	0.0000000000	2.0000000000	-23.4505230000
31009	1.0000000000	0.0462000000	3.7947000000	10.0000000000	0.0000000000	0.0000000000	2.0000000000	-26.9073060000
30991	100.0000000000	0.0799000000	3.7564000000	8.0000000000	6.0000000000	0.0000000000	2.0000000000	-23.5408200000
25508	1.0000000000	0.0799000000	3.7564000000	9.0000000000	0.0000000000	0.0000000000	2.0000000000	-27.1588760000
116479	100.0000000000	0.0768000000	3.7637000000	5.0000000000	4.0000000000	0.0000000000	3.0000000000	-22.5609850000
111008	1.0000000000	0.0768000000	3.7637000000	9.0000000000	0.0000000000	0.0000000000	3.0000000000	-26.6629770000
59997	100.0000000000	0.0780000000	3.7564000000	9.0000000000	8.0000000000	-1.0000000000	3.0000000000	-23.2138770000
54508	1.0000000000	0.0780000000	3.7564000000	9.0000000000	0.0000000000	-1.0000000000	3.0000000000	-26.5919470000
54472	100.0000000000	0.1553000000	3.7006000000	4.0000000000	3.0000000000	-1.0000000000	1.0000000000	-22.9778990000
49008	1.0000000000	0.1553000000	3.7006000000	9.0000000000	0.0000000000	-1.0000000000	1.0000000000	-26.9223890000
121985	100.0000000000	0.0444000000	3.8000000000	6.0000000000	5.0000000000	0.0000000000	1.0000000000	-22.3561460000
116508	1.0000000000	0.0444000000	3.8000000000	9.0000000000	0.0000000000	0.0000000000	1.0000000000	-27.0624740000
5994	100.0000000000	0.0853000000	3.7525000000	6.0000000000	4.0000000000	0.0000000000	1.0000000000	-23.3175990000
4503	1.0000000000	0.0853000000	3.7525000000	8.0000000000	0.0000000000	0.0000000000	1.0000000000	-27.0180000000
7494	100.0000000000	0.0485000000	3.7920000000	7.0000000000	5.0000000000	0.0000000000	3.0000000000	-23.1169420000
6004	1.0000000000	0.0485000000	3.7920000000	11.0000000000	1.0000000000	0.0000000000	3.0000000000	-26.0616330000
4494	100.0000000000	0.1661000000	3.6948000000	7.0000000000	5.0000000000	0.0000000000	3.0000000000	-23.7520130000
3004	1.0000000000	0.1661000000	3.6948000000	11.0000000000	1.0000000000	0.0000000000	3.0000000000	-25.0274950000
127494	100.0000000000	0.0283000000	3.8267000000	8.0000000000	7.0000000000	0.0000000000	3.0000000000	-22.2316690000
3	1.0000000000	1.8201000000	3.4309000000	8.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.4805450000
127479	100.0000000000	0.0283000000	3.8267000000	5.0000000000	4.0000000000	0.0000000000	3.0000000000	-22.2500640000
127490	100.0000000000	0.0283000000	3.8267000000	7.0000000000	6.0000000000	0.0000000000	3.0000000000	-22.2307930000
89006	1.0000000000	0.0459000000	3.7947000000	7.0000000000	0.0000000000	1.0000000000	3.0000000000	-35.3027670000
127485	100.0000000000	0.0283000000	3.8267000000	6.0000000000	5.0000000000	0.0000000000	3.0000000000	-22.2389400000
89005	1.0000000000	0.0459000000	3.7947000000	6.0000000000	0.0000000000	1.0000000000	3.0000000000	-35.0507110000
127472	100.0000000000	0.0283000000	3.8267000000	4.0000000000	3.0000000000	0.0000000000	3.0000000000	-22.2662370000
36503	1.0000000000	13.7000000000	3.0614000000	4.0000000000	0.0000000000	-1.0000000000	3.0000000000	-34.7313680000
127464	100.0000000000	0.0283000000	3.8267000000	3.0000000000	2.0000000000	0.0000000000	3.0000000000	-22.3035380000
89002	1.0000000000	0.0459000000	3.7947000000	3.0000000000	0.0000000000	1.0000000000	3.0000000000	-33.5954780000
127455	100.0000000000	0.0283000000	3.8267000000	2.0000000000	1.0000000000	0.0000000000	3.0000000000	-22.3792980000
83501	1.0000000000	0.0805000000	3.7564000000	2.0000000000	0.0000000000	1.0000000000	1.0000000000	-31.1910040000
127445	100.0000000000	0.0283000000	3.8267000000	1.0000000000	0.0000000000	0.0000000000	3.0000000000	-22.7015670000
36508	1.0000000000	13.7000000000	3.0614000000	5.0000000000	1.0000000000	-1.0000000000	3.0000000000	-35.3549370000
8	1.0000000000	1.8201000000	3.4309000000	10.0000000000	2.0000000000	0.0000000000	1.0000000000	-35.2596670000
89032	1.0000000000	0.0459000000	3.7947000000	9.0000000000	3.0000000000	1.0000000000	3.0000000000	-33.6909400000
89039	1.0000000000	0.0459000000	3.7947000000	10.0000000000	4.0000000000	1.0000000000	3.0000000000	-33.3747260000
89048	1.0000000000	0.0459000000	3.7947000000	10.0000000000	6.0000000000	1.0000000000	3.0000000000	-32.9610340000
89044	1.0000000000	0.0459000000	3.7947000000	10.0000000000	5.0000000000	1.0000000000	3.0000000000	-32.9435920000
89051	1.0000000000	0.0459000000	3.7947000000	10.0000000000	7.0000000000	1.0000000000	3.0000000000	-32.4321420000
83553	1.0000000000	0.0805000000	3.7564000000	10.0000000000	8.0000000000	1.0000000000	1.0000000000	-30.9949310000
67054	1.0000000000	1.3758000000	3.4508000000	10.0000000000	9.0000000000	1.0000000000	3.0000000000	-29.6024700000
