R,phi,th2,th1,E_cm
14.0,0.0,30.0,90.0,-0.0460767216706148
14.5,0.0,30.0,90.0,-0.036705156143534194
15.0,0.0,30.0,90.0,-0.029526579585455296
16.0,0.0,30.0,90.0,-0.01971825892373957
17.0,0.0,30.0,90.0,-0.01389011012919795
18.0,0.0,30.0,90.0,-0.010321233635715004
19.0,0.0,30.0,90.0,-0.008069643239740855
20.0,0.0,30.0,90.0,-0.006479329822218176
21.0,0.0,30.0,90.0,-0.005363080085258787
22.0,0.0,30.0,90.0,-0.004530175062555913
23.0,0.0,30.0,90.0,-0.0038175419131252397
24.0,0.0,30.0,90.0,-0.0032618310903359316
25.0,0.0,30.0,90.0,-0.0028990380739202237
50.0,0.0,30.0,90.0,-0.0002802694570850406
100.0,0.0,30.0,90.0,0.0
2.5,30.0,30.0,90.0,1332.9319835272718
2.6,30.0,30.0,90.0,920.9907732872687
2.7,30.0,30.0,90.0,611.6978270883716
2.8,30.0,30.0,90.0,385.1042861636203
2.9,30.0,30.0,90.0,222.6301706066145
3.0,30.0,30.0,90.0,109.54544215780426
3.1,30.0,30.0,90.0,32.36259513228352
3.2,30.0,30.0,90.0,-17.890383383684178
3.3,30.0,30.0,90.0,-50.551438116103085
3.4,30.0,30.0,90.0,-68.37309279870546
3.5,30.0,30.0,90.0,-77.095558670214
3.6,30.0,30.0,90.0,-80.07865476946364
3.7,30.0,30.0,90.0,-78.72080210625913
3.8,30.0,30.0,90.0,-74.74246932708445
3.9,30.0,30.0,90.0,-69.64948986828354
4.0,30.0,30.0,90.0,-64.0205375572046
4.1,30.0,30.0,90.0,-58.05324030589864
4.2,30.0,30.0,90.0,-52.232714518716975
4.3,30.0,30.0,90.0,-46.73806927081894
4.4,30.0,30.0,90.0,-41.66470601669237
4.5,30.0,30.0,90.0,-37.05370864516279
4.6,30.0,30.0,90.0,-32.196004671171195
4.7,30.0,30.0,90.0,-28.54832271344017
4.8,30.0,30.0,90.0,-25.294723696687015
4.9,30.0,30.0,90.0,-22.447399649508757
5.0,30.0,30.0,90.0,-19.944485729430202
5.1,30.0,30.0,90.0,-17.748248100546107
5.2,30.0,30.0,90.0,-15.822581868218732
5.3,30.0,30.0,90.0,-14.13429039541792
5.4,30.0,30.0,90.0,-12.652985447311776
5.5,30.0,30.0,90.0,-11.351896164800236
5.6,30.0,30.0,90.0,-10.207089717622342
5.7,30.0,30.0,90.0,-9.198138725611186
5.8,30.0,30.0,90.0,-8.306604467626595
5.9,30.0,30.0,90.0,-7.517270982881833
6.0,30.0,30.0,90.0,-6.816504951459359
6.2,30.0,30.0,90.0,-5.637247352579596
6.4,30.0,30.0,90.0,-4.69609404781458
6.6,30.0,30.0,90.0,-3.9378658256123567
6.8,30.0,30.0,90.0,-3.3223253037892757
7.0,30.0,30.0,90.0,-2.818982408469665
7.2,30.0,30.0,90.0,-2.404249099990731
7.4,30.0,30.0,90.0,-2.060590458452819
7.6,30.0,30.0,90.0,-1.7741042972604357
7.8,30.0,30.0,90.0,-1.5339793003134956
8.0,30.0,30.0,90.0,-1.3316298361410877
8.2,30.0,30.0,90.0,-1.160491418991427
8.4,30.0,30.0,90.0,-1.0149749124257748
8.6,30.0,30.0,90.0,-0.8908159203266734
8.8,30.0,30.0,90.0,-0.7843911347724897
9.0,30.0,30.0,90.0,-0.6929665616890424
9.5,30.0,30.0,90.0,-0.5151548021691396
10.0,30.0,30.0,90.0,-0.38992894222638114
10.5,30.0,30.0,90.0,-0.30021539732066416
11.0,30.0,30.0,90.0,-0.23482797875027048
11.5,30.0,30.0,90.0,-0.18649110524257026
12.0,30.0,30.0,90.0,-0.15036975205300537
12.5,30.0,30.0,90.0,-0.12313009713177536
13.0,30.0,30.0,90.0,-0.10235243394491747
13.5,30.0,30.0,90.0,-0.08640935573460438
14.0,30.0,30.0,90.0,-0.07413743282956346
14.5,30.0,30.0,90.0,-0.06468970946311871
15.0,30.0,30.0,90.0,-0.057407541027054663
16.0,30.0,30.0,90.0,-0.0474010346995712
17.0,30.0,30.0,90.0,-0.04125354882996291
18.0,30.0,30.0,90.0,-0.0374098890633347
19.0,30.0,30.0,90.0,-0.03482206327246118
20.0,30.0,30.0,90.0,-0.032939191844855886
21.0,30.0,30.0,90.0,-0.0316300243015229
22.0,30.0,30.0,90.0,-0.006525421252725323
23.0,30.0,30.0,90.0,-0.005309967961148203
24.0,30.0,30.0,90.0,-0.00439080914830626
25.0,30.0,30.0,90.0,-0.003803275963528563
50.0,30.0,30.0,90.0,-0.00039022705503668933
100.0,30.0,30.0,90.0,0.0
2.5,60.0,30.0,90.0,1303.883406362486
2.6,60.0,30.0,90.0,900.9555571850749
2.7,60.0,30.0,90.0,595.9258437800073
2.8,60.0,30.0,90.0,372.95651463738966
2.9,60.0,30.0,90.0,213.16304531168018
3.0,60.0,30.0,90.0,101.07372846442094
3.1,60.0,30.0,90.0,25.615948521175426
3.2,60.0,30.0,90.0,-23.62336688539899
3.3,60.0,30.0,90.0,-54.09420878576553
3.4,60.0,30.0,90.0,-71.40750403951432
3.5,60.0,30.0,90.0,-79.72890877799276
3.6,60.0,30.0,90.0,-82.7035327152757
3.7,60.0,30.0,90.0,-80.99406260130858
3.8,60.0,30.0,90.0,-77.1172892919723
3.9,60.0,30.0,90.0,-71.71983421596993
4.0,60.0,30.0,90.0,-65.66512417060405
4.1,60.0,30.0,90.0,-59.49266795818577
4.2,60.0,30.0,90.0,-53.498217087424166
4.3,60.0,30.0,90.0,-47.85453912882309
4.4,60.0,30.0,90.0,-42.65218317091905
4.5,60.0,30.0,90.0,-37.20324461265707
4.6,60.0,30.0,90.0,-33.013324022301745
4.7,60.0,30.0,90.0,-29.282539973264395
4.8,60.0,30.0,90.0,-25.9799967945663
4.9,60.0,30.0,90.0,-23.068495514249832
5.0,60.0,30.0,90.0,-20.486938787947544
5.1,60.0,30.0,90.0,-18.240570955262157
5.2,60.0,30.0,90.0,-16.270452769413914
5.3,60.0,30.0,90.0,-14.542385252907929
5.4,60.0,30.0,90.0,-13.025575013577267
5.5,60.0,30.0,90.0,-11.692615381342206
5.6,60.0,30.0,90.0,-10.519187250561023
5.7,60.0,30.0,90.0,-9.484375123523355
5.8,60.0,30.0,90.0,-8.569351371338032
5.9,60.0,30.0,90.0,-7.75917306677617
6.0,60.0,30.0,90.0,-7.039217268419749
6.2,60.0,30.0,90.0,-5.826831293238486
6.4,60.0,30.0,90.0,-4.858594600905246
6.6,60.0,30.0,90.0,-4.0776147622070384
6.8,60.0,30.0,90.0,-3.4430214253185696
7.0,60.0,30.0,90.0,-2.9238471653397284
7.2,60.0,30.0,90.0,-2.4956708192604746
7.4,60.0,30.0,90.0,-2.1405652564916724
7.6,60.0,30.0,90.0,-1.8443293729456236
7.8,60.0,30.0,90.0,-1.5958742154353942
8.0,60.0,30.0,90.0,-1.3863367399656135
8.2,60.0,30.0,90.0,-1.2089893879435125
8.4,60.0,30.0,90.0,-1.058083240552163
8.6,60.0,30.0,90.0,-0.9293361300560923
8.8,60.0,30.0,90.0,-0.8188238505259409
9.0,60.0,30.0,90.0,-0.7239438704532251
9.5,60.0,30.0,90.0,-0.5392015385834046
10.0,60.0,30.0,90.0,-0.4089369820463804
10.5,60.0,30.0,90.0,-0.3155298973316188
11.0,60.0,30.0,90.0,-0.24767229247338776
11.5,60.0,30.0,90.0,-0.19750982654209254
12.0,60.0,30.0,90.0,-0.16021428340007687
12.5,60.0,30.0,90.0,-0.13211977560146282
13.0,60.0,30.0,90.0,-0.11083622325313115
13.5,60.0,30.0,90.0,-0.09452048063801727
14.0,60.0,30.0,90.0,-0.081956436371985
14.5,60.0,30.0,90.0,-0.07222888019754649
15.0,60.0,30.0,90.0,-0.06454156378321216
16.0,60.0,30.0,90.0,-0.053464677705808726
17.0,60.0,30.0,90.0,-0.04629707663453147
18.0,60.0,30.0,90.0,-0.04131500095171702
19.0,60.0,30.0,90.0,-0.013823168704581975
20.0,60.0,30.0,90.0,-0.010720677105499874
21.0,60.0,30.0,90.0,-0.008471060987202747
22.0,60.0,30.0,90.0,-0.006859460926479955
23.0,60.0,30.0,90.0,-0.005600333369008155
24.0,60.0,30.0,90.0,-0.004629378617173643
25.0,60.0,30.0,90.0,-0.003923766161346407
50.0,60.0,30.0,90.0,-0.00039922514523922816
100.0,60.0,30.0,90.0,0.0
2.5,90.0,30.0,90.0,1291.117323663667
2.6,90.0,30.0,90.0,891.0214105048351
2.7,90.0,30.0,90.0,587.9681719295189
2.8,90.0,30.0,90.0,366.62280097753546
2.9,90.0,30.0,90.0,208.16017993911535
3.0,90.0,30.0,90.0,96.94660944112282
3.1,90.0,30.0,90.0,22.211338224405427
3.2,90.0,30.0,90.0,-26.488805488550973
3.3,90.0,30.0,90.0,-56.529603750426446
3.4,90.0,30.0,90.0,-73.48848391149556
3.5,90.0,30.0,90.0,-81.12139849001193
3.6,90.0,30.0,90.0,-84.64157249122735
3.7,90.0,30.0,90.0,-82.70316597682286
3.8,90.0,30.0,90.0,-78.43547630883761
3.9,90.0,30.0,90.0,-72.88477592195373
4.0,90.0,30.0,90.0,-66.57807257020448
4.1,90.0,30.0,90.0,-60.27531822293406
4.2,90.0,30.0,90.0,-54.16732544218195
4.3,90.0,30.0,90.0,-48.425135855588884
4.4,90.0,30.0,90.0,-43.1376876097232
4.5,90.0,30.0,90.0,-37.62278046230709
4.6,90.0,30.0,90.0,-33.380029698397266
4.7,90.0,30.0,90.0,-29.6048694139104
4.8,90.0,30.0,90.0,-26.264790806416308
4.9,90.0,30.0,90.0,-23.32115800096021
5.0,90.0,30.0,90.0,-20.733760394423445
5.1,90.0,30.0,90.0,-18.480284878278873
5.2,90.0,30.0,90.0,-16.487853365578946
5.3,90.0,30.0,90.0,-14.739896838522075
5.4,90.0,30.0,90.0,-13.205229706727533
5.5,90.0,30.0,90.0,-11.85619245845929
5.6,90.0,30.0,90.0,-10.668293926501203
5.7,90.0,30.0,90.0,-9.620453126256233
5.8,90.0,30.0,90.0,-8.693671022232426
5.9,90.0,30.0,90.0,-7.872758432708028
6.0,90.0,30.0,90.0,-7.143245611479769
6.2,90.0,30.0,90.0,-5.91406653330219
6.4,90.0,30.0,90.0,-4.932027300815009
6.6,90.0,30.0,90.0,-4.13959329874884
6.8,90.0,30.0,90.0,-3.495240586442866
7.0,90.0,30.0,90.0,-2.968071085110517
7.2,90.0,30.0,90.0,-2.5330585421445826
7.4,90.0,30.0,90.0,-2.1720385767911
7.6,90.0,30.0,90.0,-1.8709419904150029
7.8,90.0,30.0,90.0,-1.618239999437552
8.0,90.0,30.0,90.0,-1.4051037962710549
8.2,90.0,30.0,90.0,-1.224541359562762
8.4,90.0,30.0,90.0,-1.0709488440374024
8.6,90.0,30.0,90.0,-0.9396806277316065
8.8,90.0,30.0,90.0,-0.8271774934535752
9.0,90.0,30.0,90.0,-0.7303678924301878
9.5,90.0,30.0,90.0,-0.5417333984364637
10.0,90.0,30.0,90.0,-0.4085897742836015
10.5,90.0,30.0,90.0,-0.3127678080073358
11.0,90.0,30.0,90.0,-0.24275935393633405
11.5,90.0,30.0,90.0,-0.19076559419188044
12.0,90.0,30.0,90.0,-0.15165016625367728
12.5,90.0,30.0,90.0,-0.12177418318429829
13.0,90.0,30.0,90.0,-0.09881340553574589
13.5,90.0,30.0,90.0,-0.08082987235970507
14.0,90.0,30.0,90.0,-0.06668473420982039
14.5,90.0,30.0,90.0,-0.055482529843218345
15.0,90.0,30.0,90.0,-0.0464608044491527
16.0,90.0,30.0,90.0,-0.033257649383895825
17.0,90.0,30.0,90.0,-0.02441369942950246
18.0,90.0,30.0,90.0,-0.01833162047484649
19.0,90.0,30.0,90.0,-0.01400292154085335
20.0,90.0,30.0,90.0,-0.010901084915408176
21.0,90.0,30.0,90.0,-0.008603624532394605
22.0,90.0,30.0,90.0,-0.0069637108970241005
23.0,90.0,30.0,90.0,-0.005665958608506117
24.0,90.0,30.0,90.0,-0.004692368367513495
25.0,90.0,30.0,90.0,-0.0039281576036358954
50.0,90.0,30.0,90.0,-0.00040427156116564335
100.0,90.0,30.0,90.0,0.0
2.5,0.0,60.0,90.0,1421.4319467878388
2.6,0.0,60.0,90.0,1009.2057188936777
2.7,0.0,60.0,90.0,699.6229630289328
2.8,0.0,60.0,90.0,473.0824675894029
2.9,0.0,60.0,90.0,308.43461625672876
3.0,0.0,60.0,90.0,189.65348940879852
3.1,0.0,60.0,90.0,107.83077224867958
3.2,0.0,60.0,90.0,51.83191368156694
3.3,0.0,60.0,90.0,14.828700441029698
3.4,0.0,60.0,90.0,-8.818076047380934
3.5,0.0,60.0,90.0,-23.133549991007044
3.6,0.0,60.0,90.0,-32.2086639704365
3.7,0.0,60.0,90.0,-35.72845893840823
3.8,0.0,60.0,90.0,-36.24961637122987
3.9,0.0,60.0,90.0,-35.460087776076506
4.0,0.0,60.0,90.0,-33.388720456255825
4.1,0.0,60.0,90.0,-30.793268348846023
4.2,0.0,60.0,90.0,-27.992191559759902
4.3,0.0,60.0,90.0,-25.162099348109198
4.4,0.0,60.0,90.0,-22.474895873198182
4.5,0.0,60.0,90.0,-19.229693733870544
4.6,0.0,60.0,90.0,-16.989066261679895
4.7,0.0,60.0,90.0,-14.972408699497445
4.8,0.0,60.0,90.0,-13.176084792756003
4.9,0.0,60.0,90.0,-11.58768785616527
5.0,0.0,60.0,90.0,-10.190678065034326
5.1,0.0,60.0,90.0,-8.966499935137072
5.2,0.0,60.0,90.0,-7.896496807534028
5.3,0.0,60.0,90.0,-6.962482135292006
5.4,0.0,60.0,90.0,-6.147673575695866
5.5,0.0,60.0,90.0,-5.436870307206649
5.6,0.0,60.0,90.0,-4.816412237079679
5.7,0.0,60.0,90.0,-4.2743241672998975
5.8,0.0,60.0,90.0,-3.8002038783008447
5.9,0.0,60.0,90.0,-3.3848338730683767
6.0,0.0,60.0,90.0,-3.020431368102195
6.2,0.0,60.0,90.0,-2.417840944482439
6.4,0.0,60.0,90.0,-1.9491493608081423
6.6,0.0,60.0,90.0,-1.581647651586751
6.8,0.0,60.0,90.0,-1.291192952106554
7.0,0.0,60.0,90.0,-1.0599900372310485
7.2,0.0,60.0,90.0,-0.8746230819550678
7.4,0.0,60.0,90.0,-0.7249196564153624
7.6,0.0,60.0,90.0,-0.603209779166522
7.8,0.0,60.0,90.0,-0.5037678016692618
8.0,0.0,60.0,90.0,-0.42207100308479867
8.2,0.0,60.0,90.0,-0.3545338300432846
8.4,0.0,60.0,90.0,-0.29853926988101576
8.6,0.0,60.0,90.0,-0.25187918190552294
8.8,0.0,60.0,90.0,-0.21289741537308401
9.0,0.0,60.0,90.0,-0.18012809561934817
9.5,0.0,60.0,90.0,-0.11902262957880354
10.0,0.0,60.0,90.0,-0.09541725494708672
10.5,0.0,60.0,90.0,-0.06795659008830313
11.0,0.0,60.0,90.0,-0.03254918623328692
11.5,0.0,60.0,90.0,-0.019683364423501788
12.0,0.0,60.0,90.0,-0.010704655202771819
12.5,0.0,60.0,90.0,-0.004597116487171889
13.0,0.0,60.0,90.0,-0.00027829517940801906
13.5,0.0,60.0,90.0,0.0025704845841053726
14.0,0.0,60.0,90.0,0.004474867217300584
14.5,0.0,60.0,90.0,0.005617013364295218
15.0,0.0,60.0,90.0,0.006088884442635845
16.0,0.0,60.0,90.0,0.006045207057819084
17.0,0.0,60.0,90.0,0.005120562061037361
18.0,0.0,60.0,90.0,0.003911695932894475
19.0,0.0,60.0,90.0,0.002856021900584551
20.0,0.0,60.0,90.0,0.0018468790667951396
21.0,0.0,60.0,90.0,0.0011943787350784873
22.0,0.0,60.0,90.0,0.0006930993404398578
23.0,0.0,60.0,90.0,0.0002256197043887198
24.0,0.0,60.0,90.0,2.0410226095464168e-05
25.0,0.0,60.0,90.0,-0.00011434592131905675
50.0,0.0,60.0,90.0,-0.00022474328728407046
100.0,0.0,60.0,90.0,0.0
2.5,30.0,60.0,90.0,1385.7054846332494
2.6,30.0,60.0,90.0,982.4529776057452
2.7,30.0,60.0,90.0,678.9381933214149
2.8,30.0,60.0,90.0,456.6023629954789
2.9,30.0,60.0,90.0,294.1803342543768
3.0,30.0,60.0,90.0,178.91465502121133
3.1,30.0,60.0,90.0,98.7747624404865
3.2,30.0,60.0,90.0,44.4327924760872
3.3,30.0,60.0,90.0,8.575710210962432
3.4,30.0,60.0,90.0,-13.03884269602145
3.5,30.0,60.0,90.0,-29.042772938123566
3.6,30.0,60.0,90.0,-36.15035041010022
3.7,30.0,60.0,90.0,-38.526254362595026
3.8,30.0,60.0,90.0,-39.32521071065675
3.9,30.0,60.0,90.0,-38.00720761662652
4.0,30.0,60.0,90.0,-35.64548721180704
4.1,30.0,60.0,90.0,-32.799203917737856
4.2,30.0,60.0,90.0,-29.78045241042504
4.3,30.0,60.0,90.0,-26.759688318834208
4.4,30.0,60.0,90.0,-23.90717874868582
4.5,30.0,60.0,90.0,-20.533954642008002
4.6,30.0,60.0,90.0,-18.166571793605193
4.7,30.0,60.0,90.0,-16.038042744363395
4.8,30.0,60.0,90.0,-14.14257095264444
4.9,30.0,60.0,90.0,-12.466215170472694
5.0,30.0,60.0,90.0,-10.991032466799757
5.1,30.0,60.0,90.0,-9.69712088131027
5.2,30.0,60.0,90.0,-8.564739773695639
5.3,30.0,60.0,90.0,-7.574879781712904
5.4,30.0,60.0,90.0,-6.710018055690862
5.5,30.0,60.0,90.0,-5.954163011943003
5.6,30.0,60.0,90.0,-5.293059557840411
5.7,30.0,60.0,90.0,-4.714369044259054
5.8,30.0,60.0,90.0,-4.207081969433079
5.9,30.0,60.0,90.0,-3.761651181879034
6.0,30.0,60.0,90.0,-3.369972368419331
6.2,30.0,60.0,90.0,-2.720031611297346
6.4,30.0,60.0,90.0,-2.212043533782379
6.6,30.0,60.0,90.0,-1.8117922600597107
6.8,30.0,60.0,90.0,-1.4938606523745341
7.0,30.0,60.0,90.0,-1.2395112841811737
7.2,30.0,60.0,90.0,-1.0345182497235457
7.4,30.0,60.0,90.0,-0.8680664964329131
7.6,30.0,60.0,90.0,-0.732057627726874
7.8,30.0,60.0,90.0,-0.6204637777543773
8.0,30.0,60.0,90.0,-0.5282098115544899
8.2,30.0,60.0,90.0,-0.45155302886833254
8.4,30.0,60.0,90.0,-0.38760448757275995
8.6,30.0,60.0,90.0,-0.33396444847296936
8.8,30.0,60.0,90.0,-0.28899782914389305
9.0,30.0,60.0,90.0,-0.2510506652061875
9.5,30.0,60.0,90.0,-0.17935357058015
10.0,30.0,60.0,90.0,-0.13110514658373362
10.5,30.0,60.0,90.0,-0.09816002878692459
11.0,30.0,60.0,90.0,-0.07516435351921232
11.5,30.0,60.0,90.0,-0.05900970634848363
12.0,30.0,60.0,90.0,-0.04762358226571053
12.5,30.0,60.0,90.0,-0.03953133307872946
13.0,30.0,60.0,90.0,-0.03372535046341468
13.5,30.0,60.0,90.0,-0.029742106457991184
14.0,30.0,60.0,90.0,-0.027007232847783485
14.5,30.0,60.0,90.0,-0.025238046130016158
15.0,30.0,60.0,90.0,-0.024073733803794684
16.0,30.0,60.0,90.0,-0.02332269112894139
17.0,30.0,60.0,90.0,-0.02354502037053507
18.0,30.0,60.0,90.0,-0.02410336356356041
19.0,30.0,60.0,90.0,-0.024676412474195785
20.0,30.0,60.0,90.0,-0.025193055679003463
21.0,30.0,60.0,90.0,-0.025539165581210027
22.0,30.0,60.0,90.0,-0.0016930288784031688
23.0,30.0,60.0,90.0,-0.001456655130680531
24.0,30.0,60.0,90.0,-0.0012997296851170858
25.0,30.0,60.0,90.0,-0.0011553142360189383
50.0,30.0,60.0,90.0,-0.00025678709274018274
100.0,30.0,60.0,90.0,0.0
2.5,60.0,60.0,90.0,1319.7183512354914
2.6,60.0,60.0,90.0,930.124914089691
2.7,60.0,60.0,90.0,637.3979860472417
2.8,60.0,60.0,90.0,422.46530208910366
2.9,60.0,60.0,90.0,267.4952859639519
3.0,60.0,60.0,90.0,157.83566739824366
3.1,60.0,60.0,90.0,81.01574296163754
3.2,60.0,60.0,90.0,29.660799449812668
3.3,60.0,60.0,90.0,-5.931200041692228
3.4,60.0,60.0,90.0,-23.83440535147683
3.5,60.0,60.0,90.0,-38.14943376020265
3.6,60.0,60.0,90.0,-44.01172973941908
3.7,60.0,60.0,90.0,-45.94799813605074
3.8,60.0,60.0,90.0,-45.38979777406208
3.9,60.0,60.0,90.0,-43.01136722957362
4.0,60.0,60.0,90.0,-40.07333256488431
4.1,60.0,60.0,90.0,-36.729138589607615
4.2,60.0,60.0,90.0,-33.27913084744478
4.3,60.0,60.0,90.0,-29.90878734601139
4.4,60.0,60.0,90.0,-26.72640762685398
4.5,60.0,60.0,90.0,-23.100799986737755
4.6,60.0,60.0,90.0,-20.482129219845007
4.7,60.0,60.0,90.0,-18.112890054517184
4.8,60.0,60.0,90.0,-16.0213769401718
4.9,60.0,60.0,90.0,-14.170952317063573
5.0,60.0,60.0,90.0,-12.540721319151704
5.1,60.0,60.0,90.0,-11.10843712747895
5.2,60.0,60.0,90.0,-9.852082042223039
5.3,60.0,60.0,90.0,-8.75110797157578
5.4,60.0,60.0,90.0,-7.7862705019694465
5.5,60.0,60.0,90.0,-6.940443591713466
5.6,60.0,60.0,90.0,-6.198174026737348
5.7,60.0,60.0,90.0,-5.546069252313568
5.8,60.0,60.0,90.0,-4.97232130702903
5.9,60.0,60.0,90.0,-4.466704873458764
6.0,60.0,60.0,90.0,-4.020354708767331
6.2,60.0,60.0,90.0,-3.275611667040581
6.4,60.0,60.0,90.0,-2.6887760104726777
6.6,60.0,60.0,90.0,-2.2226535983162905
6.8,60.0,60.0,90.0,-1.8494095543224833
7.0,60.0,60.0,90.0,-1.5485181774246797
7.2,60.0,60.0,90.0,-1.3040403379679206
7.4,60.0,60.0,90.0,-1.1041239698619676
7.6,60.0,60.0,90.0,-0.9394223061292027
7.8,60.0,60.0,90.0,-0.8031140770440232
8.0,60.0,60.0,90.0,-0.6896891484639918
8.2,60.0,60.0,90.0,-0.5948056564850132
8.4,60.0,60.0,90.0,-0.5149708824529685
8.6,60.0,60.0,90.0,-0.4475732967691718
8.8,60.0,60.0,90.0,-0.39061831445493467
9.0,60.0,60.0,90.0,-0.3420360691093093
9.5,60.0,60.0,90.0,-0.24935851586381105
10.0,60.0,60.0,90.0,-0.18587635634371721
10.5,60.0,60.0,90.0,-0.1416329058828599
11.0,60.0,60.0,90.0,-0.1103617198045545
11.5,60.0,60.0,90.0,-0.08807868080519497
12.0,60.0,60.0,90.0,-0.07199009240413347
12.5,60.0,60.0,90.0,-0.06039283601003604
13.0,60.0,60.0,90.0,-0.052014169970549064
13.5,60.0,60.0,90.0,-0.045986959093135056
14.0,60.0,60.0,90.0,-0.04156213186169566
14.5,60.0,60.0,90.0,-0.038392698837997584
15.0,60.0,60.0,90.0,-0.036111697006803355
16.0,60.0,60.0,90.0,-0.032980233740514536
17.0,60.0,60.0,90.0,-0.031131380396042376
18.0,60.0,60.0,90.0,-0.03001908233335911
19.0,60.0,60.0,90.0,-0.005179603256023171
20.0,60.0,60.0,90.0,-0.004108565413544199
21.0,60.0,60.0,90.0,-0.0033041922900346778
22.0,60.0,60.0,90.0,-0.002747823374686362
23.0,60.0,60.0,90.0,-0.002247860165165747
24.0,60.0,60.0,90.0,-0.002045722825121885
25.0,60.0,60.0,90.0,-0.001799034802078694
50.0,60.0,60.0,90.0,-0.0003915432401547037
100.0,60.0,60.0,90.0,0.0
2.5,90.0,60.0,90.0,1286.728087631042
2.6,90.0,60.0,90.0,901.3542914494057
2.7,90.0,60.0,90.0,616.661022859804
2.8,90.0,60.0,90.0,406.156246146633
2.9,90.0,60.0,90.0,254.70434337582938
3.0,90.0,60.0,90.0,147.52501616222372
3.1,90.0,60.0,90.0,73.4042269394834
3.2,90.0,60.0,90.0,23.495022290510956
3.3,90.0,60.0,90.0,-12.016935458411549
3.4,90.0,60.0,90.0,-31.65117207159845
3.5,90.0,60.0,90.0,-42.70862743598044
3.6,90.0,60.0,90.0,-47.958750072295246
3.7,90.0,60.0,90.0,-49.30407007694663
3.8,90.0,60.0,90.0,-48.31370222152474
3.9,90.0,60.0,90.0,-45.71624565462894
4.0,90.0,60.0,90.0,-42.42441854326952
4.1,90.0,60.0,90.0,-38.78964564496508
4.2,90.0,60.0,90.0,-35.095028597660864
4.3,90.0,60.0,90.0,-31.515040077205434
4.4,90.0,60.0,90.0,-27.420788264149458
4.5,90.0,60.0,90.0,-24.385115260293954
4.6,90.0,60.0,90.0,-21.634542877042517
4.7,90.0,60.0,90.0,-19.168658056830473
4.8,90.0,60.0,90.0,-16.950237247475275
4.9,90.0,60.0,90.0,-15.01328497103685
5.0,90.0,60.0,90.0,-13.305916764157214
5.1,90.0,60.0,90.0,-11.804720391454492
5.2,90.0,60.0,90.0,-10.486658477672753
5.3,90.0,60.0,90.0,-9.330274304790832
5.4,90.0,60.0,90.0,-8.315627069437767
5.5,90.0,60.0,90.0,-7.424896744808673
5.6,90.0,60.0,90.0,-6.642107117265053
5.7,90.0,60.0,90.0,-5.953360831421716
5.8,90.0,60.0,90.0,-5.3464939476938955
5.9,90.0,60.0,90.0,-4.810775908230939
6.0,90.0,60.0,90.0,-4.337093472227093
6.2,90.0,60.0,90.0,-3.5449259103175046
6.4,90.0,60.0,90.0,-2.918715191142798
6.6,90.0,60.0,90.0,-2.4195690861856254
6.8,90.0,60.0,90.0,-2.018721062863431
7.0,90.0,60.0,90.0,-1.6944999710241606
7.2,90.0,60.0,90.0,-1.4302876324163882
7.4,90.0,60.0,90.0,-1.2135164908678189
7.6,90.0,60.0,90.0,-1.0344548202051924
7.8,90.0,60.0,90.0,-0.8858413082243979
8.0,90.0,60.0,90.0,-0.7617099684884633
8.2,90.0,60.0,90.0,-0.6575835228533198
8.4,90.0,60.0,90.0,-0.5698406376750108
8.6,90.0,60.0,90.0,-0.4954850456026755
8.8,90.0,60.0,90.0,-0.43238718718566516
9.0,90.0,60.0,90.0,-0.378566961719434
9.5,90.0,60.0,90.0,-0.27503967972950677
10.0,90.0,60.0,90.0,-0.20347624650923352
10.5,90.0,60.0,90.0,-0.15289019665124953
11.0,90.0,60.0,90.0,-0.11667029799962592
11.5,90.0,60.0,90.0,-0.09029076381517413
12.0,90.0,60.0,90.0,-0.07076279032757214
12.5,90.0,60.0,90.0,-0.056045701127624456
13.0,90.0,60.0,90.0,-0.04494094124358668
13.5,90.0,60.0,90.0,-0.036383626466244864
14.0,90.0,60.0,90.0,-0.029766465239440692
14.5,90.0,60.0,90.0,-0.02458949747257563
15.0,90.0,60.0,90.0,-0.020407628033371025
16.0,90.0,60.0,90.0,-0.014464914992964708
17.0,90.0,60.0,90.0,-0.010600623556773315
18.0,90.0,60.0,90.0,-0.00795815113212555
19.0,90.0,60.0,90.0,-0.0061722844190711616
20.0,90.0,60.0,90.0,-0.004866192132909646
21.0,90.0,60.0,90.0,-0.0038967718907387907
22.0,90.0,60.0,90.0,-0.0032115727799290994
23.0,90.0,60.0,90.0,-0.0027078793396000836
24.0,90.0,60.0,90.0,-0.0022884622928110335
25.0,90.0,60.0,90.0,-0.0019568366647467884
50.0,90.0,60.0,90.0,-0.000353355158199804
100.0,90.0,60.0,90.0,0.0
2.5,0.0,90.0,90.0,1447.0703014737005
2.6,0.0,90.0,90.0,1040.1168409500094
2.7,0.0,90.0,90.0,732.8624536835614
2.8,0.0,90.0,90.0,506.35963040637154
2.9,0.0,90.0,90.0,341.88496255246076
3.0,0.0,90.0,90.0,223.23880338347837
3.1,0.0,90.0,90.0,139.1509087610822
3.2,0.0,90.0,90.0,80.97063675806967
3.3,0.0,90.0,90.0,40.224575165995105
3.4,0.0,90.0,90.0,14.77242209950408
3.5,0.0,90.0,90.0,-1.509564281579953
3.6,0.0,90.0,90.0,-11.368692558259347
