      R        PHI    THETA2   THETA1       E_CP
    14.0000   60.0000   0.0000   0.0000   -76.967734790135
    14.0000   60.0000   0.0000   30.0000   -76.967734997796
    14.0000   60.0000   0.0000   60.0000   -76.967735382868
    14.0000   60.0000   0.0000   90.0000   -76.967735538373
    14.0000   60.0000   0.0000   120.0000   -76.967735400187
    14.0000   60.0000   0.0000   150.0000   -76.967734997798
    14.0000   60.0000   0.0000   180.0000   -76.967734790134
    14.0000   60.0000   30.0000   0.0000   -76.967734900519
    14.0000   60.0000   30.0000   30.0000   -76.967735214037
    14.0000   60.0000   30.0000   60.0000   -76.967735493196
    14.0000   60.0000   30.0000   90.0000   -76.967735498142
    14.0000   60.0000   30.0000   120.0000   -76.967735274363
    14.0000   60.0000   30.0000   150.0000   -76.967735013669
    14.0000   60.0000   30.0000   180.0000   -76.967734900519
    14.0000   60.0000   60.0000   0.0000   -76.967735323982
    14.0000   60.0000   60.0000   30.0000   -76.967735467770
    14.0000   60.0000   60.0000   60.0000   -76.967735419274
    14.0000   60.0000   60.0000   90.0000   -76.967735314218
    14.0000   60.0000   60.0000   120.0000   -76.967735273153
    14.0000   60.0000   60.0000   150.0000   -76.967735199149
    14.0000   60.0000   60.0000   180.0000   -76.967735323982
    14.0000   60.0000   90.0000   0.0000   -76.967735470381
    14.0000   60.0000   90.0000   30.0000   -76.967735471371
    14.0000   60.0000   90.0000   60.0000   -76.967735308910
    14.0000   60.0000   90.0000   90.0000   -76.967735170221
    14.0000   60.0000   90.0000   120.0000   -76.967735326437
    14.0000   60.0000   90.0000   150.0000   -76.967735471371
    14.0000   60.0000   90.0000   180.0000   -76.967735470381
    14.0000   90.0000   0.0000   0.0000   -76.967734790134
    14.0000   90.0000   0.0000   30.0000   -76.967734904844
    14.0000   90.0000   0.0000   60.0000   -76.967735288674
    14.0000   90.0000   0.0000   90.0000   -76.967735543266
    14.0000   90.0000   0.0000   120.0000   -76.967735288674
    14.0000   90.0000   0.0000   150.0000   -76.967734904844
    14.0000   90.0000   0.0000   180.0000   -76.967734790134
    14.0000   90.0000   30.0000   0.0000   -76.967734900519
    14.0000   90.0000   30.0000   30.0000   -76.967735119798
    14.0000   90.0000   30.0000   60.0000   -76.967735375231
    14.0000   90.0000   30.0000   90.0000   -76.967735451370
    14.0000   90.0000   30.0000   120.0000   -76.967735375230
    14.0000   90.0000   30.0000   150.0000   -76.967735119798
    14.0000   90.0000   30.0000   180.0000   -76.967734900518
    14.0000   90.0000   60.0000   0.0000   -76.967735323981
    14.0000   90.0000   60.0000   30.0000   -76.967735406462
    14.0000   90.0000   60.0000   60.0000   -76.967735276646
    14.0000   90.0000   60.0000   90.0000   -76.967735283141
    14.0000   90.0000   60.0000   120.0000   -76.967735276646
    14.0000   90.0000   60.0000   150.0000   -76.967735406461
    14.0000   90.0000   60.0000   180.0000   -76.967735323982
    14.0000   90.0000   90.0000   0.0000   -76.967735470381
    14.0000   90.0000   90.0000   30.0000   -76.967735385522
    14.0000   90.0000   90.0000   60.0000   -76.967735238762
    14.0000   90.0000   90.0000   90.0000   -76.967735205967
    14.0000   90.0000   90.0000   120.0000   -76.967735238761
    14.0000   90.0000   90.0000   150.0000   -76.967735385522
    14.0000   90.0000   90.0000   180.0000   -76.967735470380
    14.5000   0.0000   0.0000   0.0000   -76.967734844679
    14.5000   0.0000   0.0000   30.0000   -76.967734929782
    14.5000   0.0000   0.0000   60.0000   -76.967735255869
    14.5000   0.0000   0.0000   90.0000   -76.967735478250
    14.5000   0.0000   0.0000   120.0000   -76.967735255869
    14.5000   0.0000   0.0000   150.0000   -76.967734929781
    14.5000   0.0000   0.0000   180.0000   -76.967734844680
    14.5000   0.0000   30.0000   0.0000   -76.967734927372
    14.5000   0.0000   30.0000   30.0000   -76.967735199093
    14.5000   0.0000   30.0000   60.0000   -76.967735430368
    14.5000   0.0000   30.0000   90.0000   -76.967735314991
    14.5000   0.0000   30.0000   120.0000   -76.967735048206
    14.5000   0.0000   30.0000   150.0000   -76.967734854992
    14.5000   0.0000   30.0000   180.0000   -76.967734927371
    14.5000   0.0000   60.0000   0.0000   -76.967735292504
    14.5000   0.0000   60.0000   30.0000   -76.967735382476
    14.5000   0.0000   60.0000   60.0000   -76.967735307009
    14.5000   0.0000   60.0000   90.0000   -76.967735122175
    14.5000   0.0000   60.0000   120.0000   -76.967735001147
    14.5000   0.0000   60.0000   150.0000   -76.967735096726
    14.5000   0.0000   60.0000   180.0000   -76.967735292505
    14.5000   0.0000   90.0000   0.0000   -76.967735408903
    14.5000   0.0000   90.0000   30.0000   -76.967735311457
    14.5000   0.0000   90.0000   60.0000   -76.967735141491
    14.5000   0.0000   90.0000   90.0000   -76.967735091699
    14.5000   0.0000   90.0000   120.0000   -76.967735141491
    14.5000   0.0000   90.0000   150.0000   -76.967735311457
    14.5000   0.0000   90.0000   180.0000   -76.967735408904
    14.5000   30.0000   0.0000   0.0000   -76.967734844680
    14.5000   30.0000   0.0000   30.0000   -76.967735023102
    14.5000   30.0000   0.0000   60.0000   -76.967735367066
    14.5000   30.0000   0.0000   90.0000   -76.967735473511
    14.5000   30.0000   0.0000   120.0000   -76.967735367066
    14.5000   30.0000   0.0000   150.0000   -76.967735023103
    14.5000   30.0000   0.0000   180.0000   -76.967734844679
    14.5000   30.0000   30.0000   0.0000   -76.967734927371
    14.5000   30.0000   30.0000   30.0000   -76.967735269788
    14.5000   30.0000   30.0000   60.0000   -76.967735414098
    14.5000   30.0000   30.0000   90.0000   -76.967735419730
    14.5000   30.0000   30.0000   120.0000   -76.967735187456
    14.5000   30.0000   30.0000   150.0000   -76.967734972306
    14.5000   30.0000   30.0000   180.0000   -76.967734927372
    14.5000   30.0000   60.0000   0.0000   -76.967735292504
    14.5000   30.0000   60.0000   30.0000   -76.967735462947
    14.5000   30.0000   60.0000   60.0000   -76.967735415670
    14.5000   30.0000   60.0000   90.0000   -76.967735240054
    14.5000   30.0000   60.0000   120.0000   -76.967735154973
    14.5000   30.0000   60.0000   150.0000   -76.967735222183
    14.5000   30.0000   60.0000   180.0000   -76.967735292505
    14.5000   30.0000   90.0000   0.0000   -76.967735408904
    14.5000   30.0000   90.0000   30.0000   -76.967735411664
    14.5000   30.0000   90.0000   60.0000   -76.967735272562
    14.5000   30.0000   90.0000   90.0000   -76.967735113029
    14.5000   30.0000   90.0000   120.0000   -76.967735272561
    14.5000   30.0000   90.0000   150.0000   -76.967735411664
    14.5000   30.0000   90.0000   180.0000   -76.967735408903
    14.5000   60.0000   0.0000   0.0000   -76.967734844680
    14.5000   60.0000   0.0000   30.0000   -76.967735023104
    14.5000   60.0000   0.0000   60.0000   -76.967735349925
    14.5000   60.0000   0.0000   90.0000   -76.967735473511
    14.5000   60.0000   0.0000   120.0000   -76.967735367067
    14.5000   60.0000   0.0000   150.0000   -76.967735023103
    14.5000   60.0000   0.0000   180.0000   -76.967734844679
    14.5000   60.0000   30.0000   0.0000   -76.967734927371
    14.5000   60.0000   30.0000   30.0000   -76.967735207684
    14.5000   60.0000   30.0000   60.0000   -76.967735449572
    14.5000   60.0000   30.0000   90.0000   -76.967735453820
    14.5000   60.0000   30.0000   120.0000   -76.967735260876
    14.5000   60.0000   30.0000   150.0000   -76.967735036997
    14.5000   60.0000   30.0000   180.0000   -76.967734927371
    14.5000   60.0000   60.0000   0.0000   -76.967735292504
    14.5000   60.0000   60.0000   30.0000   -76.967735426595
    14.5000   60.0000   60.0000   60.0000   -76.967735386194
    14.5000   60.0000   60.0000   90.0000   -76.967735299777
    14.5000   60.0000   60.0000   120.0000   -76.967735268443
    14.5000   60.0000   60.0000   150.0000   -76.967735183333
    14.5000   60.0000   60.0000   180.0000   -76.967735292505
    14.5000   60.0000   90.0000   0.0000   -76.967735408904
    14.5000   60.0000   90.0000   30.0000   -76.967735425220
    14.5000   60.0000   90.0000   60.0000   -76.967735294660
    14.5000   60.0000   90.0000   90.0000   -76.967735165208
    14.5000   60.0000   90.0000   120.0000   -76.967735312320
    14.5000   60.0000   90.0000   150.0000   -76.967735425219
    14.5000   60.0000   90.0000   180.0000   -76.967735408904
    14.5000   90.0000   0.0000   0.0000   -76.967734844680
    14.5000   90.0000   0.0000   30.0000   -76.967734929782
    14.5000   90.0000   0.0000   60.0000   -76.967735255868
    14.5000   90.0000   0.0000   90.0000   -76.967735478253
    14.5000   90.0000   0.0000   120.0000   -76.967735255869
    14.5000   90.0000   0.0000   150.0000   -76.967734929781
    14.5000   90.0000   0.0000   180.0000   -76.967734844680
    14.5000   90.0000   30.0000   0.0000   -76.967734927372
    14.5000   90.0000   30.0000   30.0000   -76.967735127710
    14.5000   90.0000   30.0000   60.0000   -76.967735346953
    14.5000   90.0000   30.0000   90.0000   -76.967735400329
    14.5000   90.0000   30.0000   120.0000   -76.967735346953
    14.5000   90.0000   30.0000   150.0000   -76.967735127710
    14.5000   90.0000   30.0000   180.0000   -76.967734927370
    14.5000   90.0000   60.0000   0.0000   -76.967735292505
    14.5000   90.0000   60.0000   30.0000   -76.967735377551
    14.5000   90.0000   60.0000   60.0000   -76.967735250076
    14.5000   90.0000   60.0000   90.0000   -76.967735259553
    14.5000   90.0000   60.0000   120.0000   -76.967735250076
    14.5000   90.0000   60.0000   150.0000   -76.967735377551
    14.5000   90.0000   60.0000   180.0000   -76.967735292505
    14.5000   90.0000   90.0000   0.0000   -76.967735408904
    14.5000   90.0000   90.0000   30.0000   -76.967735338705
    14.5000   90.0000   90.0000   60.0000   -76.967735220376
    14.5000   90.0000   90.0000   90.0000   -76.967735196097
    14.5000   90.0000   90.0000   120.0000   -76.967735220376
    14.5000   90.0000   90.0000   150.0000   -76.967735338705
    14.5000   90.0000   90.0000   180.0000   -76.967735408904
    15.0000   0.0000   0.0000   0.0000   -76.967734890074
    15.0000   0.0000   0.0000   30.0000   -76.967734951125
    15.0000   0.0000   0.0000   60.0000   -76.967735230983
    15.0000   0.0000   0.0000   90.0000   -76.967735425997
    15.0000   0.0000   0.0000   120.0000   -76.967735230983
    15.0000   0.0000   0.0000   150.0000   -76.967734951125
    15.0000   0.0000   0.0000   180.0000   -76.967734890072
    15.0000   0.0000   30.0000   0.0000   -76.967734950763
    15.0000   0.0000   30.0000   30.0000   -76.967735185175
    15.0000   0.0000   30.0000   60.0000   -76.967735383749
    15.0000   0.0000   30.0000   90.0000   -76.967735282283
    15.0000   0.0000   30.0000   120.0000   -76.967735052718
    15.0000   0.0000   30.0000   150.0000   -76.967734888082
    15.0000   0.0000   30.0000   180.0000   -76.967734950763
    15.0000   0.0000   60.0000   0.0000   -76.967735268307
    15.0000   0.0000   60.0000   30.0000   -76.967735339892
    15.0000   0.0000   60.0000   60.0000   -76.967735274679
    15.0000   0.0000   60.0000   90.0000   -76.967735120025
    15.0000   0.0000   60.0000   120.0000   -76.967735018798
    15.0000   0.0000   60.0000   150.0000   -76.967735102473
    15.0000   0.0000   60.0000   180.0000   -76.967735268307
    15.0000   0.0000   90.0000   0.0000   -76.967735360500
    15.0000   0.0000   90.0000   30.0000   -76.967735279093
    15.0000   0.0000   90.0000   60.0000   -76.967735140672
    15.0000   0.0000   90.0000   90.0000   -76.967735100347
    15.0000   0.0000   90.0000   120.0000   -76.967735140672
    15.0000   0.0000   90.0000   150.0000   -76.967735279093
    15.0000   0.0000   90.0000   180.0000   -76.967735360501
    15.0000   30.0000   0.0000   0.0000   -76.967734890073
    15.0000   30.0000   0.0000   30.0000   -76.967735044957
    15.0000   30.0000   0.0000   60.0000   -76.967735342261
    15.0000   30.0000   0.0000   90.0000   -76.967735421254
    15.0000   30.0000   0.0000   120.0000   -76.967735342260
    15.0000   30.0000   0.0000   150.0000   -76.967735044957
    15.0000   30.0000   0.0000   180.0000   -76.967734890073
    15.0000   30.0000   30.0000   0.0000   -76.967734950763
    15.0000   30.0000   30.0000   30.0000   -76.967735258605
    15.0000   30.0000   30.0000   60.0000   -76.967735369236
    15.0000   30.0000   30.0000   90.0000   -76.967735386550
    15.0000   30.0000   30.0000   120.0000   -76.967735187774
    15.0000   30.0000   30.0000   150.0000   -76.967735002276
    15.0000   30.0000   30.0000   180.0000   -76.967734950763
    15.0000   30.0000   60.0000   0.0000   -76.967735268306
    15.0000   30.0000   60.0000   30.0000   -76.967735423253
    15.0000   30.0000   60.0000   60.0000   -76.967735384875
    15.0000   30.0000   60.0000   90.0000   -76.967735234749
    15.0000   30.0000   60.0000   120.0000   -76.967735167588
    15.0000   30.0000   60.0000   150.0000   -76.967735113738
    15.0000   30.0000   60.0000   180.0000   -76.967735268306
    15.0000   30.0000   90.0000   0.0000   -76.967735360501
    15.0000   30.0000   90.0000   30.0000   -76.967735378306
    15.0000   30.0000   90.0000   60.0000   -76.967735268965
    15.0000   30.0000   90.0000   90.0000   -76.967735117608
    15.0000   30.0000   90.0000   120.0000   -76.967735268964
    15.0000   30.0000   90.0000   150.0000   -76.967735378305
    15.0000   30.0000   90.0000   180.0000   -76.967735360501
    15.0000   60.0000   0.0000   0.0000   -76.967734890073
    15.0000   60.0000   0.0000   30.0000   -76.967735044956
    15.0000   60.0000   0.0000   60.0000   -76.967735324900
    15.0000   60.0000   0.0000   90.0000   -76.967735421254
    15.0000   60.0000   0.0000   120.0000   -76.967735342261
    15.0000   60.0000   0.0000   150.0000   -76.967735044957
    15.0000   60.0000   0.0000   180.0000   -76.967734890073
    15.0000   60.0000   30.0000   0.0000   -76.967734950763
    15.0000   60.0000   30.0000   30.0000   -76.967735204229
    15.0000   60.0000   30.0000   60.0000   -76.967735415151
    15.0000   60.0000   30.0000   90.0000   -76.967735418794
    15.0000   60.0000   30.0000   120.0000   -76.967735251637
    15.0000   60.0000   30.0000   150.0000   -76.967735057245
    15.0000   60.0000   30.0000   180.0000   -76.967734950763
    15.0000   60.0000   60.0000   0.0000   -76.967735268307
    15.0000   60.0000   60.0000   30.0000   -76.967735394373
    15.0000   60.0000   60.0000   60.0000   -76.967735360147
    15.0000   60.0000   60.0000   90.0000   -76.967735289384
    15.0000   60.0000   60.0000   120.0000   -76.967735265099
    15.0000   60.0000   60.0000   150.0000   -76.967735171163
    15.0000   60.0000   60.0000   180.0000   -76.967735268307
    15.0000   60.0000   90.0000   0.0000   -76.967735360501
    15.0000   60.0000   90.0000   30.0000   -76.967735390030
    15.0000   60.0000   90.0000   60.0000   -76.967735284603
    15.0000   60.0000   90.0000   90.0000   -76.967735161752
    15.0000   60.0000   90.0000   120.0000   -76.967735301986
    15.0000   60.0000   90.0000   150.0000   -76.967735390029
    15.0000   60.0000   90.0000   180.0000   -76.967735360501
    15.0000   90.0000   0.0000   0.0000   -76.967734890072
    15.0000   90.0000   0.0000   30.0000   -76.967734951124
    15.0000   90.0000   0.0000   60.0000   -76.967735230982
    15.0000   90.0000   0.0000   90.0000   -76.967735425999
    15.0000   90.0000   0.0000   120.0000   -76.967735230983
    15.0000   90.0000   0.0000   150.0000   -76.967734951125
    15.0000   90.0000   0.0000   180.0000   -76.967734890072
    15.0000   90.0000   30.0000   0.0000   -76.967734950763
    15.0000   90.0000   30.0000   30.0000   -76.967735135648
    15.0000   90.0000   30.0000   60.0000   -76.967735326400
    15.0000   90.0000   30.0000   90.0000   -76.967735359223
    15.0000   90.0000   30.0000   120.0000   -76.967735326402
    15.0000   90.0000   30.0000   150.0000   -76.967735135648
    15.0000   90.0000   30.0000   180.0000   -76.967734950763
    15.0000   90.0000   60.0000   0.0000   -76.967735268306
    15.0000   90.0000   60.0000   30.0000   -76.967735354575
    15.0000   90.0000   60.0000   60.0000   -76.967735228559
    15.0000   90.0000   60.0000   90.0000   -76.967735240499
    15.0000   90.0000   60.0000   120.0000   -76.967735228559
    15.0000   90.0000   60.0000   150.0000   -76.967735354574
    15.0000   90.0000   60.0000   180.0000   -76.967735268307
    15.0000   90.0000   90.0000   0.0000   -76.967735360501
    15.0000   90.0000   90.0000   30.0000   -76.967735302109
    15.0000   90.0000   90.0000   60.0000   -76.967735207208
    15.0000   90.0000   90.0000   90.0000   -76.967735188435
    15.0000   90.0000   90.0000   120.0000   -76.967735207209
    15.0000   90.0000   90.0000   150.0000   -76.967735302108
    15.0000   90.0000   90.0000   180.0000   -76.967735360501
    16.0000   0.0000   0.0000   0.0000   -76.967734959352
    16.0000   0.0000   0.0000   30.0000   -76.967734987557
    16.0000   0.0000   0.0000   60.0000   -76.967735197920
    16.0000   0.0000   0.0000   90.0000   -76.967735349268
    16.0000   0.0000   0.0000   120.0000   -76.967735197920
    16.0000   0.0000   0.0000   150.0000   -76.967734987556
    16.0000   0.0000   0.0000   180.0000   -76.967734959352
    16.0000   0.0000   30.0000   0.0000   -76.967734990194
    16.0000   0.0000   30.0000   30.0000   -76.967735168048
    16.0000   0.0000   30.0000   60.0000   -76.967735315295
    16.0000   0.0000   30.0000   90.0000   -76.967735237593
    16.0000   0.0000   30.0000   120.0000   -76.967735062843
    16.0000   0.0000   30.0000   150.0000   -76.967734941118
    16.0000   0.0000   30.0000   180.0000   -76.967734990193
    16.0000   0.0000   60.0000   0.0000   -76.967735232660
    16.0000   0.0000   60.0000   30.0000   -76.967735280440
    16.0000   0.0000   60.0000   60.0000   -76.967735230488
    16.0000   0.0000   60.0000   90.0000   -76.967735120224
    16.0000   0.0000   60.0000   120.0000   -76.967735049286
    16.0000   0.0000   60.0000   150.0000   -76.967735112062
    16.0000   0.0000   60.0000   180.0000   -76.967735232660
    16.0000   0.0000   90.0000   0.0000   -76.967735292698
    16.0000   0.0000   90.0000   30.0000   -76.967735235416
    16.0000   0.0000   90.0000   60.0000   -76.967735141772
    16.0000   0.0000   90.0000   90.0000   -76.967735114094
    16.0000   0.0000   90.0000   120.0000   -76.967735141771
    16.0000   0.0000   90.0000   150.0000   -76.967735235416
    16.0000   0.0000   90.0000   180.0000   -76.967735292698
    16.0000   30.0000   0.0000   30.0000   -76.967735081093
    16.0000   30.0000   0.0000   60.0000   -76.967735309746
    16.0000   30.0000   0.0000   90.0000   -76.967735344471
    16.0000   30.0000   0.0000   120.0000   -76.967735309747
    16.0000   30.0000   0.0000   150.0000   -76.967735081093
    16.0000   30.0000   0.0000   180.0000   -76.967734959352
    16.0000   30.0000   30.0000   0.0000   -76.967734990192
    16.0000   30.0000   30.0000   30.0000   -76.967735246097
    16.0000   30.0000   30.0000   60.0000   -76.967735303225
    16.0000   30.0000   30.0000   90.0000   -76.967735340957
    16.0000   30.0000   30.0000   120.0000   -76.967735192270
    16.0000   30.0000   30.0000   150.0000   -76.967735050377
    16.0000   30.0000   30.0000   180.0000   -76.967734990193
    16.0000   30.0000   60.0000   0.0000   -76.967735232660
    16.0000   30.0000   60.0000   30.0000   -76.967735367666
    16.0000   30.0000   60.0000   60.0000   -76.967735342748
    16.0000   30.0000   60.0000   90.0000   -76.967735231327
    16.0000   30.0000   60.0000   120.0000   -76.967735189331
    16.0000   30.0000   60.0000   150.0000   -76.967735112823
    16.0000   30.0000   60.0000   180.0000   -76.967735232660
    16.0000   30.0000   90.0000   0.0000   -76.967735292698
    16.0000   30.0000   90.0000   30.0000   -76.967735333014
    16.0000   30.0000   90.0000   60.0000   -76.967735265072
    16.0000   30.0000   90.0000   90.0000   -76.967735125302
    16.0000   30.0000   90.0000   120.0000   -76.967735265071
    16.0000   30.0000   90.0000   150.0000   -76.967735333014
    16.0000   30.0000   90.0000   180.0000   -76.967735292698
    16.0000   60.0000   0.0000   0.0000   -76.967734959352
    16.0000   60.0000   0.0000   30.0000   -76.967735081094
    16.0000   60.0000   0.0000   60.0000   -76.967735292243
    16.0000   60.0000   0.0000   90.0000   -76.967735344471
    16.0000   60.0000   0.0000   120.0000   -76.967735309746
    16.0000   60.0000   0.0000   150.0000   -76.967735081093
    16.0000   60.0000   0.0000   180.0000   -76.967734959352
    16.0000   60.0000   30.0000   0.0000   -76.967734990194
    16.0000   60.0000   30.0000   30.0000   -76.967735203944
    16.0000   60.0000   30.0000   60.0000   -76.967735364819
    16.0000   60.0000   30.0000   90.0000   -76.967735368324
    16.0000   60.0000   30.0000   120.0000   -76.967735242020
    16.0000   60.0000   30.0000   150.0000   -76.967735091551
    16.0000   60.0000   30.0000   180.0000   -76.967734990192
    16.0000   60.0000   60.0000   0.0000   -76.967735232660
    16.0000   60.0000   60.0000   30.0000   -76.967735348605
    16.0000   60.0000   60.0000   60.0000   -76.967735324474
    16.0000   60.0000   60.0000   90.0000   -76.967735275116
    16.0000   60.0000   60.0000   120.0000   -76.967735261226
    16.0000   60.0000   60.0000   150.0000   -76.967735154418
    16.0000   60.0000   60.0000   180.0000   -76.967735232661
    16.0000   60.0000   90.0000   0.0000   -76.967735292698
    16.0000   60.0000   90.0000   30.0000   -76.967735341266
    16.0000   60.0000   90.0000   60.0000   -76.967735271727
    16.0000   60.0000   90.0000   90.0000   -76.967735157332
    16.0000   60.0000   90.0000   120.0000   -76.967735289193
    16.0000   60.0000   90.0000   150.0000   -76.967735341268
    16.0000   60.0000   90.0000   180.0000   -76.967735292699
    16.0000   90.0000   0.0000   0.0000   -76.967734959352
    16.0000   90.0000   0.0000   30.0000   -76.967734987556
    16.0000   90.0000   0.0000   60.0000   -76.967735197920
    16.0000   90.0000   0.0000   90.0000   -76.967735349270
    16.0000   90.0000   0.0000   120.0000   -76.967735197920
    16.0000   90.0000   0.0000   150.0000   -76.967734987557
    16.0000   90.0000   0.0000   180.0000   -76.967734959352
    16.0000   90.0000   30.0000   0.0000   -76.967734990192
    16.0000   90.0000   30.0000   30.0000   -76.967735152339
    16.0000   90.0000   30.0000   60.0000   -76.967735298802
    16.0000   90.0000   30.0000   90.0000   -76.967735299065
    16.0000   90.0000   30.0000   120.0000   -76.967735298803
    16.0000   90.0000   30.0000   150.0000   -76.967735152339
    16.0000   90.0000   30.0000   180.0000   -76.967734990192
    16.0000   90.0000   60.0000   0.0000   -76.967735232660
    16.0000   90.0000   60.0000   30.0000   -76.967735212331
    16.0000   90.0000   60.0000   60.0000   -76.967735198281
    16.0000   90.0000   60.0000   90.0000   -76.967735213422
    16.0000   90.0000   60.0000   120.0000   -76.967735198282
    16.0000   90.0000   60.0000   150.0000   -76.967735212331
    16.0000   90.0000   60.0000   180.0000   -76.967735232660
    16.0000   90.0000   90.0000   0.0000   -76.967735292698
    16.0000   90.0000   90.0000   30.0000   -76.967735251981
    16.0000   90.0000   90.0000   60.0000   -76.967735189762
    16.0000   90.0000   90.0000   90.0000   -76.967735178010
    16.0000   90.0000   90.0000   120.0000   -76.967735189761
    16.0000   90.0000   90.0000   150.0000   -76.967735251981
    16.0000   90.0000   90.0000   180.0000   -76.967735292698
    17.0000   0.0000   0.0000   0.0000   -76.967734944205
    17.0000   0.0000   0.0000   30.0000   -76.967735016493
    17.0000   0.0000   0.0000   60.0000   -76.967735180067
    17.0000   0.0000   0.0000   90.0000   -76.967735297353
    17.0000   0.0000   0.0000   120.0000   -76.967735180067
    17.0000   0.0000   0.0000   150.0000   -76.967735016493
    17.0000   0.0000   0.0000   180.0000   -76.967734944206
    17.0000   0.0000   30.0000   0.0000   -76.967735022278
    17.0000   0.0000   30.0000   30.0000   -76.967735159740
    17.0000   0.0000   30.0000   60.0000   -76.967735269739
    17.0000   0.0000   30.0000   90.0000   -76.967735211038
    17.0000   0.0000   30.0000   120.0000   -76.967735073692
    17.0000   0.0000   30.0000   150.0000   -76.967734982640
    17.0000   0.0000   30.0000   180.0000   -76.967735022279
    17.0000   0.0000   60.0000   0.0000   -76.967735209281
    17.0000   0.0000   60.0000   30.0000   -76.967735242861
    17.0000   0.0000   60.0000   60.0000   -76.967735204314
    17.0000   0.0000   60.0000   90.0000   -76.967735124437
    17.0000   0.0000   60.0000   120.0000   -76.967735073068
    17.0000   0.0000   60.0000   150.0000   -76.967735119084
    17.0000   0.0000   60.0000   180.0000   -76.967735209280
    17.0000   0.0000   90.0000   0.0000   -76.967735251068
    17.0000   0.0000   90.0000   30.0000   -76.967735209351
    17.0000   0.0000   90.0000   60.0000   -76.967735143805
    17.0000   0.0000   90.0000   90.0000   -76.967735124480
    17.0000   0.0000   90.0000   120.0000   -76.967735143806
    17.0000   0.0000   90.0000   150.0000   -76.967735209351
    17.0000   0.0000   90.0000   180.0000   -76.967735251068
    17.0000   30.0000   0.0000   0.0000   -76.967734944205
    17.0000   30.0000   0.0000   30.0000   -76.967735109983
    17.0000   30.0000   0.0000   60.0000   -76.967735291577
    17.0000   30.0000   0.0000   90.0000   -76.967735292498
    17.0000   30.0000   0.0000   120.0000   -76.967735291577
    17.0000   30.0000   0.0000   150.0000   -76.967735109982
    17.0000   30.0000   0.0000   180.0000   -76.967734944206
    17.0000   30.0000   30.0000   0.0000   -76.967735022278
    17.0000   30.0000   30.0000   30.0000   -76.967735240794
    17.0000   30.0000   30.0000   60.0000   -76.967735258910
    17.0000   30.0000   30.0000   90.0000   -76.967735312947
    17.0000   30.0000   30.0000   120.0000   -76.967735199960
    17.0000   30.0000   30.0000   150.0000   -76.967735087582
    17.0000   30.0000   30.0000   180.0000   -76.967735022278
    17.0000   30.0000   60.0000   0.0000   -76.967735209280
    17.0000   30.0000   60.0000   30.0000   -76.967735332507
    17.0000   30.0000   60.0000   60.0000   -76.967735317517
    17.0000   30.0000   60.0000   90.0000   -76.967735232340
    17.0000   30.0000   60.0000   120.0000   -76.967735205889
    17.0000   30.0000   60.0000   150.0000   -76.967735113340
    17.0000   30.0000   60.0000   180.0000   -76.967735209281
    17.0000   30.0000   90.0000   0.0000   -76.967735251069
    17.0000   30.0000   90.0000   30.0000   -76.967735306219
    17.0000   30.0000   90.0000   60.0000   -76.967735264075
    17.0000   30.0000   90.0000   90.0000   -76.967735131228
    17.0000   30.0000   90.0000   120.0000   -76.967735264076
    17.0000   30.0000   90.0000   150.0000   -76.967735306219
    17.0000   30.0000   90.0000   180.0000   -76.967735251068
    17.0000   60.0000   0.0000   0.0000   -76.967734944205
    17.0000   60.0000   0.0000   30.0000   -76.967735109983
    17.0000   60.0000   0.0000   60.0000   -76.967735274269
    17.0000   60.0000   0.0000   90.0000   -76.967735292498
    17.0000   60.0000   0.0000   120.0000   -76.967735291577
    17.0000   60.0000   0.0000   150.0000   -76.967735109982
    17.0000   60.0000   0.0000   180.0000   -76.967734944206
    17.0000   60.0000   30.0000   0.0000   -76.967735022279
    17.0000   60.0000   30.0000   30.0000   -76.967735208366
    17.0000   60.0000   30.0000   60.0000   -76.967735220213
    17.0000   60.0000   30.0000   90.0000   -76.967735335666
    17.0000   60.0000   30.0000   120.0000   -76.967735239937
    17.0000   60.0000   30.0000   150.0000   -76.967735119994
    17.0000   60.0000   30.0000   180.0000   -76.967735022279
    17.0000   60.0000   60.0000   0.0000   -76.967735209280
    17.0000   60.0000   60.0000   30.0000   -76.967735318943
    17.0000   60.0000   60.0000   60.0000   -76.967735301676
    17.0000   60.0000   60.0000   90.0000   -76.967735266692
    17.0000   60.0000   60.0000   120.0000   -76.967735149043
    17.0000   60.0000   60.0000   150.0000   -76.967735144049
    17.0000   60.0000   60.0000   180.0000   -76.967735209279
    17.0000   60.0000   90.0000   0.0000   -76.967735251068
    17.0000   60.0000   90.0000   30.0000   -76.967735311921
    17.0000   60.0000   90.0000   60.0000   -76.967735264606
    17.0000   60.0000   90.0000   90.0000   -76.967735155108
    17.0000   60.0000   90.0000   120.0000   -76.967735282286
    17.0000   60.0000   90.0000   150.0000   -76.967735311923
    17.0000   60.0000   90.0000   180.0000   -76.967735251069
    17.0000   90.0000   0.0000   0.0000   -76.967734944205
    17.0000   90.0000   0.0000   30.0000   -76.967735016493
    17.0000   90.0000   0.0000   60.0000   -76.967735180067
    17.0000   90.0000   0.0000   90.0000   -76.967735297356
    17.0000   90.0000   0.0000   120.0000   -76.967735180067
    17.0000   90.0000   0.0000   150.0000   -76.967735016493
    17.0000   90.0000   0.0000   180.0000   -76.967734944206
