R	Gamma	E
4.00	170	-79.103928125581
4.00	180	-79.103891521834
4.10	0	-79.103886925256
4.10	10	-79.103905603999
4.10	20	-79.103954202241
4.10	30	-79.104014305503
4.10	40	-79.104066634042
4.10	50	-79.104099944387
4.10	60	-79.104112851376
4.10	70	-79.10410978587
4.10	80	-79.104096843715
4.10	90	-79.10408002534
4.10	100	-79.104064327942
4.10	110	-79.104053398681
4.10	120	-79.104050191433
4.10	130	-79.104056464588
4.10	140	-79.104068385251
4.10	150	-79.104072794685
4.10	160	-79.10405410193
4.10	170	-79.104016699663
4.10	180	-79.103996388198
4.20	0	-79.10397474561
4.20	10	-79.103987353928
4.20	20	-79.10401997975
4.20	30	-79.104059703126
4.20	40	-79.104092963375
4.20	50	-79.104111976064
4.20	60	-79.104116170861
4.20	70	-79.104109127491
4.20	80	-79.104095421168
4.20	90	-79.104079540519
4.20	100	-79.104065339584
4.20	110	-79.104055694358
4.20	120	-79.104053003656
4.20	130	-79.104059108703
4.20	140	-79.104072172251
4.20	150	-79.104083349682
4.20	160	-79.104080911231
4.20	170	-79.104064743122
4.20	180	-79.104054786488
4.30	0	-79.104032951293
4.30	10	-79.10404118912
4.30	20	-79.104062317267
4.30	30	-79.104087391926
4.30	40	-79.104107026552
4.30	50	-79.10411595067
4.30	60	-79.104114155087
4.30	70	-79.104104573898
4.30	80	-79.10409066354
4.30	90	-79.104075769055
4.30	100	-79.104062845209
4.30	110	-79.10405416436
4.30	120	-79.104051669822
4.30	130	-79.104057105259
4.30	140	-79.104069806131
4.30	150	-79.104083842326
4.30	160	-79.104090237759
4.30	170	-79.104086594121
4.30	180	-79.1040829575
4.40	0	-79.104069812051
4.40	10	-79.104074918204
4.40	20	-79.104087811591
4.40	30	-79.104102429304
4.40	40	-79.1041124204
4.40	50	-79.10411433226
4.40	60	-79.104108524595
4.40	70	-79.104097425669
4.40	80	-79.104083675818
4.40	90	-79.104069769507
4.40	100	-79.104057953291
4.40	110	-79.10405001688
4.40	120	-79.104047530302
4.40	130	-79.104052064046
4.40	140	-79.104063600796
4.40	150	-79.104078166291
4.40	160	-79.104088807304
4.40	170	-79.104092074698
4.40	180	-79.104092086344
4.50	0	-79.104091395955
4.50	10	-79.104094272849
4.50	20	-79.104101313739
4.50	30	-79.104108536969
4.50	40	-79.104111789512
4.50	50	-79.104108924669
4.50	60	-79.104100528668
4.50	70	-79.104088625099
4.50	80	-79.104075262935
4.50	90	-79.104062313591
4.50	100	-79.10405147109
4.50	110	-79.104044132298
4.50	120	-79.104041558362
4.50	130	-79.104045121577
4.50	140	-79.104055136197
4.50	150	-79.104068912263
4.50	160	-79.104081049613
4.50	170	-79.104087743934
4.50	180	-79.1040896998
4.60	0	-79.104102150821
4.60	10	-79.10410345668
4.60	20	-79.104106384302
4.60	30	-79.104108446933
4.60	40	-79.10410707068
4.60	50	-79.104101039848
4.60	60	-79.10409106751
4.60	70	-79.104078851171
4.60	80	-79.104066011051
4.60	90	-79.104053967288
4.60	100	-79.10404398771
4.60	110	-79.104037149334
4.60	120	-79.104034455491
4.60	130	-79.104037075979
4.60	140	-79.104045476098
4.60	150	-79.104057790122
4.60	160	-79.104069832698
4.60	170	-79.10407786725
4.60	180	-79.104080723195
4.70	0	-79.104105327418
4.70	10	-79.10410554358
4.70	20	-79.104105626807
4.70	30	-79.104104153547
4.70	40	-79.104099671606
4.70	50	-79.104091623158
4.70	60	-79.10408078495
4.70	70	-79.104068591044
4.70	80	-79.104056347896
4.70	90	-79.104045148044
4.70	100	-79.104035935957
4.70	110	-79.10402953045
4.70	120	-79.10402672204
4.70	130	-79.104028482393
4.70	140	-79.104035323419
4.70	150	-79.104045908662
4.70	160	-79.10405699179
4.70	170	-79.104065160446
4.70	180	-79.104068299733
4.80	0	-79.104103291725
4.80	10	-79.104102769318
4.80	20	-79.104100933043
4.80	30	-79.104097100876
4.80	40	-79.10409060521
4.80	50	-79.104081349185
4.80	60	-79.104070137143
