R	Gamma	E
6.20	160	-44.315218
6.20	170	-15.700243
6.20	180	42.261062
6.40	0	-26.122668
6.40	10	-25.034483
6.40	20	-19.136773
6.40	30	-9.645352
6.40	40	-2.046389
6.40	50	2.190159
6.40	60	4.245893
6.40	70	5.303384
6.40	80	5.683365
6.40	90	5.774709
6.40	100	5.607152
6.40	110	5.097312
6.40	120	3.473155
6.40	130	0.608156
6.40	140	-5.808869
6.40	150	-18.78881
6.40	160	-39.298052
6.40	170	-46.865423
6.40	180	-34.965909
6.60	0	-26.612166
6.60	10	-23.19049
6.60	20	-15.16958
6.60	30	-6.393713
6.60	40	-0.192783
6.60	50	3.195887
6.60	60	4.813758
6.60	70	5.656735
6.60	80	5.958617
6.60	90	6.032008
6.60	100	5.901175
6.60	110	5.492375
6.60	120	4.581231
6.60	130	1.905962
6.60	140	-3.216401
6.60	150	-13.647043
6.60	160	-31.765398
6.60	170	-49.448914
6.60	180	-53.581471
6.80	0	-22.084211
6.80	10	-18.494072
6.80	20	-11.016882
6.80	30	-3.676072
6.80	40	1.283048
6.80	50	3.97682
6.80	60	5.247346
6.80	70	5.92396
6.80	80	6.165976
6.80	90	6.22406
6.80	100	6.122823
6.80	110	5.795419
6.80	120	5.066746
6.80	130	2.923901
6.80	140	-1.153866
6.80	150	-9.462316
6.80	160	-24.353407
6.80	170	-42.239328
6.80	180	-50.352145
7.00	0	-16.64229
7.00	10	-13.55324
7.00	20	-7.361713
7.00	30	-1.491663
7.00	40	2.451204
7.00	50	4.57619
7.00	60	5.673179
7.00	70	6.121437
7.00	80	6.315491
7.00	90	6.363021
7.00	100	6.284014
7.00	110	6.023887
7.00	120	5.442767
7.00	130	3.721866
7.00	140	0.481485
7.00	150	-6.122532
7.00	160	-17.975254
7.00	170	-33.087072
7.00	180	-40.856897
7.20	0	-11.739535
7.20	10	-9.25756
7.20	20	-4.369817
7.20	30	0.237847
7.20	40	3.370593
7.20	50	5.03835
7.20	60	5.907782
7.20	70	6.267898
7.20	80	6.422964
7.20	90	6.46092
7.20	100	6.400681
7.20	110	6.195787
7.20	120	5.732557
7.20	130	4.345135
7.20	140	1.770482
7.20	150	-3.481011
7.20	160	-12.800116
7.20	170	-24.722892
7.20	180	-31.012023
7.40	0	-7.734484
7.40	10	-5.787324
7.40	20	-2.006927
7.40	30	1.610544
7.40	40	4.083074
7.40	50	5.463904
7.40	60	6.083169
7.40	70	6.369421
7.40	80	6.495033
7.40	90	6.525047
7.40	100	6.48021
7.40	110	6.319447
7.40	120	5.953057
7.40	130	5.12327
7.40	140	2.784556
7.40	150	-1.395671
7.40	160	-8.701668
7.40	170	-17.832623
7.40	180	-22.590056
7.60	0	-4.583006
7.60	10	-3.064562
7.60	20	-0.152545
7.60	30	2.694687
7.60	40	4.635278
7.60	50	5.721036
7.60	60	6.209978
7.60	70	6.439031
7.60	80	6.536338
7.60	90	6.56101
7.60	100	6.529784
7.60	110	6.407725
7.60	120	6.117646
7.60	130	5.454251
7.60	140	3.582184
7.60	150	0.250948
7.60	160	-5.478721
7.60	170	-12.407878
7.60	180	-15.897153
7.80	0	-2.131173
7.80	10	-0.945208
7.80	20	1.308411
7.80	30	3.545065
7.80	40	5.055922
7.80	50	5.911722
7.80	60	6.298799
7.80	70	6.479625
7.80	80	6.554483
7.80	90	6.575946
7.80	100	6.553948
7.80	110	6.464007
7.80	120	6.237712
7.80	130	5.708781
7.80	140	4.206344
7.80	150	1.555224
7.80	160	-2.950833
7.80	170	-8.130108
7.80	180	-10.767953
8.00	0	-0.222613
8.00	10	0.714474
8.00	20	2.459149
8.00	30	4.203998
8.00	40	5.376252
8.00	50	6.049562
8.00	60	6.35432
8.00	70	6.495322
8.00	80	6.554457
8.00	90	6.571911
8.00	100	6.558412
8.00	110	6.495383
8.00	120	6.321842
8.00	130	5.902768
