R	Gamma	E
5.50	110	-96.224894084792
5.50	120	-96.224895626544
5.50	130	-96.224898411388
5.50	140	-96.224902186979
5.50	150	-96.224905860219
5.50	160	-96.224907856143
5.50	170	-96.224907619026
5.50	180	-96.224906921328
5.60	0	-96.224897887281
5.60	10	-96.224897517819
5.60	20	-96.224896639208
5.60	30	-96.224895626763
5.60	40	-96.224894641066
5.60	50	-96.224893737112
5.60	60	-96.224893042458
5.60	70	-96.224892641537
5.60	80	-96.224892438869
5.60	90	-96.224892302402
5.60	100	-96.224892302833
5.60	110	-96.224892766092
5.60	120	-96.224894109688
5.60	130	-96.224896590425
5.60	140	-96.224899979412
5.60	150	-96.224903241395
5.60	160	-96.224904908391
5.60	170	-96.224904519204
5.60	180	-96.224903815693
5.70	0	-96.224896009385
5.70	10	-96.224895725032
5.70	20	-96.22489503521
5.70	30	-96.224894204779
5.70	40	-96.224893351719
5.70	50	-96.224892545824
5.70	60	-96.224891925748
5.70	70	-96.224891570192
5.70	80	-96.224891387358
5.70	90	-96.224891256028
5.70	100	-96.224891238215
5.70	110	-96.224891623617
5.70	120	-96.224892794111
5.70	130	-96.224894996029
5.70	140	-96.224898026685
5.70	150	-96.224900935833
5.70	160	-96.224902379453
5.70	170	-96.22490196339
5.70	180	-96.224901312237
5.80	0	-96.224894496089
5.80	10	-96.224894271619
5.80	20	-96.224893712983
5.80	30	-96.224893006599
5.80	40	-96.224892244712
5.80	50	-96.224891512228
5.80	60	-96.22489095135
5.80	70	-96.224890632043
5.80	80	-96.224890465551
5.80	90	-96.224890339738
5.80	100	-96.224890308777
5.80	110	-96.224890630326
5.80	120	-96.224891649846
5.80	130	-96.224893598038
5.80	140	-96.224896298324
5.80	150	-96.224898895785
5.80	160	-96.224900182949
5.80	170	-96.224899816558
5.80	180	-96.224899250484
5.90	0	-96.224893261181
5.90	10	-96.224893077315
5.90	20	-96.2248926065
5.90	30	-96.224891982122
5.90	40	-96.224891284335
5.90	50	-96.224890609077
5.90	60	-96.224890096854
5.90	70	-96.2248898074
5.90	80	-96.224889654399
5.90	90	-96.224889534446
5.90	100	-96.224889494651
5.90	110	-96.224889763526
5.90	120	-96.224890651232
5.90	130	-96.224892371176
5.90	140	-96.224894768616
5.90	150	-96.224897085543
5.90	160	-96.224898253891
5.90	170	-96.224897973385
