R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
8.4,-3.270059952830468,-1.5426761485549996,-2.51874851857877,-0.7793066445695027,-0.5034915034520748,-0.18232058551145167,-0.14087078989401264,-0.013859840231528626,-0.07690442926907572,0.005080435229066233,-0.005215287516517339,0.013387394487235867,-0.009068383202708577,0.012143029491297828,-0.002643741962429487,0.0026980390336707725,0.01697283272237746,0.006213269581070305,-0.005198367411865157
8.6,-2.891535091606244,-1.3578953295253424,-2.183012367113377,-0.6792348565333444,-0.4232391789571015,-0.15603634268176156,-0.08759632268672811,-0.007229367098291162,-0.04971404344198182,0.006442501461252794,-0.0015544928881354014,0.011033638222063847,-0.006529953510181409,0.01101819174064761,0.001735622614904817,0.005379482586875521,0.018532472014434462,0.012229099480045299,-0.0022769851045755045
8.8,-2.5630879150948918,-1.1965939842510047,-1.8968749611226052,-0.5941828234474519,-0.36992346151024685,-0.13580691320605487,-0.053653025341989076,-0.0029840186675880874,-0.029682415408227157,0.007532113821376733,0.0011346625929009482,0.008941256071464093,-0.004005083024567743,0.009156096271692388,0.005082631510601671,0.006475934389937186,0.017719359532819234,0.014970071645168595,-0.0007644230343835307
9.0,-2.2776118113290265,-1.0555354524472491,-1.6491491972734136,-0.5210970809090146,-0.33372391571039595,-0.12024970510752377,-0.033630608667361235,-0.0010340953633716215,-0.015606842194619736,0.007934162836926438,0.0027638549099871456,0.0069312555199379485,-0.001871902891731692,0.006762582992741773,0.007200544785803131,0.006215656526341616,0.014822446247856554,0.014709704587703081,-0.0005370455183958198
9.5,-1.7155500031803956,-0.7743895034617205,-1.1511582211750244,-0.37568528399791923,-0.27705680215134,-0.09316052264359935,-0.01739787568868721,-0.0025916402041612713,0.0017803449316066496,0.006262129168408142,0.0030511915638348134,0.0024185112753413824,0.001184385445627053,0.0002568518893951762,0.008132740684286417,0.0023468198881911695,0.0028503818425762357,0.0062769351314554776,-0.002983072951457574
10.0,-1.3184019667990594,-0.571623564784089,-0.7782557341019969,-0.26652412257231217,-0.23173840741472915,-0.0727027829910436,-0.018378008439959757,-0.006847426178442788,0.00608906278655179,0.003186461500700508,0.0005330596953668155,-0.0005163127706248742,0.0019070628128925074,-0.004520767479518078,0.006097902930068536,-0.0017560622601661782,-0.008498930622341538,-0.003718302832577716,-0.0053036194888110705
10.5,-1.0389346945797864,-0.42635688229380586,-0.5002091992202847,-0.18335628348369942,-0.1858703778888571,-0.0542513786984089,-0.019806281027305427,-0.00965283036147858,0.006306442832004902,0.000812376240430493,-0.00229561440602028,-0.001575050972256615,0.0017872436192657617,-0.0066306133713878385,0.003982075276546141,-0.0036603272244486967,-0.015038449907413074,-0.00937938355355906,-0.005180421144953756
11.0,-0.8430671958123437,-0.3236263855926479,-0.29875344731686404,-0.12128532590471122,-0.14227918329560824,-0.03781787355054426,-0.01832246930207051,-0.010390023218903519,0.005928443028971231,-0.000371722609277528,-0.004391575060310968,-0.0012876907012512318,0.0016158625737243157,-0.006702157052936969,0.002745078337857383,-0.0034862634014687145,-0.017024828280692777,-0.010455696393856167,-0.0030304585012135765
11.5,-0.7056877423991132,-0.25190712181172054,-0.15797398631202195,-0.07652220353981835,-0.104961223522984,-0.024226070202484837,-0.014882461495569798,-0.009755574070801498,0.0058232381400979355,-0.0006632914267356311,-0.005624930800708484,-0.0003603184423904532,0.0015935382116474789,-0.005710536833569783,0.0023110757783057875,-0.002175375306663441,-0.016214930073179718,-0.00874995749651564,-4.244854398678487e-05
12.0,-0.6084870095556278,-0.20224498317602094,-0.06313308407253061,-0.045378615869619277,-0.07561175849161823,-0.013795990060801348,-0.010934141979329896,-0.008533608563979746,0.005970246175961634,-0.00048703461998649326,-0.006200441878615432,0.0006915896632236136,0.0016818876178527028,-0.004393912278471759,0.002336165736884635,-0.000550861872900921,-0.014204419869489964,-0.00600103582043114,0.0028515793879316633
