R	Gamma	E
5.80	60	-15.229725
5.80	70	-13.84285
5.80	80	-12.899799
5.80	90	-12.254785
5.80	100	-11.776373
5.80	110	-11.375383
5.80	120	-11.002522
5.80	130	-10.687545
5.80	140	-10.747642
5.80	150	-11.828543
5.80	160	-14.099972
5.80	170	-16.596952
5.80	180	-17.725347
5.90	0	-25.354604
5.90	10	-24.720712
5.90	20	-23.043686
5.90	30	-20.75097
5.90	40	-18.312139
5.90	50	-16.078773
5.90	60	-14.262314
5.90	70	-12.936751
5.90	80	-12.03114
5.90	90	-11.413307
5.90	100	-10.969091
5.90	110	-10.618845
5.90	120	-10.316128
5.90	130	-10.083487
5.90	140	-10.181159
5.90	150	-11.127759
5.90	160	-13.045755
5.90	170	-15.137057
5.90	180	-16.085503
6.00	0	-24.013951
6.00	10	-23.387765
6.00	20	-21.751887
6.00	30	-19.542365
6.00	40	-17.206105
6.00	50	-15.07748
6.00	60	-13.353651
6.00	70	-12.094215
6.00	80	-11.22865
6.00	90	-10.638828
6.00	100	-10.226237
6.00	110	-9.919265
6.00	120	-9.671511
6.00	130	-9.498669
6.00	140	-9.61583
6.00	150	-10.440704
6.00	160	-12.056677
6.00	170	-13.804537
6.00	180	-14.600559
6.20	0	-21.219522
6.20	10	-20.641249
6.20	20	-19.153749
6.20	30	-17.179033
6.20	40	-15.109503
6.20	50	-13.23065
6.20	60	-11.707078
6.20	70	-10.58312
6.20	80	-9.799965
6.20	90	-9.26686
6.20	100	-8.91073
6.20	110	-8.672199
6.20	120	-8.503026
6.20	130	-8.405703
6.20	140	-8.527738
6.20	150	-9.146409
6.20	160	-10.294647
6.20	170	-11.517315
6.20	180	-12.080339
6.40	0	-18.50992
6.40	10	-17.999595
6.40	20	-16.699552
6.40	30	-14.996101
6.40	40	-13.21974
6.40	50	-11.5998
6.40	60	-10.272136
6.40	70	-9.278692
6.40	80	-8.576516
6.40	90	-8.098256
6.40	100	-7.789405
6.40	110	-7.600652
6.40	120	-7.482776
6.40	130	-7.426931
6.40	140	-7.532897
6.40	150	-7.988712
6.40	160	-8.808333
6.40	170	-9.671979
6.40	180	-10.071562
6.60	0	-16.041516
6.60	10	-15.603523
6.60	20	-14.495298
6.60	30	-13.056752
6.60	40	-11.556861
6.60	50	-10.175351
6.60	60	-9.026509
6.60	70	-8.153389
6.60	80	-7.528273
6.60	90	-7.101198
6.60	100	-6.830979
6.60	110	-6.67764
6.60	120	-6.593663
6.60	130	-6.561379
6.60	140	-6.64751
6.60	150	-6.976972
6.60	160	-7.559196
6.60	170	-8.169765
6.60	180	-8.450605
6.80	0	-13.875925
6.80	10	-13.506552
6.80	20	-12.574913
6.80	30	-11.371512
6.80	40	-10.112076
6.80	50	-8.938228
6.80	60	-7.947697
6.80	70	-7.183259
6.80	80	-6.629261
6.80	90	-6.248932
6.80	100	-6.010727
6.80	110	-5.882153
6.80	120	-5.820157
6.80	130	-5.80143
6.80	140	-5.869281
6.80	150	-6.104636
6.80	160	-6.509947
6.80	170	-6.932565
6.80	180	-7.124322
7.00	0	-12.015874
7.00	10	-11.706916
7.00	20	-10.927794
7.00	30	-9.922233
7.00	40	-8.864242
7.00	50	-7.867291
7.00	60	-7.014537
7.00	70	-6.346921
7.00	80	-5.856999
7.00	90	-5.518611
7.00	100	-5.307407
7.00	110	-5.196475
7.00	120	-5.148177
7.00	130	-5.137188
7.00	140	-5.189382
7.00	150	-5.356812
7.00	160	-5.632618
7.00	170	-5.914089
7.00	180	-6.039625
7.20	0	-10.43225
7.20	10	-10.174575
7.20	20	-9.523076
7.20	30	-8.680454
7.20	40	-7.789176
7.20	50	-6.941745
7.20	60	-6.207697
7.20	70	-5.624768
7.20	80	-5.191911
7.20	90	-4.891081
7.20	100	-4.702847
7.20	110	-4.605019
7.20	120	-4.56552
7.20	130	-4.55857
7.20	140	-4.597563
7.20	150	-4.715964
7.20	160	-4.901343
7.20	170	-5.082569
7.20	180	-5.16135
7.40	0	-9.085951
7.40	10	-8.871352
7.40	20	-8.325633
7.40	30	-7.617055
7.40	40	-6.863926
7.40	50	-6.14194
7.40	60	-5.50912
7.40	70	-4.999836
7.40	80	-4.617469
7.40	90	-4.34976
7.40	100	-4.18165
7.40	110	-4.094199
7.40	120	-4.060071
7.40	130	-4.05553
7.40	140	-4.083823
7.40	150	-4.166194
7.40	160	-4.290291
7.40	170	-4.405344
7.40	180	-4.453561
7.60	0	-7.939559
7.60	10	-7.760847
7.60	20	-7.303483
7.60	30	-6.705933
7.60	40	-6.066996
7.60	50	-5.449714
7.60	60	-4.902903
7.60	70	-4.457389
7.60	80	-4.119352
7.60	90	-3.881223
7.60	100	-3.730699
7.60	110	-3.651677
7.60	120	-3.621286
7.60	130	-3.617911
7.60	140	-3.638363
7.60	150	-3.694282
7.60	160	-3.776126
7.60	170	-3.849167
7.60	180	-3.878865
7.80	0	-6.961206
7.80	10	-6.812372
7.80	20	-6.428839
7.80	30	-5.923542
7.80	40	-5.379177
7.80	50	-4.849229
7.80	60	-4.375281
7.80	70	-3.985007
7.80	80	-3.686267
7.80	90	-3.474142
7.80	100	-3.339047
7.80	110	-3.267298
7.80	120	-3.239484
7.80	130	-3.236527
7.80	140	-3.251342
7.80	150	-3.288247
7.80	160	-3.34055
7.80	170	-3.386119
7.80	180	-3.404277
8.00	0	-6.124231
8.00	10	-6.000368
8.00	20	-5.67819
8.00	30	-5.249197
8.00	40	-4.783271
8.00	50	-4.326377
8.00	60	-3.914732
8.00	70	-3.572484
8.00	80	-3.308069
8.00	90	-3.119101
8.00	100	-2.997829
8.00	110	-2.932321
8.00	120	-2.906241
8.00	130	-2.903165
8.00	140	-2.914094
8.00	150	-2.93771
8.00	160	-2.96926
8.00	170	-2.996031
8.00	180	-3.006612
8.20	0	-5.405813
8.20	10	-5.30253
8.20	20	-5.031168
8.20	30	-4.665777
8.20	40	-4.265213
8.20	50	-3.869815
8.20	60	-3.511275
8.20	70	-3.210913
8.20	80	-2.977014
8.20	90	-2.808406
8.20	100	-2.699105
8.20	110	-2.639091
8.20	120	-2.614479
8.20	130	-2.610706
8.20	140	-2.618662
8.20	150	-2.633608
8.20	160	-2.65095
8.20	170	-2.664664
8.20	180	-2.669864
8.40	0	-4.786651
8.40	10	-4.700318
8.40	20	-4.47107
8.40	30	-4.158585
8.40	40	-3.812962
8.40	50	-3.469891
8.40	60	-3.157154
8.40	70	-2.893211
8.40	80	-2.686209
8.40	90	-2.535777
8.40	100	-2.437095
8.40	110	-2.381733
8.40	120	-2.35794
8.40	130	-2.353455
8.40	140	-2.358838
8.40	150	-2.367926
8.40	160	-2.376214
8.40	170	-2.381243
8.40	180	-2.382997
8.60	0	-4.250758
8.60	10	-4.178148
8.60	20	-3.983802
8.60	30	-3.715856
8.60	40	-3.416907
8.60	50	-3.118666
8.60	60	-2.845447
