R	phi	theta2	theta1	E
5.90	90	30	30	-228.094501811986
5.90	90	30	60	-228.094468595876
5.90	90	30	90	-228.094439473006
5.90	90	30	120	-228.094468593356
5.90	90	30	150	-228.094501812598
5.90	90	30	180	-228.051261260999
5.90	90	60	0	-228.101079858285
5.90	90	60	30	-228.094440189299
5.90	90	60	60	-228.094494977646
5.90	90	60	90	-228.094467776756
5.90	90	60	120	-228.094494978514
5.90	90	60	150	-228.094440189485
5.90	90	60	180	-228.101079858327
5.90	90	90	0	-228.101529814304
5.90	90	90	30	-228.094411462109
5.90	90	90	60	-228.094507886893
5.90	90	90	90	-228.094481817149
5.90	90	90	120	-228.094507883139
5.90	90	90	150	-228.094411459483
5.90	90	90	180	-228.101529816485
6.00	0	0	0	-228.100277716866
6.00	0	0	30	-228.094582176566
6.00	0	0	60	-228.094449364948
6.00	0	0	90	-228.094424173724
6.00	0	0	120	-228.094449362619
6.00	0	0	150	-228.094582177946
6.00	0	0	180	-228.100277715477
6.00	0	30	0	-228.052054734389
6.00	0	30	30	-228.094379115408
6.00	0	30	60	-228.094446619938
6.00	0	30	90	-228.094443000302
6.00	0	30	120	-228.094502512913
6.00	0	30	150	-228.094871503485
6.00	0	30	180	-228.052054734381
6.00	0	60	0	-228.101514423888
6.00	0	60	30	-228.09444917587
6.00	0	60	60	-228.094495296246
6.00	0	60	90	-228.09448010198
6.00	0	60	120	-228.094550838054
6.00	0	60	150	-228.094931570429
6.00	0	60	180	-228.101514423025
6.00	0	90	0	-228.101887193384
6.00	0	90	30	-228.094714409631
6.00	0	90	60	-228.094546869586
6.00	0	90	90	-228.09449829904
6.00	0	90	120	-228.094546868258
6.00	0	90	150	-228.094714411759
6.00	0	90	180	-228.101887190201
6.00	30	0	0	-228.100277716867
6.00	30	0	30	-228.094582815467
6.00	30	0	60	-228.094453045799
6.00	30	0	90	-228.094422022633
6.00	30	0	120	-228.094453044913
6.00	30	0	150	-228.094582816898
6.00	30	0	180	-228.10027771548
6.00	30	30	0	-228.05205473439
6.00	30	30	30	-228.094393598764
6.00	30	30	60	-228.094450745444
6.00	30	30	90	-228.094439352954
6.00	30	30	120	-228.094498810573
6.00	30	30	150	-228.094817745954
6.00	30	30	180	-228.05205473438
6.00	30	60	0	-228.101514423888
6.00	30	60	30	-228.094430616029
6.00	30	60	60	-228.09449326341
6.00	30	60	90	-228.094473721462
6.00	30	60	120	-228.094540921496
6.00	30	60	150	-228.0948434088
6.00	30	60	180	-228.101514423025
6.00	30	90	0	-228.101887193384
6.00	30	90	30	-228.094646888384
6.00	30	90	60	-228.094537920385
6.00	30	90	90	-228.094490639544
6.00	30	90	120	-228.094537921956
6.00	30	90	150	-228.094646888636
6.00	30	90	180	-228.101887190202
6.00	60	0	0	-228.100277716866
6.00	60	0	30	-228.094581403935
6.00	60	0	60	-228.094453005102
6.00	60	0	90	-228.094423249343
6.00	60	0	120	-228.09445300469
6.00	60	0	150	-228.094581404263
6.00	60	0	180	-228.100277715481
6.00	60	30	0	-228.052054734391
6.00	60	30	30	-228.09444315056
6.00	60	30	60	-228.094454242461
6.00	60	30	90	-228.094437606256
6.00	60	30	120	-228.094481664388
6.00	60	30	150	-228.09468573503
6.00	60	30	180	-228.052054734381
6.00	60	60	0	-228.101514423887
6.00	60	60	30	-228.094412996698
6.00	60	60	60	-228.094484477115
6.00	60	60	90	-228.094466567807
6.00	60	60	120	-228.094511617577
6.00	60	60	150	-228.094645896192
6.00	60	60	180	-228.101514423026
6.00	60	90	0	-228.101887193384
6.00	60	90	30	-228.094511495558
6.00	60	90	60	-228.094512870161
6.00	60	90	90	-228.094480927381
6.00	60	90	120	-228.094512868053
6.00	60	90	150	-228.094511494349
6.00	60	90	180	-228.101887190202
6.00	90	0	0	-228.100277716866
6.00	90	0	30	-228.09458131486
6.00	90	0	60	-228.094451472967
6.00	90	0	90	-228.094424175348
6.00	90	0	120	-228.094451472405
6.00	90	0	150	-228.094581315575
6.00	90	0	180	-228.100277715481
6.00	90	30	0	-228.052054734389
6.00	90	30	30	-228.09454465149
6.00	90	30	60	-228.094463096396
6.00	90	30	90	-228.094437047955
6.00	90	30	120	-228.094463093671
6.00	90	30	150	-228.094544651298
6.00	90	30	180	-228.052054734381
6.00	90	60	0	-228.101514423886
6.00	90	60	30	-228.094476982247
6.00	90	60	60	-228.094487147816
6.00	90	60	90	-228.094463327983
6.00	90	60	120	-228.094487149473
6.00	90	60	150	-228.094476984046
6.00	90	60	180	-228.101514423025
6.00	90	90	0	-228.101887193384
6.00	90	90	30	-228.094445365459
6.00	90	90	60	-228.094498928406
6.00	90	90	90	-228.094476400906
6.00	90	90	120	-228.094498928291
6.00	90	90	150	-228.094445367412
6.00	90	90	180	-228.101887190201
6.20	0	0	0	-228.093959481702
6.20	0	0	30	-228.094626022001
6.20	0	0	60	-228.0944424467
6.20	0	0	90	-228.09442194714
6.20	0	0	120	-228.094442442748
6.20	0	0	150	-228.094626021225
6.20	0	0	180	-228.093959485128
6.20	0	30	0	-228.093533159783
6.20	0	30	30	-228.094436099078
6.20	0	30	60	-228.094437399962
6.20	0	30	90	-228.094438451252
6.20	0	30	120	-228.094490641268
6.20	0	30	150	-228.094863459066
6.20	0	30	180	-228.093533159471
6.20	0	60	0	-228.092758237163
6.20	0	60	30	-228.09447327448
6.20	0	60	60	-228.094479144617
6.20	0	60	90	-228.094471016645
6.20	0	60	120	-228.094532130725
6.20	0	60	150	-228.09488998265
6.20	0	60	180	-228.092758233987
6.20	0	90	0	-228.092406566715
6.20	0	90	30	-228.094691581307
6.20	0	90	60	-228.094526008014
6.20	0	90	90	-228.094487016296
6.20	0	90	120	-228.094526007846
6.20	0	90	150	-228.094691584625
6.20	0	90	180	-228.092406566662
6.20	30	0	0	-228.093959481703
6.20	30	0	30	-228.094626660826
6.20	30	0	60	-228.094446128933
6.20	30	0	90	-228.094419802286
6.20	30	0	120	-228.094446128647
6.20	30	0	150	-228.094626661089
6.20	30	0	180	-228.093959485127
6.20	30	30	0	-228.093533159784
6.20	30	30	30	-228.094450238927
6.20	30	30	60	-228.09444173825
6.20	30	30	90	-228.094434950751
6.20	30	30	120	-228.094487591483
6.20	30	30	150	-228.094818691851
6.20	30	30	180	-228.093533159472
6.20	30	60	0	-228.092758237163
6.20	30	60	30	-228.094461149396
6.20	30	60	60	-228.094478015568
6.20	30	60	90	-228.09446504187
6.20	30	60	120	-228.09452353311
6.20	30	60	150	-228.094818536274
6.20	30	60	180	-228.092758233986
6.20	30	90	0	-228.092406566715
6.20	30	90	30	-228.094638575624
6.20	30	90	60	-228.09451853067
6.20	30	90	90	-228.094479873281
6.20	30	90	120	-228.094518529182
6.20	30	90	150	-228.094638574412
6.20	30	90	180	-228.092406566662
6.20	60	0	0	-228.093959481703
6.20	60	0	30	-228.09462524654
6.20	60	0	60	-228.094446082487
6.20	60	0	90	-228.094421026154
6.20	60	0	120	-228.094446083411
6.20	60	0	150	-228.094625242839
6.20	60	0	180	-228.093959485127
6.20	60	30	0	-228.093533159783
6.20	60	30	30	-228.09449614966
6.20	60	30	60	-228.094445528474
6.20	60	30	90	-228.094433490964
6.20	60	30	120	-228.094471757479
6.20	60	30	150	-228.094707206635
6.20	60	30	180	-228.093533159471
6.20	60	60	0	-228.092758237163
6.20	60	60	30	-228.094453564541
6.20	60	60	60	-228.094470915629
6.20	60	60	90	-228.094458675639
6.20	60	60	120	-228.094496864947
6.20	60	60	150	-228.094656078023
6.20	60	60	180	-228.092758233987
6.20	60	90	0	-228.092406566715
6.20	60	90	30	-228.094531535049
6.20	60	90	60	-228.094496332631
6.20	60	90	90	-228.094471190898
6.20	60	90	120	-228.094496330873
6.20	60	90	150	-228.09453153464
6.20	60	90	180	-228.092406566662
6.20	90	0	0	-228.093959481702
6.20	90	0	30	-228.094625160835
6.20	90	0	60	-228.094444552191
6.20	90	0	90	-228.094421948364
6.20	90	0	120	-228.094444551256
6.20	90	0	150	-228.094625159926
6.20	90	0	180	-228.093959485127
6.20	90	30	0	-228.093533159784
6.20	90	30	30	-228.094586060038
6.20	90	30	60	-228.09445416834
6.20	90	30	90	-228.09443308292
6.20	90	30	120	-228.09445416765
6.20	90	30	150	-228.094586060589
6.20	90	30	180	-228.093533159471
6.20	90	60	0	-228.092758237164
6.20	90	60	30	-228.094513401239
6.20	90	60	60	-228.094474042761
6.20	90	60	90	-228.094455825173
6.20	90	60	120	-228.094474041002
6.20	90	60	150	-228.094513398115
6.20	90	60	180	-228.092758233987
6.20	90	90	0	-228.092406566715
6.20	90	90	30	-228.094479265499
6.20	90	90	60	-228.094483790588
6.20	90	90	90	-228.094467183102
6.20	90	90	120	-228.094483792814
6.20	90	90	150	-228.09447926712
6.20	90	90	180	-228.092406566661
6.40	0	0	0	-228.094724139884
6.40	0	0	30	-228.094632437721
6.40	0	0	60	-228.094437366499
6.40	0	0	90	-228.094420284191
6.40	0	0	120	-228.094437368937
6.40	0	0	150	-228.094632439194
6.40	0	0	180	-228.094724139882
6.40	0	30	0	-228.094371138381
6.40	0	30	30	-228.094460551168
6.40	0	30	60	-228.094430580569
6.40	0	30	90	-228.094434827439
6.40	0	30	120	-228.094481038777
6.40	0	30	150	-228.094825975589
6.40	0	30	180	-228.094371135039
6.40	0	60	0	-228.09372028962
6.40	0	60	30	-228.09447588356
6.40	0	60	60	-228.0944662935
6.40	0	60	90	-228.094463557798
6.40	0	60	120	-228.094516549598
6.40	0	60	150	-228.094831637028
6.40	0	60	180	-228.093720291098
6.40	0	90	0	-228.093419932908
6.40	0	90	30	-228.09465491393
6.40	0	90	60	-228.094508822258
6.40	0	90	90	-228.094477707972
6.40	0	90	120	-228.094508826491
6.40	0	90	150	-228.094654910577
6.40	0	90	180	-228.093419933089
6.40	30	0	0	-228.094724139884
6.40	30	0	30	-228.094633078147
6.40	30	0	60	-228.094441053444
6.40	30	0	90	-228.094418141319
6.40	30	0	120	-228.094441055478
6.40	30	0	150	-228.094633078334
6.40	30	0	180	-228.094724139881
6.40	30	30	0	-228.094371138381
6.40	30	30	30	-228.094473755717
6.40	30	30	60	-228.094435069066
6.40	30	30	90	-228.094431458313
6.40	30	30	120	-228.094478574693
6.40	30	30	150	-228.094789059648
6.40	30	30	180	-228.094371135039
6.40	30	60	0	-228.093720289619
6.40	30	60	30	-228.094468220784
6.40	30	60	60	-228.094465943518
6.40	30	60	90	-228.094457939343
6.40	30	60	120	-228.094509154921
6.40	30	60	150	-228.094773904875
6.40	30	60	180	-228.093720291098
6.40	30	90	0	-228.093419932908
6.40	30	90	30	-228.094613251083
6.40	30	90	60	-228.09450263481
6.40	30	90	90	-228.094471024675
6.40	30	90	120	-228.094502635444
6.40	30	90	150	-228.094613249279
6.40	30	90	180	-228.093419933088
6.40	60	0	0	-228.094724139884
6.40	60	0	30	-228.09463165679
6.40	60	0	60	-228.094441010479
6.40	60	0	90	-228.094419371967
6.40	60	0	120	-228.094441010601
6.40	60	0	150	-228.094631654882
6.40	60	0	180	-228.094724139881
6.40	60	30	0	-228.094371138382
6.40	60	30	30	-228.094514949741
6.40	60	30	60	-228.094439046569
6.40	60	30	90	-228.094430264808
6.40	60	30	120	-228.094463968052
6.40	60	30	150	-228.094695819502
6.40	60	30	180	-228.094371135038
6.40	60	60	0	-228.093720289619
6.40	60	60	30	-228.094466884382
6.40	60	60	60	-228.094460256191
6.40	60	60	90	-228.094452287644
6.40	60	60	120	-228.094484928189
6.40	60	60	150	-228.094640725669
6.40	60	60	180	-228.093720291097
6.40	60	90	0	-228.093419932909
6.40	60	90	30	-228.094528420298
6.40	60	90	60	-228.094482989077
6.40	60	90	90	-228.094463259242
6.40	60	90	120	-228.094482989729
6.40	60	90	150	-228.094528419666
6.40	60	90	180	-228.093419933089
6.40	90	0	0	-228.094724139884
6.40	90	0	30	-228.09463157344
6.40	90	0	60	-228.094439478888
6.40	90	0	90	-228.094420281641
6.40	90	0	120	-228.09443947714
6.40	90	0	150	-228.094631573638
6.40	90	0	180	-228.094724139881
6.40	90	30	0	-228.094371138381
6.40	90	30	30	-228.094593096461
6.40	90	30	60	-228.094447374361
6.40	90	30	90	-228.094429984757
6.40	90	30	120	-228.094447373523
6.40	90	30	150	-228.094593098243
6.40	90	30	180	-228.094371135039
6.40	90	60	0	-228.09372028962
6.40	90	60	30	-228.094521104133
6.40	90	60	60	-228.094463688152
6.40	90	60	90	-228.094449793791
6.40	90	60	120	-228.094463685599
6.40	90	60	150	-228.09452110204
6.40	90	60	180	-228.093720291096
6.40	90	90	0	-228.093419932908
6.40	90	90	30	-228.094487053056
6.40	90	90	60	-228.094471702753
6.40	90	90	90	-228.094459700573
6.40	90	90	120	-228.094471701626
6.40	90	90	150	-228.094487050933
6.40	90	90	180	-228.093419933088
6.60	0	0	0	-228.095014003868
6.60	0	0	30	-228.094620954931
6.60	0	0	60	-228.094433583186
6.60	0	0	90	-228.094418938227
6.60	0	0	120	-228.094433581417
6.60	0	0	150	-228.094620954781
6.60	0	0	180	-228.095014002093
6.60	0	30	0	-228.094725020715
6.60	0	30	30	-228.094468095884
6.60	0	30	60	-228.094425538466
6.60	0	30	90	-228.094431829136
6.60	0	30	120	-228.094473126408
6.60	0	30	150	-228.094778463607
6.60	0	30	180	-228.094725023611
6.60	0	60	0	-228.094187504512
6.60	0	60	30	-228.094469074212
6.60	0	60	60	-228.094456076015
6.60	0	60	90	-228.094457343557
6.60	0	60	120	-228.0945034373
6.60	0	60	150	-228.094771350798
6.60	0	60	180	-228.094187500675
6.60	0	90	0	-228.093936897627
6.60	0	90	30	-228.094615890546
6.60	0	90	60	-228.094494606663
6.60	0	90	90	-228.094469931576
6.60	0	90	120	-228.094494606461
6.60	0	90	150	-228.094615893148
6.60	0	90	180	-228.093936900854
6.60	30	0	0	-228.095014003868
6.60	30	0	30	-228.094621597021
6.60	30	0	60	-228.09443726736
6.60	30	0	90	-228.094416790291
6.60	30	0	120	-228.09443726908
6.60	30	0	150	-228.094621597024
6.60	30	0	180	-228.095014002093
6.60	30	30	0	-228.094725020714
6.60	30	30	30	-228.094480130943
6.60	30	30	60	-228.094430128465
6.60	30	30	90	-228.094428586944
6.60	30	30	120	-228.094471187407
6.60	30	30	150	-228.094748135118
6.60	30	30	180	-228.094725023611
6.60	30	60	0	-228.094187504512
6.60	30	60	30	-228.094464487737
6.60	30	60	60	-228.094456384698
6.60	30	60	90	-228.094452044926
6.60	30	60	120	-228.094497144159
6.60	30	60	150	-228.094724626418
6.60	30	60	180	-228.094187500676
6.60	30	90	0	-228.093936897626
6.60	30	90	30	-228.094583028428
6.60	30	90	60	-228.09448957018
6.60	30	90	90	-228.094463656449
6.60	30	90	120	-228.09448957161
6.60	30	90	150	-228.094583026199
6.60	30	90	180	-228.093936900855
6.60	60	0	0	-228.095014003868
6.60	60	0	30	-228.094620177676
6.60	60	0	60	-228.09443722189
6.60	60	0	90	-228.094418021468
6.60	60	0	120	-228.094437225227
6.60	60	0	150	-228.094620177127
6.60	60	0	180	-228.095014002094
6.60	60	30	0	-228.094725020715
6.60	60	30	30	-228.094516447095
6.60	60	30	60	-228.094434183712
6.60	60	30	90	-228.094427627983
6.60	60	30	120	-228.094457724127
6.60	60	30	150	-228.094670368663
6.60	60	30	180	-228.094725023611
6.60	60	60	0	-228.094187504512
6.60	60	60	30	-228.094466921932
6.60	60	60	60	-228.094451869997
6.60	60	60	90	-228.094447033728
6.60	60	60	120	-228.094475163305
6.60	60	60	150	-228.094615300243
6.60	60	60	180	-228.094187500676
6.60	60	90	0	-228.093936897626
6.60	60	90	30	-228.094515438023
6.60	60	90	60	-228.09447218162
6.60	60	90	90	-228.09445671355
6.60	60	90	120	-228.094472175601
6.60	60	90	150	-228.094515437661
6.60	60	90	180	-228.093936900854
6.60	90	0	0	-228.095014003868
6.60	90	0	30	-228.094620090846
6.60	90	0	60	-228.094435693246
6.60	90	0	90	-228.094418938364
6.60	90	0	120	-228.094435692672
6.60	90	0	150	-228.094620090718
6.60	90	0	180	-228.095014002094
6.60	90	30	0	-228.094725020715
6.60	90	30	30	-228.094583736337
6.60	90	30	60	-228.094442120701
6.60	90	30	90	-228.094427459277
6.60	90	30	120	-228.09444211714
6.60	90	30	150	-228.094583736485
6.60	90	30	180	-228.09472502361
6.60	90	60	0	-228.094187504513
6.60	90	60	30	-228.094515209839
6.60	90	60	60	-228.094455450774
6.60	90	60	90	-228.094444850716
6.60	90	60	120	-228.094455447547
6.60	90	60	150	-228.094515209526
6.60	90	60	180	-228.094187500675
6.60	90	90	0	-228.093936897626
6.60	90	90	30	-228.094482547485
6.60	90	90	60	-228.094462019661
6.60	90	90	90	-228.09445357241
6.60	90	90	120	-228.094462021211
6.60	90	90	150	-228.094482547075
6.60	90	90	180	-228.093936900855
6.80	0	0	0	-228.09507452278
6.80	0	0	30	-228.094602047095
6.80	0	0	60	-228.094430688531
6.80	0	0	90	-228.09441777462
6.80	0	0	120	-228.094430688475
6.80	0	0	150	-228.094602047928
6.80	0	0	180	-228.09507452027
6.80	0	30	0	-228.094839996541
6.80	0	30	30	-228.094467390989
6.80	0	30	60	-228.094421807492
6.80	0	30	90	-228.094429277405
6.80	0	30	120	-228.094466464341
6.80	0	30	150	-228.094730486908
6.80	0	30	180	-228.094839997312
6.80	0	60	0	-228.094401277887
6.80	0	60	30	-228.094459156649
6.80	0	60	60	-228.094447946268
6.80	0	60	90	-228.094452086207
6.80	0	60	120	-228.094492328639
6.80	0	60	150	-228.094715649936
6.80	0	60	180	-228.094401278043
6.80	0	90	0	-228.09419527645
6.80	0	90	30	-228.094579750082
6.80	0	90	60	-228.094482821267
6.80	0	90	90	-228.094463361133
6.80	0	90	120	-228.094482819445
6.80	0	90	150	-228.094579752109
6.80	0	90	180	-228.094195276373
6.80	30	0	0	-228.09507452278
6.80	30	0	30	-228.094602682146
6.80	30	0	60	-228.094434376655
6.80	30	0	90	-228.094415629419
6.80	30	0	120	-228.094434372826
6.80	30	0	150	-228.094602679773
6.80	30	0	180	-228.095074520269
6.80	30	30	0	-228.094839996541
6.80	30	30	30	-228.094478213653
6.80	30	30	60	-228.094426462523
6.80	30	30	90	-228.094426140634
6.80	30	30	120	-228.09446501126
6.80	30	30	150	-228.094705528119
6.80	30	30	180	-228.094839997312
6.80	30	60	0	-228.094401277887
6.80	30	60	30	-228.094456674439
6.80	30	60	60	-228.09444880696
6.80	30	60	90	-228.094447085776
6.80	30	60	120	-228.094487025565
6.80	30	60	150	-228.094677689719
6.80	30	60	180	-228.094401278043
6.80	30	90	0	-228.09419527645
6.80	30	90	30	-228.094553710898
6.80	30	90	60	-228.0944787895
6.80	30	90	90	-228.094457467411
6.80	30	90	120	-228.094478789122
6.80	30	90	150	-228.094553709148
6.80	30	90	180	-228.094195276373
6.80	60	0	0	-228.09507452278
6.80	60	0	30	-228.094601263747
6.80	60	0	60	-228.094434322551
6.80	60	0	90	-228.09441685321
6.80	60	0	120	-228.09443432437
6.80	60	0	150	-228.094601267304
6.80	60	0	180	-228.095074520269
6.80	60	30	0	-228.094839996541
6.80	60	30	30	-228.094509892873
6.80	60	30	60	-228.094430506971
6.80	60	30	90	-228.094425406104
6.80	60	30	120	-228.094452630503
6.80	60	30	150	-228.094640568874
6.80	60	30	180	-228.094839997312
6.80	60	60	0	-228.094401277888
6.80	60	60	30	-228.094461249541
6.80	60	60	60	-228.094445250918
6.80	60	60	90	-228.094442645847
6.80	60	60	120	-228.094467104528
6.80	60	60	150	-228.094587625137
6.80	60	60	180	-228.094401278043
6.80	60	90	0	-228.094195276449
6.80	60	90	30	-228.094499506863
6.80	60	90	60	-228.094463407599
6.80	60	90	90	-228.094451254036
6.80	60	90	120	-228.094463404551
6.80	60	90	150	-228.094499508365
6.80	60	90	180	-228.094195276372
6.80	90	0	0	-228.09507452278
6.80	90	0	30	-228.094601180409
6.80	90	0	60	-228.094432793344
6.80	90	0	90	-228.094417773183
6.80	90	0	120	-228.094432793858
6.80	90	0	150	-228.094601181019
6.80	90	0	180	-228.095074520269
6.80	90	30	0	-228.094839996541
6.80	90	30	30	-228.09456757923
6.80	90	30	60	-228.094437996373
6.80	90	30	90	-228.094425347404
6.80	90	30	120	-228.09443799781
6.80	90	30	150	-228.094567578563
6.80	90	30	180	-228.094839997312
6.80	90	60	0	-228.094401277887
6.80	90	60	30	-228.094503818524
6.80	90	60	60	-228.094448856798
6.80	90	60	90	-228.09444075629
6.80	90	60	120	-228.094448851456
6.80	90	60	150	-228.094503817507
6.80	90	60	180	-228.094401278043
6.80	90	90	0	-228.09419527645
6.80	90	90	30	-228.094473214225
6.80	90	90	60	-228.094454233279
6.80	90	90	90	-228.094448479668
6.80	90	90	120	-228.094454231614
6.80	90	90	150	-228.094473213048
6.80	90	90	180	-228.094195276372
7.00	0	0	0	-228.095035426838
7.00	0	0	30	-228.094581136917
7.00	0	0	60	-228.094428402622
7.00	0	0	90	-228.094416738842
7.00	0	0	120	-228.094428399765
7.00	0	0	150	-228.094581137343
7.00	0	0	180	-228.095035429026
7.00	0	30	0	-228.094845725581
7.00	0	30	30	-228.094463089267
7.00	0	30	60	-228.094419051161
7.00	0	30	90	-228.094427078273
7.00	0	30	120	-228.09446074135
7.00	0	30	150	-228.094686267638
7.00	0	30	180	-228.09484572471
7.00	0	60	0	-228.094489492907
7.00	0	60	30	-228.094449161898
7.00	0	60	60	-228.094441464638
7.00	0	60	90	-228.094447582053
7.00	0	60	120	-228.094482839259
7.00	0	60	150	-228.094666921858
7.00	0	60	180	-228.09448949051
7.00	0	90	0	-228.094321195356
7.00	0	90	30	-228.094548472757
7.00	0	90	60	-228.094473003954
7.00	0	90	90	-228.094457739989
7.00	0	90	120	-228.094473006023
7.00	0	90	150	-228.094548474809
7.00	0	90	180	-228.094321195667
7.00	30	0	0	-228.095035426838
7.00	30	0	30	-228.094581768648
7.00	30	0	60	-228.094432081928
7.00	30	0	90	-228.094414597478
7.00	30	0	120	-228.094432082621
7.00	30	0	150	-228.094581770896
7.00	30	0	180	-228.095035429026
7.00	30	30	0	-228.094845725581
7.00	30	30	30	-228.094472748685
7.00	30	30	60	-228.094423733717
7.00	30	30	90	-228.094424042251
7.00	30	30	120	-228.09445974177
7.00	30	30	150	-228.094665638336
7.00	30	30	180	-228.094845724709
7.00	30	60	0	-228.094489492908
7.00	30	60	30	-228.0944481163
7.00	30	60	60	-228.094442790218
7.00	30	60	90	-228.094442851619
7.00	30	60	120	-228.094478429846
7.00	30	60	150	-228.094635943105
7.00	30	60	180	-228.094489490511
7.00	30	90	0	-228.094321195355
7.00	30	90	30	-228.094527744401
7.00	30	90	60	-228.094469862388
7.00	30	90	90	-228.094452187144
7.00	30	90	120	-228.094469869023
7.00	30	90	150	-228.094527742731
7.00	30	90	180	-228.094321195667
7.00	60	0	0	-228.095035426837
7.00	60	0	30	-228.094580355576
7.00	60	0	60	-228.094432039885
7.00	60	0	90	-228.094415820803
7.00	60	0	120	-228.094432039984
7.00	60	0	150	-228.094580355429
7.00	60	0	180	-228.095035429026
7.00	60	30	0	-228.094845725581
7.00	60	30	30	-228.094500203509
7.00	60	30	60	-228.094427704242
7.00	60	30	90	-228.094423494982
7.00	60	30	120	-228.094448380577
7.00	60	30	150	-228.094611158798
7.00	60	30	180	-228.09484572471
7.00	60	60	0	-228.094489492908
7.00	60	60	30	-228.094453791949
7.00	60	60	60	-228.094440009091
7.00	60	60	90	-228.094438942177
7.00	60	60	120	-228.094460403892
7.00	60	60	150	-228.094561398053
7.00	60	60	180	-228.094489490511
7.00	60	90	0	-228.094321195355
7.00	60	90	30	-228.094483982137
7.00	60	90	60	-228.094456238989
7.00	60	90	90	-228.09444665122
7.00	60	90	120	-228.094456243307
7.00	60	90	150	-228.09448398264
7.00	60	90	180	-228.094321195667
7.00	90	0	0	-228.095035426838
7.00	90	0	30	-228.094580269412
7.00	90	0	60	-228.094430507895
7.00	90	0	90	-228.094416736299
7.00	90	0	120	-228.09443050917
7.00	90	0	150	-228.094580267618
7.00	90	0	180	-228.095035429027
7.00	90	30	0	-228.094845725582
7.00	90	30	30	-228.094549579372
7.00	90	30	60	-228.09443470055
7.00	90	30	90	-228.094423534579
7.00	90	30	120	-228.094434703435
7.00	90	30	150	-228.094549581052
7.00	90	30	180	-228.09484572471
7.00	90	60	0	-228.094489492908
7.00	90	60	30	-228.094491083301
7.00	90	60	60	-228.094443539832
7.00	90	60	90	-228.09443731273
7.00	90	60	120	-228.09444354113
7.00	90	60	150	-228.094491083416
7.00	90	60	180	-228.09448949051
7.00	90	90	0	-228.094321195356
7.00	90	90	30	-228.094462845554
7.00	90	90	60	-228.09444794578
7.00	90	90	90	-228.094444209972
7.00	90	90	120	-228.094447943376
7.00	90	90	150	-228.094462851225
7.00	90	90	180	-228.094321195667
7.20	0	0	0	-228.09496112328
7.20	0	0	30	-228.094560916382
7.20	0	0	60	-228.094426512808
7.20	0	0	90	-228.094415837524
7.20	0	0	120	-228.094426512603
7.20	0	0	150	-228.094560916209
7.20	0	0	180	-228.094961124257
7.20	0	30	0	-228.094807488351
7.20	0	30	30	-228.094457571944
7.20	0	30	60	-228.09441699662
7.20	0	30	90	-228.094425180735
7.20	0	30	120	-228.094455740095
7.20	0	30	150	-228.094647336084
7.20	0	30	180	-228.094807487904
7.20	0	60	0	-228.094517886326
7.20	0	60	30	-228.094440351591
7.20	0	60	60	-228.094436287871
7.20	0	60	90	-228.094443699767
7.20	0	60	120	-228.09447467401
7.20	0	60	150	-228.094625597745
7.20	0	60	180	-228.094517884743
7.20	0	90	0	-228.094380312488
7.20	0	90	30	-228.094522407751
7.20	0	90	60	-228.09446479881
7.20	0	90	90	-228.094452891902
7.20	0	90	120	-228.094464798799
7.20	0	90	150	-228.094522407585
7.20	0	90	180	-228.094380313959
7.20	30	0	0	-228.094961123281
7.20	30	0	30	-228.094561548877
7.20	30	0	60	-228.094430199076
7.20	30	0	90	-228.09441369315
7.20	30	0	120	-228.094430198357
7.20	30	0	150	-228.094561549039
7.20	30	0	180	-228.094961124257
7.20	30	30	0	-228.094807488351
7.20	30	30	30	-228.09446616929
7.20	30	30	60	-228.094421692196
7.20	30	30	90	-228.094422232839
7.20	30	30	120	-228.094455153725
7.20	30	30	150	-228.094630217433
7.20	30	30	180	-228.094807487904
7.20	30	60	0	-228.094517886325
7.20	30	60	30	-228.094440282406
7.20	30	60	60	-228.094437994133
7.20	30	60	90	-228.094439207592
7.20	30	60	120	-228.094471076539
7.20	30	60	150	-228.094600182214
7.20	30	60	180	-228.094517884743
7.20	30	90	0	-228.094380312488
7.20	30	90	30	-228.094505823388
7.20	30	90	60	-228.094462437841
7.20	30	90	90	-228.094447648692
7.20	30	90	120	-228.09446243645
7.20	30	90	150	-228.094505821804
7.20	30	90	180	-228.094380313959
7.20	60	0	0	-228.094961123281
7.20	60	0	30	-228.094560134387
7.20	60	0	60	-228.094430154947
7.20	60	0	90	-228.094414926439
7.20	60	0	120	-228.094430154707
7.20	60	0	150	-228.094560132572
7.20	60	0	180	-228.094961124257
7.20	60	30	0	-228.094807488351
7.20	60	30	30	-228.094489881983
7.20	60	30	60	-228.094425534896
7.20	60	30	90	-228.09442185992
7.20	60	30	120	-228.094444759343
7.20	60	30	150	-228.09458429369
7.20	60	30	180	-228.094807487904
7.20	60	60	0	-228.094517886326
7.20	60	60	30	-228.094446386757
7.20	60	60	60	-228.094435839238
7.20	60	60	90	-228.094435787102
7.20	60	60	120	-228.094454782239
7.20	60	60	150	-228.094538133429
7.20	60	60	180	-228.094517884742
7.20	60	90	0	-228.094380312487
7.20	60	90	30	-228.094470255908
7.20	60	90	60	-228.094450365096
7.20	60	90	90	-228.094442727073
7.20	60	90	120	-228.094450364264
7.20	60	90	150	-228.094470257922
7.20	60	90	180	-228.094380313959
