      R        PHI    THETA2    THETA1       E_CP
    7.4000   0.0000   60.0000   180.0000   -76.975621779520
    7.4000   0.0000   90.0000   0.0000   -76.975626115546
    7.4000   0.0000   90.0000   30.0000   -76.975622803441
    7.4000   0.0000   90.0000   60.0000   -76.975616656745
    7.4000   0.0000   90.0000   90.0000   -76.975613802609
    7.4000   0.0000   90.0000   120.0000   -76.975616656745
    7.4000   0.0000   90.0000   150.0000   -76.975622803441
    7.4000   0.0000   90.0000   180.0000   -76.975626115546
    7.4000   30.0000   0.0000   0.0000   -76.975608585683
    7.4000   30.0000   0.0000   30.0000   -76.975613057781
    7.4000   30.0000   0.0000   60.0000   -76.975621396515
    7.4000   30.0000   0.0000   90.0000   -76.975625255792
    7.4000   30.0000   0.0000   120.0000   -76.975621396515
    7.4000   30.0000   0.0000   150.0000   -76.975613057781
    7.4000   30.0000   0.0000   180.0000   -76.975608585683
    7.4000   30.0000   30.0000   0.0000   -76.975613002502
    7.4000   30.0000   30.0000   30.0000   -76.975619642906
    7.4000   30.0000   30.0000   60.0000   -76.975624189548
    7.4000   30.0000   30.0000   90.0000   -76.975622512848
    7.4000   30.0000   30.0000   120.0000   -76.975616439423
    7.4000   30.0000   30.0000   150.0000   -76.975611458989
    7.4000   30.0000   30.0000   180.0000   -76.975613002502
    7.4000   30.0000   60.0000   0.0000   -76.975621779520
    7.4000   30.0000   60.0000   30.0000   -76.975624576340
    7.4000   30.0000   60.0000   60.0000   -76.975622072815
    7.4000   30.0000   60.0000   90.0000   -76.975617141682
    7.4000   30.0000   60.0000   120.0000   -76.975614398602
    7.4000   30.0000   60.0000   150.0000   -76.975616490695
    7.4000   30.0000   60.0000   180.0000   -76.975621779520
    7.4000   30.0000   90.0000   0.0000   -76.975626115545
    7.4000   30.0000   90.0000   30.0000   -76.975623009761
    7.4000   30.0000   90.0000   60.0000   -76.975617235323
    7.4000   30.0000   90.0000   90.0000   -76.975614515733
    7.4000   30.0000   90.0000   120.0000   -76.975617235323
    7.4000   30.0000   90.0000   150.0000   -76.975623009761
    7.4000   30.0000   90.0000   180.0000   -76.975626115545
    7.4000   60.0000   0.0000   0.0000   -76.975608585683
    7.4000   60.0000   0.0000   30.0000   -76.975613057781
    7.4000   60.0000   0.0000   60.0000   -76.975621381524
    7.4000   60.0000   0.0000   90.0000   -76.975625255792
    7.4000   60.0000   0.0000   120.0000   -76.975621396516
    7.4000   60.0000   0.0000   150.0000   -76.975613057781
    7.4000   60.0000   0.0000   180.0000   -76.975608585683
    7.4000   60.0000   30.0000   0.0000   -76.975613002502
    7.4000   60.0000   30.0000   30.0000   -76.975618022332
    7.4000   60.0000   30.0000   60.0000   -76.975622838452
    7.4000   60.0000   30.0000   90.0000   -76.975622882352
    7.4000   60.0000   30.0000   120.0000   -76.975618370136
    7.4000   60.0000   30.0000   150.0000   -76.975613297514
    7.4000   60.0000   30.0000   180.0000   -76.975613002502
    7.4000   60.0000   60.0000   0.0000   -76.975621779520
    7.4000   60.0000   60.0000   30.0000   -76.975623184046
    7.4000   60.0000   60.0000   60.0000   -76.975621295722
    7.4000   60.0000   60.0000   90.0000   -76.975618229277
    7.4000   60.0000   60.0000   120.0000   -76.975616894422
    7.4000   60.0000   60.0000   150.0000   -76.975618509386
    7.4000   60.0000   60.0000   180.0000   -76.975621779520
    7.4000   60.0000   90.0000   0.0000   -76.975626115545
    7.4000   60.0000   90.0000   30.0000   -76.975623429813
    7.4000   60.0000   90.0000   60.0000   -76.975618355169
    7.4000   60.0000   90.0000   90.0000   -76.975615951661
    7.4000   60.0000   90.0000   120.0000   -76.975618370143
    7.4000   60.0000   90.0000   150.0000   -76.975623429813
    7.4000   60.0000   90.0000   180.0000   -76.975626115546
    7.4000   90.0000   0.0000   0.0000   -76.975608585683
    7.4000   90.0000   0.0000   30.0000   -76.975613061507
    7.4000   90.0000   0.0000   60.0000   -76.975621385367
    7.4000   90.0000   0.0000   90.0000   -76.975625260684
    7.4000   90.0000   0.0000   120.0000   -76.975621385367
    7.4000   90.0000   0.0000   150.0000   -76.975613061507
    7.4000   90.0000   0.0000   180.0000   -76.975608585683
    7.4000   90.0000   30.0000   0.0000   -76.975613002502
    7.4000   90.0000   30.0000   30.0000   -76.975615718135
    7.4000   90.0000   30.0000   60.0000   -76.975620742760
    7.4000   90.0000   30.0000   90.0000   -76.975623070055
    7.4000   90.0000   30.0000   120.0000   -76.975620742759
    7.4000   90.0000   30.0000   150.0000   -76.975615718135
    7.4000   90.0000   30.0000   180.0000   -76.975613002502
    7.4000   90.0000   60.0000   0.0000   -76.975621779520
    7.4000   90.0000   60.0000   30.0000   -76.975621021417
    7.4000   90.0000   60.0000   60.0000   -76.975619522165
    7.4000   90.0000   60.0000   90.0000   -76.975618778062
    7.4000   90.0000   60.0000   120.0000   -76.975619522165
    7.4000   90.0000   60.0000   150.0000   -76.975621021417
    7.4000   90.0000   60.0000   180.0000   -76.975621779520
    7.4000   90.0000   90.0000   0.0000   -76.975626115545
    7.4000   90.0000   90.0000   30.0000   -76.975623643549
    7.4000   90.0000   90.0000   60.0000   -76.975618926367
    7.4000   90.0000   90.0000   90.0000   -76.975616674465
    7.4000   90.0000   90.0000   120.0000   -76.975618926367
    7.4000   90.0000   90.0000   150.0000   -76.975623643549
    7.4000   90.0000   90.0000   180.0000   -76.975626115545
    7.6000   0.0000   0.0000   0.0000   -76.975608844774
    7.6000   0.0000   0.0000   30.0000   -76.975612768929
    7.6000   0.0000   0.0000   60.0000   -76.975620100838
    7.6000   0.0000   0.0000   90.0000   -76.975623529389
    7.6000   0.0000   0.0000   120.0000   -76.975620100838
    7.6000   0.0000   0.0000   150.0000   -76.975612768928
    7.6000   0.0000   0.0000   180.0000   -76.975608844774
    7.6000   0.0000   30.0000   0.0000   -76.975612716963
    7.6000   0.0000   30.0000   30.0000   -76.975619047596
    7.6000   0.0000   30.0000   60.0000   -76.975622969497
    7.6000   0.0000   30.0000   90.0000   -76.975620974876
    7.6000   0.0000   30.0000   120.0000   -76.975615117339
    7.6000   0.0000   30.0000   150.0000   -76.975610787461
    7.6000   0.0000   30.0000   180.0000   -76.975612716963
    7.6000   0.0000   60.0000   0.0000   -76.975620418284
    7.6000   0.0000   60.0000   30.0000   -76.975623299130
    7.6000   0.0000   60.0000   60.0000   -76.975620883869
    7.6000   0.0000   60.0000   90.0000   -76.975615972680
    7.6000   0.0000   60.0000   120.0000   -76.975613112334
    7.6000   0.0000   60.0000   150.0000   -76.975615136174
    7.6000   0.0000   60.0000   180.0000   -76.975620418284
    7.6000   0.0000   90.0000   0.0000   -76.975624222560
    7.6000   0.0000   90.0000   30.0000   -76.975621354173
    7.6000   0.0000   90.0000   60.0000   -76.975616014127
    7.6000   0.0000   90.0000   90.0000   -76.975613527150
    7.6000   0.0000   90.0000   120.0000   -76.975616014127
    7.6000   0.0000   90.0000   150.0000   -76.975621354173
    7.6000   0.0000   90.0000   180.0000   -76.975624222560
    7.6000   30.0000   0.0000   0.0000   -76.975608844773
    7.6000   30.0000   0.0000   30.0000   -76.975612765199
    7.6000   30.0000   0.0000   60.0000   -76.975620111981
    7.6000   30.0000   0.0000   90.0000   -76.975623524497
    7.6000   30.0000   0.0000   120.0000   -76.975620111981
    7.6000   30.0000   0.0000   150.0000   -76.975612765199
    7.6000   30.0000   0.0000   180.0000   -76.975608844773
    7.6000   30.0000   30.0000   0.0000   -76.975612716963
    7.6000   30.0000   30.0000   30.0000   -76.975618537843
    7.6000   30.0000   30.0000   60.0000   -76.975622576425
    7.6000   30.0000   30.0000   90.0000   -76.975621132005
    7.6000   30.0000   30.0000   120.0000   -76.975615782061
    7.6000   30.0000   30.0000   150.0000   -76.975611384455
    7.6000   30.0000   30.0000   180.0000   -76.975612716963
    7.6000   30.0000   60.0000   0.0000   -76.975620418284
    7.6000   30.0000   60.0000   30.0000   -76.975622886393
    7.6000   30.0000   60.0000   60.0000   -76.975620750535
    7.6000   30.0000   60.0000   90.0000   -76.975616445018
    7.6000   30.0000   60.0000   120.0000   -76.975614020512
    7.6000   30.0000   60.0000   150.0000   -76.975615816562
    7.6000   30.0000   60.0000   180.0000   -76.975620418284
    7.6000   30.0000   90.0000   0.0000   -76.975624222561
    7.6000   30.0000   90.0000   30.0000   -76.975621533383
    7.6000   30.0000   90.0000   60.0000   -76.975616522086
    7.6000   30.0000   90.0000   90.0000   -76.975614152587
    7.6000   30.0000   90.0000   120.0000   -76.975616522086
    7.6000   30.0000   90.0000   150.0000   -76.975621533383
    7.6000   30.0000   90.0000   180.0000   -76.975624222560
    7.6000   60.0000   0.0000   0.0000   -76.975608844774
    7.6000   60.0000   0.0000   30.0000   -76.975612765199
    7.6000   60.0000   0.0000   60.0000   -76.975620096994
    7.6000   60.0000   0.0000   90.0000   -76.975623524497
    7.6000   60.0000   0.0000   120.0000   -76.975620111981
    7.6000   60.0000   0.0000   150.0000   -76.975612765199
    7.6000   60.0000   0.0000   180.0000   -76.975608844774
    7.6000   60.0000   30.0000   0.0000   -76.975612716963
    7.6000   60.0000   30.0000   30.0000   -76.975617120770
    7.6000   60.0000   30.0000   60.0000   -76.975621390955
    7.6000   60.0000   30.0000   90.0000   -76.975621456016
    7.6000   60.0000   30.0000   120.0000   -76.975617473906
    7.6000   60.0000   30.0000   150.0000   -76.975612990891
    7.6000   60.0000   30.0000   180.0000   -76.975612716963
    7.6000   60.0000   60.0000   0.0000   -76.975620418284
    7.6000   60.0000   60.0000   30.0000   -76.975621667496
    7.6000   60.0000   60.0000   60.0000   -76.975620065694
    7.6000   60.0000   60.0000   90.0000   -76.975617399410
    7.6000   60.0000   60.0000   120.0000   -76.975616209267
    7.6000   60.0000   60.0000   150.0000   -76.975617579739
    7.6000   60.0000   60.0000   180.0000   -76.975620418284
    7.6000   60.0000   90.0000   0.0000   -76.975624222560
    7.6000   60.0000   90.0000   30.0000   -76.975621899216
    7.6000   60.0000   90.0000   60.0000   -76.975617500724
    7.6000   60.0000   90.0000   90.0000   -76.975615413143
    7.6000   60.0000   90.0000   120.0000   -76.975617515693
    7.6000   60.0000   90.0000   150.0000   -76.975621899216
    7.6000   60.0000   90.0000   180.0000   -76.975624222561
    7.6000   90.0000   0.0000   0.0000   -76.975608844774
    7.6000   90.0000   0.0000   30.0000   -76.975612768929
    7.6000   90.0000   0.0000   60.0000   -76.975620100838
    7.6000   90.0000   0.0000   90.0000   -76.975623529388
    7.6000   90.0000   0.0000   120.0000   -76.975620100839
    7.6000   90.0000   0.0000   150.0000   -76.975612768928
    7.6000   90.0000   0.0000   180.0000   -76.975608844774
    7.6000   90.0000   30.0000   0.0000   -76.975612716963
    7.6000   90.0000   30.0000   30.0000   -76.975615106893
    7.6000   90.0000   30.0000   60.0000   -76.975619552119
    7.6000   90.0000   30.0000   90.0000   -76.975621621590
    7.6000   90.0000   30.0000   120.0000   -76.975619552119
    7.6000   90.0000   30.0000   150.0000   -76.975615106893
    7.6000   90.0000   30.0000   180.0000   -76.975612716963
    7.6000   90.0000   60.0000   0.0000   -76.975620418284
    7.6000   90.0000   60.0000   30.0000   -76.975619777500
    7.6000   90.0000   60.0000   60.0000   -76.975618510486
    7.6000   90.0000   60.0000   90.0000   -76.975617881841
    7.6000   90.0000   60.0000   120.0000   -76.975618510486
    7.6000   90.0000   60.0000   150.0000   -76.975619777500
    7.6000   90.0000   60.0000   180.0000   -76.975620418284
    7.6000   90.0000   90.0000   0.0000   -76.975624222561
    7.6000   90.0000   90.0000   30.0000   -76.975622085849
    7.6000   90.0000   90.0000   60.0000   -76.975618001325
    7.6000   90.0000   90.0000   90.0000   -76.975616048271
    7.6000   90.0000   90.0000   120.0000   -76.975618001325
    7.6000   90.0000   90.0000   150.0000   -76.975622085849
    7.6000   90.0000   90.0000   180.0000   -76.975624222560
    7.8000   0.0000   0.0000   0.0000   -76.975609111944
    7.8000   0.0000   0.0000   30.0000   -76.975612563435
    7.8000   0.0000   0.0000   60.0000   -76.975619039535
    7.8000   0.0000   0.0000   90.0000   -76.975622080209
    7.8000   0.0000   0.0000   120.0000   -76.975619039536
    7.8000   0.0000   0.0000   150.0000   -76.975612563435
    7.8000   0.0000   0.0000   180.0000   -76.975609111944
    7.8000   0.0000   30.0000   0.0000   -76.975612517616
    7.8000   0.0000   30.0000   30.0000   -76.975618084370
    7.8000   0.0000   30.0000   60.0000   -76.975621575704
    7.8000   0.0000   30.0000   90.0000   -76.975619842652
    7.8000   0.0000   30.0000   120.0000   -76.975614668839
    7.8000   0.0000   30.0000   150.0000   -76.975610838667
    7.8000   0.0000   30.0000   180.0000   -76.975612517616
    7.8000   0.0000   60.0000   0.0000   -76.975619296667
    7.8000   0.0000   60.0000   30.0000   -76.975621843280
    7.8000   0.0000   60.0000   60.0000   -76.975619765122
    7.8000   0.0000   60.0000   90.0000   -76.975615459659
    7.8000   0.0000   60.0000   120.0000   -76.975612927294
    7.8000   0.0000   60.0000   150.0000   -76.975614680958
    7.8000   0.0000   60.0000   180.0000   -76.975619296667
    7.8000   0.0000   90.0000   0.0000   -76.975622645266
    7.8000   0.0000   90.0000   30.0000   -76.975620150313
    7.8000   0.0000   90.0000   60.0000   -76.975615491731
    7.8000   0.0000   90.0000   90.0000   -76.975613316141
    7.8000   0.0000   90.0000   120.0000   -76.975615491730
    7.8000   0.0000   90.0000   150.0000   -76.975620150314
    7.8000   0.0000   90.0000   180.0000   -76.975622645266
    7.8000   30.0000   0.0000   0.0000   -76.975609111944
    7.8000   30.0000   0.0000   30.0000   -76.975612559710
    7.8000   30.0000   0.0000   60.0000   -76.975619050679
    7.8000   30.0000   0.0000   90.0000   -76.975622075318
    7.8000   30.0000   0.0000   120.0000   -76.975619050679
    7.8000   30.0000   0.0000   150.0000   -76.975612559710
    7.8000   30.0000   0.0000   180.0000   -76.975609111944
    7.8000   30.0000   30.0000   0.0000   -76.975612517616
    7.8000   30.0000   30.0000   30.0000   -76.975617636543
    7.8000   30.0000   30.0000   60.0000   -76.975621230791
    7.8000   30.0000   30.0000   90.0000   -76.975619980305
    7.8000   30.0000   30.0000   120.0000   -76.975615254552
    7.8000   30.0000   30.0000   150.0000   -76.975611361650
    7.8000   30.0000   30.0000   180.0000   -76.975612517616
    7.8000   30.0000   60.0000   0.0000   -76.975619296667
    7.8000   30.0000   60.0000   30.0000   -76.975621480083
    7.8000   30.0000   60.0000   60.0000   -76.975619648538
    7.8000   30.0000   60.0000   90.0000   -76.975615874912
    7.8000   30.0000   60.0000   120.0000   -76.975613727064
    7.8000   30.0000   60.0000   150.0000   -76.975615276530
    7.8000   30.0000   60.0000   180.0000   -76.975619296667
    7.8000   30.0000   90.0000   0.0000   -76.975622645266
    7.8000   30.0000   90.0000   30.0000   -76.975620306518
    7.8000   30.0000   90.0000   60.0000   -76.975615939361
    7.8000   30.0000   90.0000   90.0000   -76.975613866390
    7.8000   30.0000   90.0000   120.0000   -76.975615939362
    7.8000   30.0000   90.0000   150.0000   -76.975620306519
    7.8000   30.0000   90.0000   180.0000   -76.975622645266
    7.8000   60.0000   0.0000   0.0000   -76.975609111944
    7.8000   60.0000   0.0000   30.0000   -76.975612559710
    7.8000   60.0000   0.0000   60.0000   -76.975619035692
    7.8000   60.0000   0.0000   90.0000   -76.975622075318
    7.8000   60.0000   0.0000   120.0000   -76.975619050680
    7.8000   60.0000   0.0000   150.0000   -76.975612559710
    7.8000   60.0000   0.0000   180.0000   -76.975609111944
    7.8000   60.0000   30.0000   0.0000   -76.975612517616
    7.8000   60.0000   30.0000   30.0000   -76.975616393061
    7.8000   60.0000   30.0000   60.0000   -76.975620186972
    7.8000   60.0000   30.0000   90.0000   -76.975620279093
