R	Gamma	E
3.80	10	-246.796579569386
3.80	20	-247.079513484623
3.80	30	-247.17683595316
3.80	40	-247.195715575484
3.80	50	-247.198905871454
3.80	60	-247.199345669052
3.80	70	-247.199352846947
3.80	80	-247.199320793277
3.80	90	-247.19930933703
3.80	100	-247.199322775777
3.80	110	-247.199343293015
3.80	120	-247.199257141082
3.80	130	-247.198460710037
3.80	140	-247.193920676127
3.80	150	-247.171573785286
3.80	160	-247.073094904863
3.80	170	-246.657861779636
3.80	180	-245.352257295471
3.90	0	-246.582217623665
3.90	10	-246.83680407724
3.90	20	-247.102062340978
3.90	30	-247.181738065312
3.90	40	-247.196621418236
3.90	50	-247.199044525057
3.90	60	-247.19935178797
3.90	70	-247.199342278365
3.90	80	-247.199310890559
3.90	90	-247.199299961553
3.90	100	-247.199311775874
3.90	110	-247.199333629907
3.90	120	-247.19927988557
3.90	130	-247.198683794546
3.90	140	-247.195149458965
3.90	150	-247.177123171439
3.90	160	-247.089820674656
3.90	170	-246.677841747891
3.90	180	-245.418419231715
4.00	0	-246.636937348047
4.00	10	-246.883441292387
4.00	20	-247.121628850151
4.00	30	-247.185706344221
4.00	40	-247.197323255487
4.00	50	-247.199142203532
4.00	60	-247.19935007383
4.00	70	-247.199329642764
4.00	80	-247.199299688355
4.00	90	-247.199289452298
4.00	100	-247.199299753362
4.00	110	-247.199321728345
4.00	120	-247.199291802045
4.00	130	-247.198851599805
4.00	140	-247.196124997706
4.00	150	-247.181682107351
4.00	160	-247.105376176862
4.00	170	-246.69389052522
4.00	180	-244.905931385382
4.10	0	-246.642090425689
4.10	10	-246.938929912137
4.10	20	-247.138172228307
4.10	30	-247.188886949618
4.10	40	-247.19786107307
4.10	50	-247.199209226992
4.10	60	-247.199343405663
4.10	70	-247.199316272617
4.10	80	-247.199288193947
4.10	90	-247.199278737696
4.10	100	-247.199287642377
4.10	110	-247.199308930501
4.10	120	-247.19929620845
4.10	130	-247.198976313458
4.10	140	-247.196892789254
4.10	150	-247.185406503767
4.10	160	-247.119787132737
4.10	170	-246.721936998546
4.10	180	-242.972123388613
4.20	0	-246.777636945656
4.20	10	-246.99511067625
4.20	20	-247.151983506347
4.20	30	-247.19141009985
4.20	40	-247.198268378562
4.20	50	-247.199253526246
4.20	60	-247.199333820118
4.20	70	-247.199302979322
4.20	80	-247.199277006608
4.20	90	-247.199268341844
4.20	100	-247.199275994957
4.20	110	-247.199296095479
4.20	120	-247.199295485686
4.20	130	-247.199067707007
4.20	140	-247.197491674324
4.20	150	-247.188430915314
4.20	160	-247.132997312432
4.20	170	-246.768325044445
4.30	0	-246.896168911325
4.30	10	-247.044586791077
4.30	20	-247.163229896359
4.30	30	-247.193390303822
4.30	40	-247.198572996992
4.30	50	-247.199281180453
4.30	60	-247.19932269232
4.30	70	-247.199290282689
4.30	80	-247.199266471373
4.30	90	-247.199258571936
4.30	100	-247.199265112303
4.30	110	-247.199283763267
4.30	120	-247.199291380315
4.30	130	-247.199133520245
4.30	140	-247.19795447714
4.30	150	-247.190870496945
4.30	160	-247.144872225945
4.30	170	-246.827687339284
4.40	0	-246.983704274878
4.40	10	-247.084706463831
4.40	20	-247.172167355563
4.40	30	-247.194927077936
4.40	40	-247.198797703306
4.40	50	-247.199296788773
4.40	60	-247.199310972337
4.40	70	-247.19927845287
4.40	80	-247.199256770642
4.40	90	-247.199249553055
4.40	100	-247.199255122278
4.40	110	-247.199272226515
