R,phi,th2,th1,E_cm
5.5,0.0,30.0,150.0,-2.320499118119529
5.6,0.0,30.0,150.0,-1.816194484462832
5.7,0.0,30.0,150.0,-0.8763786576968754
5.8,0.0,30.0,150.0,-0.5279427101864291
5.9,0.0,30.0,150.0,-0.7501440946883409
6.0,0.0,30.0,150.0,-0.5081717789065924
6.2,0.0,30.0,150.0,-0.14474198152645415
6.4,0.0,30.0,150.0,0.0979603054925711
6.6,0.0,30.0,150.0,0.2559014935289281
6.8,0.0,30.0,150.0,0.3546824154912045
7.0,0.0,30.0,150.0,0.41243343093130763
7.2,0.0,30.0,150.0,0.441933895782182
7.4,0.0,30.0,150.0,0.4521748015797111
7.6,0.0,30.0,150.0,0.44946297368475696
7.8,0.0,30.0,150.0,0.43822455551387707
8.0,0.0,30.0,150.0,0.4215668698764563
8.2,0.0,30.0,150.0,0.40166205574738756
8.4,0.0,30.0,150.0,0.38002822349802756
8.6,0.0,30.0,150.0,0.3577137987857709
8.8,0.0,30.0,150.0,0.3354358062023378
9.0,0.0,30.0,150.0,0.3136691889643183
9.5,0.0,30.0,150.0,0.26321394669839476
10.0,0.0,30.0,150.0,0.21969278868865175
10.5,0.0,30.0,150.0,0.18315618845111956
11.0,0.0,30.0,150.0,0.14891880454973233
11.5,0.0,30.0,150.0,0.12420310613300928
12.0,0.0,30.0,150.0,0.1039736901884018
12.5,0.0,30.0,150.0,0.08742201359357864
13.0,0.0,30.0,150.0,0.0738619914638592
13.5,0.0,30.0,150.0,0.06272167898702463
14.0,0.0,30.0,150.0,0.05353359340810172
14.5,0.0,30.0,150.0,0.045915847669697314
15.0,0.0,30.0,150.0,0.039565569486408235
16.0,0.0,30.0,150.0,0.029749127151594622
17.0,0.0,30.0,150.0,0.02269806460385908
18.0,0.0,30.0,150.0,0.017540412321439193
19.0,0.0,30.0,150.0,0.013712992782084684
20.0,0.0,30.0,150.0,0.010835681119377938
21.0,0.0,30.0,150.0,0.008646640705730277
22.0,0.0,30.0,150.0,0.0069652454066877565
23.0,0.0,30.0,150.0,0.005659811213085249
24.0,0.0,30.0,150.0,0.0046350831256590655
25.0,0.0,30.0,150.0,0.0038261002353144136
50.0,0.0,30.0,150.0,0.00014858544791991336
100.0,0.0,30.0,150.0,0.0
2.7,30.0,30.0,150.0,678.560821402761
2.8,30.0,30.0,150.0,650.5190123369681
2.9,30.0,30.0,150.0,541.4652036647703
3.0,30.0,30.0,150.0,417.2733294781686
3.1,30.0,30.0,150.0,298.8477796211986
3.2,30.0,30.0,150.0,204.62711487777264
3.3,30.0,30.0,150.0,135.135377886367
3.4,30.0,30.0,150.0,80.63504929428116
3.5,30.0,30.0,150.0,41.584713219354185
3.6,30.0,30.0,150.0,15.487881519437611
3.7,30.0,30.0,150.0,-2.207494043235378
3.8,30.0,30.0,150.0,-12.089858757253575
3.9,30.0,30.0,150.0,-19.822671823654282
4.0,30.0,30.0,150.0,-22.378566480131855
4.1,30.0,30.0,150.0,-22.88506169183079
4.2,30.0,30.0,150.0,-21.068883669038698
4.3,30.0,30.0,150.0,-18.32391315366593
4.4,30.0,30.0,150.0,-17.66241837464773
4.5,30.0,30.0,150.0,-15.544885225552592
4.6,30.0,30.0,150.0,-13.442581860306856
4.7,30.0,30.0,150.0,-11.450314951838655
4.8,30.0,30.0,150.0,-9.620607855980651
4.9,30.0,30.0,150.0,-9.145250387278807
5.0,30.0,30.0,150.0,-7.713865162517346
5.1,30.0,30.0,150.0,-6.46562054407229
5.2,30.0,30.0,150.0,-5.38739589731879
5.3,30.0,30.0,150.0,-4.462977094123119
5.4,30.0,30.0,150.0,-3.6750585645208176
5.5,30.0,30.0,150.0,-3.006559690802493
5.6,30.0,30.0,150.0,-1.9176648466973678
5.7,30.0,30.0,150.0,-1.4448965199715156
5.8,30.0,30.0,150.0,-1.5644627870257344
5.9,30.0,30.0,150.0,-1.2283657038449451
6.0,30.0,30.0,150.0,-0.9469577466328221
6.2,30.0,30.0,150.0,-0.5158086155670522
6.4,30.0,30.0,150.0,-0.21761545870716503
6.6,30.0,30.0,150.0,-0.013895156545124366
6.8,30.0,30.0,150.0,0.12289328361603936
7.0,30.0,30.0,150.0,0.21238318621396673
7.2,30.0,30.0,150.0,0.2685329158686676
7.4,30.0,30.0,150.0,0.30126097540219915
7.6,30.0,30.0,150.0,0.31761929754155743
7.8,30.0,30.0,150.0,0.3226244158207034
8.0,30.0,30.0,150.0,0.319860570543289
8.2,30.0,30.0,150.0,0.31189078895072486
8.4,30.0,30.0,150.0,0.30054680462418276
8.6,30.0,30.0,150.0,0.28713690245204687
8.8,30.0,30.0,150.0,0.27259100152833726
9.0,30.0,30.0,150.0,0.25756182050931614
9.5,30.0,30.0,150.0,0.22049474776647088
10.0,30.0,30.0,150.0,0.18670224067281666
10.5,30.0,30.0,150.0,0.15326242752588115
11.0,30.0,30.0,150.0,0.12854826673774383
11.5,30.0,30.0,150.0,0.10793389159749381
12.0,30.0,30.0,150.0,0.09085964584590983
12.5,30.0,30.0,150.0,0.07676454456296426
13.0,30.0,30.0,150.0,0.0651319507816936
13.5,30.0,30.0,150.0,0.055517206018910484
14.0,30.0,30.0,150.0,0.04754391252008361
14.5,30.0,30.0,150.0,0.04090304748546686
15.0,30.0,30.0,150.0,0.03534046554932232
16.0,30.0,30.0,150.0,0.026692287215006303
17.0,30.0,30.0,150.0,0.02043791900461784
18.0,30.0,30.0,150.0,0.01583970465687358
19.0,30.0,30.0,150.0,0.012411070494744934
20.0,30.0,30.0,150.0,0.009826319961042884
21.0,30.0,30.0,150.0,0.007854999022153777
22.0,30.0,30.0,150.0,0.006336452001705766
23.0,30.0,30.0,150.0,0.005154801587638218
24.0,30.0,30.0,150.0,0.004226423241126014
25.0,30.0,30.0,150.0,0.003491184144455133
50.0,30.0,30.0,150.0,0.00013607545145461587
100.0,30.0,30.0,150.0,0.0
2.7,60.0,30.0,150.0,614.3630714680062
2.8,60.0,30.0,150.0,595.2609938922961
2.9,60.0,30.0,150.0,492.9270849004765
3.0,60.0,30.0,150.0,374.766056844682
3.1,60.0,30.0,150.0,262.24587837795116
3.2,60.0,30.0,150.0,173.26793075527354
3.3,60.0,30.0,150.0,104.11728148105368
3.4,60.0,30.0,150.0,57.42920392141997
3.5,60.0,30.0,150.0,21.877174274081572
3.6,60.0,30.0,150.0,-1.8822967287848789
3.7,60.0,30.0,150.0,-16.867053730470197
3.8,60.0,30.0,150.0,-25.542376892000505
3.9,60.0,30.0,150.0,-31.234991985615064
4.0,60.0,30.0,150.0,-32.40162255047846
4.1,60.0,30.0,150.0,-30.269068338918473
4.2,60.0,30.0,150.0,-28.144291867561787
4.3,60.0,30.0,150.0,-27.547545836082765
4.4,60.0,30.0,150.0,-24.78707953335311
4.5,60.0,30.0,150.0,-21.990962872095125
4.6,60.0,30.0,150.0,-19.30366567981343
4.7,60.0,30.0,150.0,-16.80808748006306
4.8,60.0,30.0,150.0,-14.544748993504077
4.9,60.0,30.0,150.0,-12.526329489859853
5.0,60.0,30.0,150.0,-10.70244988158491
5.1,60.0,30.0,150.0,-9.162903389568434
5.2,60.0,30.0,150.0,-7.827190011125655
5.3,60.0,30.0,150.0,-6.67449849851675
5.4,60.0,30.0,150.0,-5.683683573684909
5.5,60.0,30.0,150.0,-4.834406081412118
5.6,60.0,30.0,150.0,-4.107833564715829
5.7,60.0,30.0,150.0,-3.486972317769344
5.8,60.0,30.0,150.0,-2.956805232901016
5.9,60.0,30.0,150.0,-2.504225061899567
6.0,60.0,30.0,150.0,-2.117903624016637
6.2,60.0,30.0,150.0,-1.5064953682959907
6.4,60.0,30.0,150.0,-1.0604709032806696
6.6,60.0,30.0,150.0,-0.7346981258738446
6.8,60.0,30.0,150.0,-0.4965225020111126
7.0,60.0,30.0,150.0,-0.3223294406460083
7.2,60.0,30.0,150.0,-0.19503459383832877
7.4,60.0,30.0,150.0,-0.1022455484852152
7.6,60.0,30.0,150.0,-0.03494957728280454
7.8,60.0,30.0,150.0,0.01345599048372094
8.0,60.0,30.0,150.0,0.04782571648683231
8.2,60.0,30.0,150.0,0.07175415842442419
8.4,60.0,30.0,150.0,0.08791912298939551
8.6,60.0,30.0,150.0,0.09831783064959268
8.8,60.0,30.0,150.0,0.10444819675590054
9.0,60.0,30.0,150.0,0.10743436815598656
9.5,60.0,30.0,150.0,0.10617699655164614
10.0,60.0,30.0,150.0,0.09840979206713925
10.5,60.0,30.0,150.0,0.0843254448275276
11.0,60.0,30.0,150.0,0.07404964452976075
11.5,60.0,30.0,150.0,0.06441690046765046
12.0,60.0,30.0,150.0,0.055793523801719404
12.5,60.0,30.0,150.0,0.04826817924887493
13.0,60.0,30.0,150.0,0.04179213988945179
13.5,60.0,30.0,150.0,0.03625633078044715
14.0,60.0,30.0,150.0,0.031531700282931896
14.5,60.0,30.0,150.0,0.02749534415339781
15.0,60.0,30.0,150.0,0.02403883618463482
16.0,60.0,30.0,150.0,0.018512246609300433
17.0,60.0,30.0,150.0,0.0143896335707052
18.0,60.0,30.0,150.0,0.011287800064182108
19.0,60.0,30.0,150.0,0.008933057558236186
20.0,60.0,30.0,150.0,0.00713116894245374
21.0,60.0,30.0,150.0,0.005741018587297902
22.0,60.0,30.0,150.0,0.004659666469498376
23.0,60.0,30.0,150.0,0.003811834285717737
24.0,60.0,30.0,150.0,0.0031409011245047227
25.0,60.0,30.0,150.0,0.0026060434147463243
50.0,60.0,30.0,150.0,0.0001106156905106559
100.0,60.0,30.0,150.0,0.0
2.7,90.0,30.0,150.0,531.1536633363463
2.8,90.0,30.0,150.0,527.013823128131
2.9,90.0,30.0,150.0,432.4722204105994
3.0,90.0,30.0,150.0,321.8468147071762
3.1,90.0,30.0,150.0,220.74024230590965
3.2,90.0,30.0,150.0,133.36345757998538
3.3,90.0,30.0,150.0,70.08143064415181
3.4,90.0,30.0,150.0,28.135928128683375
3.5,90.0,30.0,150.0,-3.214163596766248
3.6,90.0,30.0,150.0,-23.5314785629103
3.7,90.0,30.0,150.0,-35.585753241848685
3.8,90.0,30.0,150.0,-41.795256328870416
3.9,90.0,30.0,150.0,-45.50634428828217
4.0,90.0,30.0,150.0,-43.30895573348543
4.1,90.0,30.0,150.0,-41.959869982859914
4.2,90.0,30.0,150.0,-40.33872896795184
4.3,90.0,30.0,150.0,-36.28486860559245
4.4,90.0,30.0,150.0,-32.54124309352677
4.5,90.0,30.0,150.0,-28.88578887865746
4.6,90.0,30.0,150.0,-25.44808839678684
4.7,90.0,30.0,150.0,-22.297576391863792
4.8,90.0,30.0,150.0,-19.462096516783987
4.9,90.0,30.0,150.0,-16.94263925698933
5.0,90.0,30.0,150.0,-14.724356275919796
5.1,90.0,30.0,150.0,-12.78419199005235
5.2,90.0,30.0,150.0,-11.008533153410657
5.3,90.0,30.0,150.0,-9.560608100839355
5.4,90.0,30.0,150.0,-8.30698744942564
5.5,90.0,30.0,150.0,-7.223250479046402
5.6,90.0,30.0,150.0,-6.287058836619184
5.7,90.0,30.0,150.0,-5.478387005730397
5.8,90.0,30.0,150.0,-4.779597781430753
5.9,90.0,30.0,150.0,-4.175313015866398
6.0,90.0,30.0,150.0,-3.652238472090555
6.2,90.0,30.0,150.0,-2.80559994033615
6.4,90.0,30.0,150.0,-2.1663976412944463
6.6,90.0,30.0,150.0,-1.680963434377708
6.8,90.0,30.0,150.0,-1.310035944807892
7.0,90.0,30.0,150.0,-1.0248528068823424
7.2,90.0,30.0,150.0,-0.8042729031863048
7.4,90.0,30.0,150.0,-0.6326979523454768
7.6,90.0,30.0,150.0,-0.49854584033246196
7.8,90.0,30.0,150.0,-0.3931607069078601
8.0,90.0,30.0,150.0,-0.31002196202924853
8.2,90.0,30.0,150.0,-0.24418571809576775
8.6,90.0,30.0,150.0,-0.1501801247094268
8.8,90.0,30.0,150.0,-0.11686716748027565
9.0,90.0,30.0,150.0,-0.0901935376571555
9.5,90.0,30.0,150.0,-0.04435274996624997
10.0,90.0,30.0,150.0,-0.021775615328222104
10.5,90.0,30.0,150.0,-0.006418535793023068
11.0,90.0,30.0,150.0,0.0023319182341600708
11.5,90.0,30.0,150.0,0.007168920375317356
12.0,90.0,30.0,150.0,0.009676418328004957
12.5,90.0,30.0,150.0,0.010799248990554417
13.0,90.0,30.0,150.0,0.011099270581175916
13.5,90.0,30.0,150.0,0.01091227872675546
14.0,90.0,30.0,150.0,0.010445893832354614
14.5,90.0,30.0,150.0,0.009825440425016154
15.0,90.0,30.0,150.0,0.00913080345599056
16.0,90.0,30.0,150.0,0.00770794808389752
17.0,90.0,30.0,150.0,0.006396148170328502
18.0,90.0,30.0,150.0,0.005269147508957275
19.0,90.0,30.0,150.0,0.004331989396788174
20.0,90.0,30.0,150.0,0.003566022679779195
21.0,90.0,30.0,150.0,0.0029446897364140056
22.0,90.0,30.0,150.0,0.0024412177395527123
23.0,90.0,30.0,150.0,0.0020332128286565877
24.0,90.0,30.0,150.0,0.001702903385710357
25.0,90.0,30.0,150.0,0.0014327298794002275
50.0,90.0,30.0,150.0,7.13297479833841e-05
100.0,90.0,30.0,150.0,0.0
2.8,0.0,60.0,150.0,479.11489920553623
2.9,0.0,60.0,150.0,397.5726041238354
3.0,0.0,60.0,150.0,297.55446610773157
3.1,0.0,60.0,150.0,201.15822046552367
3.2,0.0,60.0,150.0,124.71172465072009
3.3,0.0,60.0,150.0,66.80879878591027
3.4,0.0,60.0,150.0,24.811792599399595
3.5,0.0,60.0,150.0,-3.891296161425825
3.6,0.0,60.0,150.0,-18.99452973804992
3.7,0.0,60.0,150.0,-30.284895090691947
3.8,0.0,60.0,150.0,-36.239473789450926
3.9,0.0,60.0,150.0,-38.33179237478039
4.0,0.0,60.0,150.0,-37.66576303237627
4.1,0.0,60.0,150.0,-38.7611710060622
4.2,0.0,60.0,150.0,-35.408112230837006
4.3,0.0,60.0,150.0,-32.14401881165637
4.4,0.0,60.0,150.0,-28.804512155212347
4.5,0.0,60.0,150.0,-25.564995508302204
4.6,0.0,60.0,150.0,-22.532022701881218
4.7,0.0,60.0,150.0,-19.761445864297
4.8,0.0,60.0,150.0,-17.273426587414594
4.9,0.0,60.0,150.0,-15.00780512786566
5.0,0.0,60.0,150.0,-13.073121776792133
5.1,0.0,60.0,150.0,-11.38003697923498
5.2,0.0,60.0,150.0,-9.904926263402588
5.3,0.0,60.0,150.0,-8.623934931151036
5.4,0.0,60.0,150.0,-7.5139272863247255
5.5,0.0,60.0,150.0,-6.553245349979549
5.6,0.0,60.0,150.0,-5.722121481298465
5.7,0.0,60.0,150.0,-5.002935822776797
5.8,0.0,60.0,150.0,-4.380227478438971
5.9,0.0,60.0,150.0,-3.8405617475633886
6.0,0.0,60.0,150.0,-3.3723361090154795
6.2,0.0,60.0,150.0,-2.611740194542831
6.4,0.0,60.0,150.0,-2.034504140371009
6.6,0.0,60.0,150.0,-1.5936588388436979
6.8,0.0,60.0,150.0,-1.2547502844453233
7.0,0.0,60.0,150.0,-0.9951813720797756
7.2,0.0,60.0,150.0,-0.7910598704948187
7.4,0.0,60.0,150.0,-0.6310679132174134
7.6,0.0,60.0,150.0,-0.5049623987288859
7.8,0.0,60.0,150.0,-0.405054036337225
8.0,0.0,60.0,150.0,-0.3255238905437149
8.2,0.0,60.0,150.0,-0.2619366046359723
8.4,0.0,60.0,150.0,-0.21088856132587694
8.6,0.0,60.0,150.0,-0.16975506604464058
8.8,0.0,60.0,150.0,-0.1364996123818895
9.0,0.0,60.0,150.0,-0.1095323235691923
9.5,0.0,60.0,150.0,-0.06209354055567957
10.0,0.0,60.0,150.0,-0.03353264786266465
10.5,0.0,60.0,150.0,-0.016262630491003308
11.0,0.0,60.0,150.0,-0.005848998788650448
11.5,0.0,60.0,150.0,0.0003511594370550597
12.0,0.0,60.0,150.0,0.003943739738350587
12.5,0.0,60.0,150.0,0.00591462402814841
13.0,0.0,60.0,150.0,0.006879652828029777
13.5,0.0,60.0,150.0,0.007224228220572684
14.0,0.0,60.0,150.0,0.007193500600234586
14.5,0.0,60.0,150.0,0.006941104949783892
15.0,0.0,60.0,150.0,0.006565805055824967
16.0,0.0,60.0,150.0,0.005674298606149648
17.0,0.0,60.0,150.0,0.0047832319244876945
18.0,0.0,60.0,150.0,0.003987417123167347
19.0,0.0,60.0,150.0,0.003310118241987823
20.0,0.0,60.0,150.0,0.0027484814672453697
21.0,0.0,60.0,150.0,0.002286706339679654
22.0,0.0,60.0,150.0,0.0019076762149123282
23.0,0.0,60.0,150.0,0.0015997512757385834
24.0,0.0,60.0,150.0,0.00134647920818324
25.0,0.0,60.0,150.0,0.0011388556841995978
50.0,0.0,60.0,150.0,7.045333087873473e-05
100.0,0.0,60.0,150.0,0.0
2.8,30.0,60.0,150.0,455.78995987646715
2.9,30.0,60.0,150.0,376.6092998190939
3.0,30.0,60.0,150.0,279.35692007750043
3.1,30.0,60.0,150.0,189.97104878872798
3.2,30.0,60.0,150.0,111.24453353768818
3.3,30.0,60.0,150.0,55.38418584793142
3.4,30.0,60.0,150.0,15.0674214614399
3.5,30.0,60.0,150.0,-12.226822337365252
3.6,30.0,60.0,150.0,-26.15982355240991
3.7,30.0,60.0,150.0,-36.467442965367276
3.8,30.0,60.0,150.0,-41.59976544608846
3.9,30.0,60.0,150.0,-43.00961670024774
4.0,30.0,60.0,150.0,-41.8738144189326
4.1,30.0,60.0,150.0,-39.89676061431851
4.2,30.0,60.0,150.0,-38.60907772207285
4.3,30.0,60.0,150.0,-34.9775027886913
4.4,30.0,60.0,150.0,-31.319326431651714
4.5,30.0,60.0,150.0,-27.802248777758873
4.6,30.0,60.0,150.0,-24.526873705909484
4.7,30.0,60.0,150.0,-21.544305003907986
4.8,30.0,60.0,150.0,-18.870590221378706
4.9,30.0,60.0,150.0,-16.49948157103685
5.0,30.0,60.0,150.0,-14.346713522548052
5.1,30.0,60.0,150.0,-12.530343461485614
5.2,30.0,60.0,150.0,-10.946046750310781
5.3,30.0,60.0,150.0,-9.568105793029034
5.4,30.0,60.0,150.0,-8.371832765030282
5.5,30.0,60.0,150.0,-7.334215095845903
5.6,30.0,60.0,150.0,-6.434309853726911
5.7,30.0,60.0,150.0,-5.653512178791744
5.8,30.0,60.0,150.0,-4.975498640282359
5.9,30.0,60.0,150.0,-4.386087671038969
6.0,30.0,60.0,150.0,-3.873044213815527
6.2,30.0,60.0,150.0,-3.035398657231448
6.4,30.0,60.0,150.0,-2.3949444727693443
6.6,30.0,60.0,150.0,-1.9035785251800792
6.8,30.0,60.0,150.0,-1.5216985945238757
7.0,30.0,60.0,150.0,-1.22341501699395
7.2,30.0,60.0,150.0,-0.9888040996258789
7.4,30.0,60.0,150.0,-0.8030611832444582
7.6,30.0,60.0,150.0,-0.6551060913094893
7.8,30.0,60.0,150.0,-0.5365827668476473
8.0,30.0,60.0,150.0,-0.4411299593077638
8.2,30.0,60.0,150.0,-0.36387532916150817
8.4,30.0,60.0,150.0,-0.3010551047124248
8.6,30.0,60.0,150.0,-0.24974961933595238
8.8,30.0,60.0,150.0,-0.20767567236082982
9.0,30.0,60.0,150.0,-0.17304213857137485
9.5,30.0,60.0,150.0,-0.11041768574236883
10.0,30.0,60.0,150.0,-0.07086418648441253
10.5,30.0,60.0,150.0,-0.04548897016129146
11.0,30.0,60.0,150.0,-0.029000498522431712
11.5,30.0,60.0,150.0,-0.01818171572288648
12.0,30.0,60.0,150.0,-0.011033648460600034
12.5,30.0,60.0,150.0,-0.006294752013488107
13.0,30.0,60.0,150.0,-0.003152753028411013
13.5,30.0,60.0,150.0,-0.0010806940252405183
14.0,30.0,60.0,150.0,0.0002706132743234946
14.5,30.0,60.0,150.0,0.00113358782480546
15.0,30.0,60.0,150.0,0.0016649336283010997
16.0,30.0,60.0,150.0,0.002125392570748801
17.0,30.0,60.0,150.0,0.0021633623281580583
18.0,30.0,60.0,150.0,0.0020198264150866406
19.0,30.0,60.0,150.0,0.001809130752853605
20.0,30.0,60.0,150.0,0.0015865831867142787
21.0,30.0,60.0,150.0,0.0013767639415858924
22.0,30.0,60.0,150.0,0.0011869182734616857
23.0,30.0,60.0,150.0,0.0010212161811634247
24.0,30.0,60.0,150.0,0.0008792147777556636
25.0,30.0,60.0,150.0,0.0007587245799378196
50.0,30.0,60.0,150.0,5.9477844077093776e-05
100.0,30.0,60.0,150.0,0.0
2.8,60.0,60.0,150.0,397.2063470516595
2.9,60.0,60.0,150.0,325.02257375631945
3.0,60.0,60.0,150.0,234.39108671366955
3.1,60.0,60.0,150.0,150.87114217249677
3.2,60.0,60.0,150.0,77.63264535506437
3.3,60.0,60.0,150.0,26.71178227450919
3.4,60.0,60.0,150.0,-9.240753016480006
3.5,60.0,60.0,150.0,-33.07412398368665
3.6,60.0,60.0,150.0,-44.21235786425736
3.7,60.0,60.0,150.0,-52.07776323543043
3.8,60.0,60.0,150.0,-55.153519549837725
3.9,60.0,60.0,150.0,-53.79491189228408
4.0,60.0,60.0,150.0,-52.30761418803274
4.1,60.0,60.0,150.0,-48.77796305201565
4.2,60.0,60.0,150.0,-46.64343817760933
4.3,60.0,60.0,150.0,-42.10046740661201
4.4,60.0,60.0,150.0,-37.65331355547502
4.5,60.0,60.0,150.0,-33.44946071523427
4.6,60.0,60.0,150.0,-29.573534579989197
4.7,60.0,60.0,150.0,-26.06417497324995
4.8,60.0,60.0,150.0,-22.92740383491562
4.9,60.0,60.0,150.0,-20.148542048662595
5.0,60.0,60.0,150.0,-17.613050192127012
5.1,60.0,60.0,150.0,-15.482658903127176
5.2,60.0,60.0,150.0,-13.61986424830094
5.3,60.0,60.0,150.0,-11.979887261385134
5.4,60.0,60.0,150.0,-10.56633303579644
5.5,60.0,60.0,150.0,-9.334338756170467
5.6,60.0,60.0,150.0,-8.260237598872667
5.7,60.0,60.0,150.0,-7.323015087200446
5.8,60.0,60.0,150.0,-6.5043003147364296
5.9,60.0,60.0,150.0,-5.78811596998155
6.0,60.0,60.0,150.0,-5.160655779432132
6.2,60.0,60.0,150.0,-4.125964803803763
6.4,60.0,60.0,150.0,-3.323526488012334
6.6,60.0,60.0,150.0,-2.696514028084354
6.8,60.0,60.0,150.0,-2.202801456543319
7.0,60.0,60.0,150.0,-1.8110912604896405
7.2,60.0,60.0,150.0,-1.4980381334903714
7.4,60.0,60.0,150.0,-1.2461179096891897
7.6,60.0,60.0,150.0,-1.04208397807949
7.8,60.0,60.0,150.0,-0.8758258006877898
8.0,60.0,60.0,150.0,-0.7395750720500882
8.2,60.0,60.0,150.0,-0.6273056791495435
8.4,60.0,60.0,150.0,-0.5343182298061165
8.6,60.0,60.0,150.0,-0.4569233542095846
9.0,60.0,60.0,150.0,-0.33784607799700683
9.5,60.0,60.0,150.0,-0.23602060465113966
10.0,60.0,60.0,150.0,-0.1679623969625284
10.5,60.0,60.0,150.0,-0.1215103722790326
11.0,60.0,60.0,150.0,-0.08920568458548829
11.5,60.0,60.0,150.0,-0.06636056904337295
12.0,60.0,60.0,150.0,-0.049957253334079896
12.5,60.0,60.0,150.0,-0.038016297964544206
13.0,60.0,60.0,150.0,-0.02921492753439523
13.5,60.0,60.0,150.0,-0.02265263438483302
14.0,60.0,60.0,150.0,-0.017709189670908926
14.5,60.0,60.0,150.0,-0.013947832020143665
15.0,60.0,60.0,150.0,-0.011063056776898037
16.0,60.0,60.0,150.0,-0.007088592537131433
17.0,60.0,60.0,150.0,-0.004640350985053204
18.0,60.0,60.0,150.0,-0.0030919589992159046
19.0,60.0,60.0,150.0,-0.002091374487615667
20.0,60.0,60.0,150.0,-0.0014320717868412203
21.0,60.0,60.0,150.0,-0.0009900487928119618
22.0,60.0,60.0,150.0,-0.0006884926925268076
23.0,60.0,60.0,150.0,-0.0004797713079707933
24.0,60.0,60.0,150.0,-0.0003349192097813614
25.0,60.0,60.0,150.0,-0.0002333016094732443
50.0,60.0,60.0,150.0,2.238762269456629e-05
100.0,60.0,60.0,150.0,0.0
2.8,90.0,60.0,150.0,330.04537247491254
2.9,90.0,60.0,150.0,266.27490387100005
3.0,90.0,60.0,150.0,182.99383880707376
3.1,90.0,60.0,150.0,106.03643085668837
3.2,90.0,60.0,150.0,39.52705428566768
3.3,90.0,60.0,150.0,-6.081809454836829
3.4,90.0,60.0,150.0,-37.42077184329642
3.5,90.0,60.0,150.0,-57.324764064661714
3.6,90.0,60.0,150.0,-68.41451951008933
3.7,90.0,60.0,150.0,-70.38450118383703
3.8,90.0,60.0,150.0,-71.12109337806875
3.9,90.0,60.0,150.0,-68.70905007620398
4.0,90.0,60.0,150.0,-63.89887201543314
4.1,90.0,60.0,150.0,-62.07312248549507
4.2,90.0,60.0,150.0,-56.03685445485109
4.3,90.0,60.0,150.0,-50.45763992479726
4.4,90.0,60.0,150.0,-45.111108228789426
4.5,90.0,60.0,150.0,-40.12268165336405
4.6,90.0,60.0,150.0,-35.55851709571479
4.7,90.0,60.0,150.0,-31.442665025605656
4.8,90.0,60.0,150.0,-27.634599788800536
4.9,90.0,60.0,150.0,-24.42860393784915
5.0,90.0,60.0,150.0,-21.575462499038608
5.1,90.0,60.0,150.0,-19.068918908437375
5.2,90.0,60.0,150.0,-16.871796138823573
5.3,90.0,60.0,150.0,-14.948484645883221
5.4,90.0,60.0,150.0,-13.265804921706232
5.5,90.0,60.0,150.0,-11.793446417571893
5.6,90.0,60.0,150.0,-10.504219081895743
5.7,90.0,60.0,150.0,-9.374114141783082
5.8,90.0,60.0,150.0,-8.382122394628555
5.9,90.0,60.0,150.0,-7.509994740397722
6.0,90.0,60.0,150.0,-6.741940201353377
6.2,90.0,60.0,150.0,-5.465350432293465
6.4,90.0,60.0,150.0,-4.4642133942898825
6.6,90.0,60.0,150.0,-3.674376877316271
6.8,90.0,60.0,150.0,-3.044477224980433
7.0,90.0,60.0,150.0,-2.538743373350598
7.2,90.0,60.0,150.0,-2.1297196977460655
7.4,90.0,60.0,150.0,-1.79663029405203
7.6,90.0,60.0,150.0,-1.5236220711980484
7.8,90.0,60.0,150.0,-1.2984990426749763
8.0,90.0,60.0,150.0,-1.111798557955291
8.2,90.0,60.0,150.0,-0.9561192777091507
8.4,90.0,60.0,150.0,-0.8256398555110718
8.6,90.0,60.0,150.0,-0.7157497853413902
8.8,90.0,60.0,150.0,-0.6227739664584019
9.0,90.0,60.0,150.0,-0.5437674908011471
9.5,90.0,60.0,150.0,-0.3928753879159265
10.0,90.0,60.0,150.0,-0.28910976101952174
10.5,90.0,60.0,150.0,-0.21626810620079923
11.0,90.0,60.0,150.0,-0.16418348289937143
11.5,90.0,60.0,150.0,-0.12631445419762913
12.0,90.0,60.0,150.0,-0.09836260277605974
12.5,90.0,60.0,150.0,-0.07744557367495218
13.0,90.0,60.0,150.0,-0.06159489665019905
13.5,90.0,60.0,150.0,-0.04944456180354834
14.0,90.0,60.0,150.0,-0.040031951261887
14.5,90.0,60.0,150.0,-0.0326692366630914
15.0,90.0,60.0,150.0,-0.026855353818146455
16.0,90.0,60.0,150.0,-0.018515758515563193
17.0,90.0,60.0,150.0,-0.013073885101782139
18.0,90.0,60.0,150.0,-0.009425996955231284
19.0,90.0,60.0,150.0,-0.006923766861937821
20.0,90.0,60.0,150.0,-0.0051701622788851865
21.0,90.0,60.0,150.0,-0.0039180616528609845
22.0,90.0,60.0,150.0,-0.0030089956718718724
23.0,90.0,60.0,150.0,-0.002338062510658858
24.0,90.0,60.0,150.0,-0.0018367831160202286
25.0,90.0,60.0,150.0,-0.0014575315477851803
50.0,90.0,60.0,150.0,-1.5363810169048976e-05
100.0,90.0,60.0,150.0,0.0
2.8,0.0,90.0,150.0,254.8124460416574
2.9,0.0,90.0,150.0,208.84877346951194
3.0,0.0,90.0,150.0,138.4678938345245
3.1,0.0,90.0,150.0,71.00509971773883
3.2,0.0,90.0,150.0,16.78785038221337
