R	Gamma	E
4.80	80	-3.74145
4.80	90	-3.678679
4.80	100	-3.715826
4.80	110	-3.876287
4.80	120	-4.166804
4.80	130	-4.573587
4.80	140	-5.068713
4.80	150	-5.618272
4.80	160	-6.209245
4.80	170	-6.747141
4.80	180	-6.978896
4.90	0	-5.02564
4.90	10	-4.944003
4.90	20	-4.723094
4.90	30	-4.421908
4.90	40	-4.104736
4.90	50	-3.818128
4.90	60	-3.583914
4.90	70	-3.403848
4.90	80	-3.276024
4.90	90	-3.211758
4.90	100	-3.237023
4.90	110	-3.375633
4.90	120	-3.63503
4.90	130	-4.005729
4.90	140	-4.463151
4.90	150	-4.971164
4.90	160	-5.500053
4.90	170	-5.962572
4.90	180	-6.156445
5.00	0	-4.497787
5.00	10	-4.41909
5.00	20	-4.208085
5.00	30	-3.923885
5.00	40	-3.629088
5.00	50	-3.366907
5.00	60	-3.15452
5.00	70	-2.990781
5.00	80	-2.872423
5.00	90	-2.8096
5.00	100	-2.826668
5.00	110	-2.946565
5.00	120	-3.178171
5.00	130	-3.515705
5.00	140	-3.938695
5.00	150	-4.409575
5.00	160	-4.887973
5.00	170	-5.288552
5.00	180	-5.452177
5.10	0	-4.009215
5.10	10	-3.935887
5.10	20	-3.73996
5.10	30	-3.477596
5.10	40	-3.208217
5.10	50	-2.970821
5.10	60	-2.779561
5.10	70	-2.631597
5.10	80	-2.523125
5.10	90	-2.463303
5.10	100	-2.474527
5.10	110	-2.578428
5.10	120	-2.784602
5.10	130	-3.091189
5.10	140	-3.481465
5.10	150	-3.918609
5.10	160	-4.354453
5.10	170	-4.706642
5.10	180	-4.846773
5.20	0	-3.560192
5.20	10	-3.493715
5.20	20	-3.316037
5.20	30	-3.079035
5.20	40	-2.836461
5.20	50	-2.62395
5.20	60	-2.452865
5.20	70	-2.319849
5.20	80	-2.221136
5.20	90	-2.165049
5.20	100	-2.17196
5.20	110	-2.26183
5.20	120	-2.445181
5.20	130	-2.722308
5.20	140	-3.080486
5.20	150	-3.485669
5.20	160	-3.885123
5.20	170	-4.199045
5.20	180	-4.321122
5.30	0	-3.151583
5.30	10	-3.092614
5.30	20	-2.934888
5.30	30	-2.724298
5.30	40	-2.50904
5.30	50	-2.320489
5.30	60	-2.16837
5.30	70	-2.049413
5.30	80	-1.959979
5.30	90	-1.907885
5.30	100	-1.911329
5.30	110	-1.989235
5.30	120	-2.151785
5.30	130	-2.401065
5.30	140	-2.727829
5.30	150	-3.101361
5.30	160	-3.468105
