R	phi	theta2	theta1	E
7.00	60	60	0	-114.53450844687
7.00	60	60	30	-114.534495558397
7.00	60	60	60	-114.534491243886
7.00	60	60	90	-114.53448891978
7.00	60	60	120	-114.53449913913
7.00	60	60	150	-114.534512113816
7.00	60	60	180	-114.534508446847
7.00	60	90	0	-114.534489858437
7.00	60	90	30	-114.534494690942
7.00	60	90	60	-114.534494855345
7.00	60	90	90	-114.534489948785
7.00	60	90	120	-114.534494855287
7.00	60	90	150	-114.534494690725
7.00	60	90	180	-114.534489858345
7.00	90	0	0	-114.534567206881
7.00	90	0	30	-114.534531748268
7.00	90	0	60	-114.534496850001
7.00	90	0	90	-114.534489837142
7.00	90	0	120	-114.534496850102
7.00	90	0	150	-114.534531748333
7.00	90	0	180	-114.534567206806
7.00	90	30	0	-114.534546761782
7.00	90	30	30	-114.534521398108
7.00	90	30	60	-114.534495867205
7.00	90	30	90	-114.534490437316
7.00	90	30	120	-114.534495867204
7.00	90	30	150	-114.534521398169
7.00	90	30	180	-114.534546761751
7.00	90	60	0	-114.534508446871
7.00	90	60	30	-114.534501766185
7.00	90	60	60	-114.534494234788
7.00	90	60	90	-114.534491909557
7.00	90	60	120	-114.534494234833
7.00	90	60	150	-114.534501766138
7.00	90	60	180	-114.534508446847
7.00	90	90	0	-114.534489858437
7.00	90	90	30	-114.534492276115
7.00	90	90	60	-114.534493502403
7.00	90	90	90	-114.534492679352
7.00	90	90	120	-114.534493502626
7.00	90	90	150	-114.534492276123
7.00	90	90	180	-114.534489858345
7.20	0	0	0	-114.53455409533
7.20	0	0	30	-114.534528258504
7.20	0	0	60	-114.534492963688
7.20	0	0	90	-114.534488114417
7.20	0	0	120	-114.534492963638
7.20	0	0	150	-114.534528258514
7.20	0	0	180	-114.534554095303
7.20	0	30	0	-114.534536457584
7.20	0	30	30	-114.534506011918
7.20	0	30	60	-114.534486413719
7.20	0	30	90	-114.534489746542
7.20	0	30	120	-114.534500789744
7.20	0	30	150	-114.534535089511
7.20	0	30	180	-114.534536457617
7.20	0	60	0	-114.534503478658
7.20	0	60	30	-114.534491507561
7.20	0	60	60	-114.534487861345
7.20	0	60	90	-114.534493092523
7.20	0	60	120	-114.534501951929
7.20	0	60	150	-114.5345198199
7.20	0	60	180	-114.534503478799
7.20	0	90	0	-114.534487480506
7.20	0	90	30	-114.534498438999
7.20	0	90	60	-114.534495547798
7.20	0	90	90	-114.534494730746
7.20	0	90	120	-114.534495547781
7.20	0	90	150	-114.534498439018
7.20	0	90	180	-114.534487480478
7.20	30	0	0	-114.53455409533
7.20	30	0	30	-114.534524064367
7.20	30	0	60	-114.534491739457
7.20	30	0	90	-114.534486485767
7.20	30	0	120	-114.534491739543
7.20	30	0	150	-114.534524064344
7.20	30	0	180	-114.534554095303
7.20	30	30	0	-114.534536457584
7.20	30	30	30	-114.534503426917
7.20	30	30	60	-114.534485758918
7.20	30	30	90	-114.53448785257
7.20	30	30	120	-114.534498199627
7.20	30	30	150	-114.534528591925
7.20	30	30	180	-114.534536457617
7.20	30	60	0	-114.534503478658
7.20	30	60	30	-114.534488275033
7.20	30	60	60	-114.53448645941
7.20	30	60	90	-114.53449069988
7.20	30	60	120	-114.534498645286
7.20	30	60	150	-114.534512778184
7.20	30	60	180	-114.5345034788
7.20	30	90	0	-114.534487480505
7.20	30	90	30	-114.53449302275
7.20	30	90	60	-114.534492850208
7.20	30	90	90	-114.534492105301
7.20	30	90	120	-114.534492850093
7.20	30	90	150	-114.53449302261
7.20	30	90	180	-114.534487480478
7.20	60	0	0	-114.53455409533
7.20	60	0	30	-114.534525404775
7.20	60	0	60	-114.534494185556
7.20	60	0	90	-114.534484273616
7.20	60	0	120	-114.534494185567
7.20	60	0	150	-114.534525404828
7.20	60	0	180	-114.534554095303
7.20	60	30	0	-114.534536457584
7.20	60	30	30	-114.534509400874
7.20	60	30	60	-114.534490043542
7.20	60	30	90	-114.53448511068
7.20	60	30	120	-114.53449721703
7.20	60	30	150	-114.53452391146
7.20	60	30	180	-114.534536457617
7.20	60	60	0	-114.534503478658
7.20	60	60	30	-114.53449291218
7.20	60	60	60	-114.534489233949
7.20	60	60	90	-114.534486964047
7.20	60	60	120	-114.53449625202
7.20	60	60	150	-114.534507041648
7.20	60	60	180	-114.534503478799
7.20	60	90	0	-114.534487480506
7.20	60	90	30	-114.53449190769
7.20	60	90	60	-114.53449235482
7.20	60	90	90	-114.534487903592
7.20	60	90	120	-114.534492354856
7.20	60	90	150	-114.534491907622
7.20	60	90	180	-114.534487480478
7.20	90	0	0	-114.53455409533
7.20	90	0	30	-114.534524471881
7.20	90	0	60	-114.534494537292
7.20	90	0	90	-114.534488114398
7.20	90	0	120	-114.534494537243
7.20	90	0	150	-114.534524471655
7.20	90	0	180	-114.534554095303
7.20	90	30	0	-114.534536457585
7.20	90	30	30	-114.534515378042
7.20	90	30	60	-114.534493584992
7.20	90	30	90	-114.534488687474
7.20	90	30	120	-114.534493584994
7.20	90	30	150	-114.534515377895
7.20	90	30	180	-114.534536457617
7.20	90	60	0	-114.534503478658
7.20	90	60	30	-114.534498102427
7.20	90	60	60	-114.534491969068
7.20	90	60	90	-114.534490045833
7.20	90	60	120	-114.534491969008
7.20	90	60	150	-114.534498102495
7.20	90	60	180	-114.534503478799
7.20	90	90	0	-114.534487480506
7.20	90	90	30	-114.534489748825
7.20	90	90	60	-114.534491238091
7.20	90	90	90	-114.534490752217
7.20	90	90	120	-114.534491238071
7.20	90	90	150	-114.53448974898
7.20	90	90	180	-114.534487480479
7.40	0	0	0	-114.534543168288
7.40	0	0	30	-114.534522108251
7.40	0	0	60	-114.534490905627
7.40	0	0	90	-114.534486611667
7.40	0	0	120	-114.534490905624
7.40	0	0	150	-114.534522108403
7.40	0	0	180	-114.534543168379
7.40	0	30	0	-114.534527920277
7.40	0	30	30	-114.534502801628
7.40	0	30	60	-114.534485003532
7.40	0	30	90	-114.534488122992
7.40	0	30	120	-114.534497781868
7.40	0	30	150	-114.534527711173
7.40	0	30	180	-114.534527920243
7.40	0	60	0	-114.534499418375
7.40	0	60	30	-114.534489898327
7.40	0	60	60	-114.534486138456
7.40	0	60	90	-114.534491193639
7.40	0	60	120	-114.534498662598
7.40	0	60	150	-114.53451416752
7.40	0	60	180	-114.53449941827
7.40	0	90	0	-114.534485602625
7.40	0	90	30	-114.534495612779
7.40	0	90	60	-114.534492900628
7.40	0	90	90	-114.534492698584
7.40	0	90	120	-114.534492900601
7.40	0	90	150	-114.534495612709
7.40	0	90	180	-114.534485602651
7.40	30	0	0	-114.534543168288
7.40	30	0	30	-114.5345179145
7.40	30	0	60	-114.534489681622
7.40	30	0	90	-114.534484982997
7.40	30	0	120	-114.534489681655
7.40	30	0	150	-114.534517914523
7.40	30	0	180	-114.534543168378
7.40	30	30	0	-114.534527920277
7.40	30	30	30	-114.534499995613
7.40	30	30	60	-114.534484296829
7.40	30	30	90	-114.534486259033
7.40	30	30	120	-114.534495356001
7.40	30	30	150	-114.534521556589
7.40	30	30	180	-114.534527920243
7.40	30	60	0	-114.534499418375
7.40	30	60	30	-114.534486551541
7.40	30	60	60	-114.534484784647
7.40	30	60	90	-114.534488883645
7.40	30	60	120	-114.534495617562
7.40	30	60	150	-114.534507557008
7.40	30	60	180	-114.53449941827
7.40	30	90	0	-114.534485602625
7.40	30	90	30	-114.534490400749
7.40	30	90	60	-114.534490402558
7.40	30	90	90	-114.534490178333
7.40	30	90	120	-114.534490402665
7.40	30	90	150	-114.534490400842
7.40	30	90	180	-114.534485602651
7.40	60	0	0	-114.534543168288
7.40	60	0	30	-114.534519254987
7.40	60	0	60	-114.534492127606
7.40	60	0	90	-114.534482770933
7.40	60	0	120	-114.534492127637
7.40	60	0	150	-114.534519255035
7.40	60	0	180	-114.534543168379
7.40	60	30	0	-114.534527920277
7.40	60	30	30	-114.53450532434
7.40	60	30	60	-114.534488400063
7.40	60	30	90	-114.534483576858
7.40	60	30	120	-114.534494777877
7.40	60	30	150	-114.534517759706
7.40	60	30	180	-114.534527920243
7.40	60	60	0	-114.534499418375
7.40	60	60	30	-114.534490762742
7.40	60	60	60	-114.534487579175
7.40	60	60	90	-114.534485312079
7.40	60	60	120	-114.534493819402
7.40	60	60	150	-114.534502877034
7.40	60	60	180	-114.53449941827
7.40	60	90	0	-114.534485602625
7.40	60	90	30	-114.53448969461
7.40	60	90	60	-114.534490305649
7.40	60	90	90	-114.534486186394
7.40	60	90	120	-114.534490305616
7.40	60	90	150	-114.534489694624
7.40	60	90	180	-114.534485602651
7.40	90	0	0	-114.534543168288
7.40	90	0	30	-114.534518322085
7.40	90	0	60	-114.534492479302
7.40	90	0	90	-114.534486611624
7.40	90	0	120	-114.534492479335
7.40	90	0	150	-114.534518322175
7.40	90	0	180	-114.534543168379
7.40	90	30	0	-114.534527920277
7.40	90	30	30	-114.534510323246
7.40	90	30	60	-114.534491599129
7.40	90	30	90	-114.534487183453
7.40	90	30	120	-114.534491599214
7.40	90	30	150	-114.534510323231
7.40	90	30	180	-114.534527920243
7.40	90	60	0	-114.534499418375
7.40	90	60	30	-114.534495102464
7.40	90	60	60	-114.534490078706
7.40	90	60	90	-114.534488475591
7.40	90	60	120	-114.53449007878
7.40	90	60	150	-114.534495102375
7.40	90	60	180	-114.53449941827
7.40	90	90	0	-114.534485602625
7.40	90	90	30	-114.534487740381
7.40	90	90	60	-114.534489387508
7.40	90	90	90	-114.534489139721
7.40	90	90	120	-114.534489387512
7.40	90	90	150	-114.534487740395
7.40	90	90	180	-114.534485602651
7.60	0	0	0	-114.53453400196
7.60	0	0	30	-114.534516874417
7.60	0	0	60	-114.534489084185
7.60	0	0	90	-114.5344853316
7.60	0	0	120	-114.534489084126
7.60	0	0	150	-114.534516874435
7.60	0	0	180	-114.534534002082
7.60	0	30	0	-114.534520810401
7.60	0	30	30	-114.534500079146
7.60	0	30	60	-114.534483795403
7.60	0	30	90	-114.534486739031
7.60	0	30	120	-114.53449515634
7.60	0	30	150	-114.53452150305
7.60	0	30	180	-114.53452081035
7.60	0	60	0	-114.534496106299
7.60	0	60	30	-114.534488613646
7.60	0	60	60	-114.534484716822
7.60	0	60	90	-114.534489571656
7.60	0	60	120	-114.534495858021
7.60	0	60	150	-114.534509503686
7.60	0	60	180	-114.534496106275
7.60	0	90	0	-114.534484143064
7.60	0	90	30	-114.534493361386
7.60	0	90	60	-114.534490692847
7.60	0	90	90	-114.534490960261
7.60	0	90	120	-114.534490692871
7.60	0	90	150	-114.534493361384
7.60	0	90	180	-114.534484142991
7.60	30	0	0	-114.53453400196
7.60	30	0	30	-114.53451268125
7.60	30	0	60	-114.534487859927
7.60	30	0	90	-114.534483703003
7.60	30	0	120	-114.534487860044
7.60	30	0	150	-114.534512681171
7.60	30	0	180	-114.534534002082
7.60	30	30	0	-114.534520810401
7.60	30	30	30	-114.53449708695
7.60	30	30	60	-114.53448303947
7.60	30	30	90	-114.534484901371
7.60	30	30	120	-114.534492873378
7.60	30	30	150	-114.534515632857
7.60	30	30	180	-114.53452081035
7.60	30	60	0	-114.5344961063
7.60	30	60	30	-114.53448516669
7.60	30	60	60	-114.53448339916
7.60	30	60	90	-114.534487334626
7.60	30	60	120	-114.534493037115
7.60	30	60	150	-114.534503248911
7.60	30	60	180	-114.534496106275
7.60	30	90	0	-114.534484143063
7.60	30	90	30	-114.534488314111
7.60	30	90	60	-114.53448836376
7.60	30	90	90	-114.534488533438
7.60	30	90	120	-114.534488363623
7.60	30	90	150	-114.534488314063
7.60	30	90	180	-114.534484142991
7.60	60	0	0	-114.53453400196
7.60	60	0	30	-114.534514021497
7.60	60	0	60	-114.5344903062
7.60	60	0	90	-114.534481490684
7.60	60	0	120	-114.534490306148
7.60	60	0	150	-114.534514021581
7.60	60	0	180	-114.534534002082
7.60	60	30	0	-114.534520810401
7.60	60	30	30	-114.534501873282
7.60	60	30	60	-114.534486976563
7.60	60	30	90	-114.534482271617
7.60	60	30	120	-114.534492648763
7.60	60	30	150	-114.534512572033
7.60	60	30	180	-114.53452081035
7.60	60	60	0	-114.534496106299
7.60	60	60	30	-114.534489012561
7.60	60	60	60	-114.534486199982
7.60	60	60	90	-114.534483908541
7.60	60	60	120	-114.534491753097
7.60	60	60	150	-114.534499442611
7.60	60	60	180	-114.534496106276
7.60	60	90	0	-114.534484143063
7.60	60	90	30	-114.53448793717
7.60	60	90	60	-114.534488603082
7.60	60	90	90	-114.534484727673
7.60	60	90	120	-114.53448860306
7.60	60	90	150	-114.534487937279
7.60	60	90	180	-114.534484142991
7.60	90	0	0	-114.53453400196
7.60	90	0	30	-114.534513088715
7.60	90	0	60	-114.534490657394
7.60	90	0	90	-114.534485331558
7.60	90	0	120	-114.53449065765
7.60	90	0	150	-114.5345130887
7.60	90	0	180	-114.534534002082
7.60	90	30	0	-114.534520810401
7.60	90	30	30	-114.534506051869
7.60	90	30	60	-114.534489869482
7.60	90	30	90	-114.534485904214
7.60	90	30	120	-114.534489869479
7.60	90	30	150	-114.534506051908
7.60	90	30	180	-114.53452081035
7.60	90	60	0	-114.5344961063
7.60	90	60	30	-114.534492636566
7.60	90	60	60	-114.5344884856
7.60	90	60	90	-114.534487144151
7.60	90	60	120	-114.534488485486
7.60	90	60	150	-114.534492636661
7.60	90	60	180	-114.534496106275
7.60	90	90	0	-114.534484143063
7.60	90	90	30	-114.534486147842
7.60	90	90	60	-114.534487852784
7.60	90	90	90	-114.534487774263
7.60	90	90	120	-114.534487852846
7.60	90	90	150	-114.534486147751
7.60	90	90	180	-114.534484142991
7.80	0	0	0	-114.534526265906
7.80	0	0	30	-114.534512391813
7.80	0	0	60	-114.534487486124
7.80	0	0	90	-114.534484254997
7.80	0	0	120	-114.534487486234
7.80	0	0	150	-114.534512391865
7.80	0	0	180	-114.534526265945
7.80	0	30	0	-114.534514852049
7.80	0	30	30	-114.534497752704
7.80	0	30	60	-114.534482760487
7.80	0	30	90	-114.534485563308
7.80	0	30	120	-114.534492869643
7.80	0	30	150	-114.534516247836
7.80	0	30	180	-114.534514851973
7.80	0	60	0	-114.534493400594
7.80	0	60	30	-114.534487578341
7.80	0	60	60	-114.534483530093
7.80	0	60	90	-114.534488177122
7.80	0	60	120	-114.534493453715
7.80	0	60	150	-114.534505631138
7.80	0	60	180	-114.534493400579
7.80	0	90	0	-114.534483020816
7.80	0	90	30	-114.534491557138
7.80	0	90	60	-114.534488831405
7.80	0	90	90	-114.534489459842
7.80	0	90	120	-114.534488831391
7.80	0	90	150	-114.534491557031
7.80	0	90	180	-114.534483020946
7.80	30	0	0	-114.534526265906
7.80	30	0	30	-114.534508199242
7.80	30	0	60	-114.534486261772
7.80	30	0	90	-114.534482626227
7.80	30	0	120	-114.534486261704
7.80	30	0	150	-114.534508199216
7.80	30	0	180	-114.534526265946
7.80	30	30	0	-114.534514852049
7.80	30	30	30	-114.534494602353
7.80	30	30	60	-114.534481959771
7.80	30	30	90	-114.534483748605
7.80	30	30	120	-114.534490710292
7.80	30	30	150	-114.534510614696
7.80	30	30	180	-114.534514851973
7.80	30	60	0	-114.534493400594
7.80	30	60	30	-114.534484043717
7.80	30	60	60	-114.534482240371
7.80	30	60	90	-114.534486004438
7.80	30	60	120	-114.534490825752
7.80	30	60	150	-114.534499671298
7.80	30	60	180	-114.534493400579
7.80	30	90	0	-114.534483020817
7.80	30	90	30	-114.534486643242
7.80	30	90	60	-114.534486645141
7.80	30	90	90	-114.534487115642
7.80	30	90	120	-114.534486645243
7.80	30	90	150	-114.534486643197
7.80	30	90	180	-114.534483020946
7.80	60	0	0	-114.534526265906
7.80	60	0	30	-114.534509539262
7.80	60	0	60	-114.534488707875
7.80	60	0	90	-114.534480413812
7.80	60	0	120	-114.534488707744
7.80	60	0	150	-114.534509539304
7.80	60	0	180	-114.534526265945
7.80	60	30	0	-114.534514852049
7.80	60	30	30	-114.534498930149
7.80	60	30	60	-114.53448574647
7.80	60	30	90	-114.534481164247
7.80	60	30	120	-114.534490794581
7.80	60	30	150	-114.534508168986
7.80	60	30	180	-114.534514851973
7.80	60	60	0	-114.534493400594
7.80	60	60	30	-114.53448757594
7.80	60	60	60	-114.534485037664
7.80	60	60	90	-114.534482706259
7.80	60	60	120	-114.534489985593
7.80	60	60	150	-114.534496591297
7.80	60	60	180	-114.534493400579
7.80	60	90	0	-114.534483020817
7.80	60	90	30	-114.534486533498
7.80	60	90	60	-114.534487169942
7.80	60	90	90	-114.534483475323
7.80	60	90	120	-114.534487170014
7.80	60	90	150	-114.534486533512
7.80	60	90	180	-114.534483020946
7.80	90	0	0	-114.534526265906
7.80	90	0	30	-114.534508606593
7.80	90	0	60	-114.53448905961
7.80	90	0	90	-114.534484254941
7.80	90	0	120	-114.534489059732
7.80	90	0	150	-114.534508606583
7.80	90	0	180	-114.534526265946
7.80	90	30	0	-114.534514852048
7.80	90	30	30	-114.534502417934
7.80	90	30	60	-114.534488366894
7.80	90	30	90	-114.534484819832
7.80	90	30	120	-114.534488366958
7.80	90	30	150	-114.534502417834
7.80	90	30	180	-114.534514851973
7.80	90	60	0	-114.534493400594
7.80	90	60	30	-114.534490595568
7.80	90	60	60	-114.534487130585
7.80	90	60	90	-114.534486005848
7.80	90	60	120	-114.534487130646
7.80	90	60	150	-114.534490595579
7.80	90	60	180	-114.534493400579
7.80	90	90	0	-114.534483020817
7.80	90	90	30	-114.534484877578
7.80	90	90	60	-114.534486561897
7.80	90	90	90	-114.534486604035
7.80	90	90	120	-114.534486561983
7.80	90	90	150	-114.534484877633
7.80	90	90	180	-114.534483020946
8.00	0	0	0	-114.534519709502
8.00	0	0	30	-114.534508534101
8.00	0	0	60	-114.534486093864
8.00	0	0	90	-114.534483348297
8.00	0	0	120	-114.534486093769
8.00	0	0	150	-114.534508534133
8.00	0	0	180	-114.534519709472
8.00	0	30	0	-114.534509830496
8.00	0	30	30	-114.534495749503
8.00	0	30	60	-114.534481873879
8.00	0	30	90	-114.534484559311
8.00	0	30	120	-114.534490881038
8.00	0	30	150	-114.534511776033
8.00	0	30	180	-114.53450983066
8.00	0	60	0	-114.534491179009
8.00	0	60	30	-114.534486728703
8.00	0	60	60	-114.534482529245
8.00	0	60	90	-114.534486968376
8.00	0	60	120	-114.534491383207
8.00	0	60	150	-114.534502391149
8.00	0	60	180	-114.534491178902
8.00	0	90	0	-114.534482156809
8.00	0	90	30	-114.534490091779
8.00	0	90	60	-114.534487247406
8.00	0	90	90	-114.534488153138
8.00	0	90	120	-114.534487247461
8.00	0	90	150	-114.534490091758
8.00	0	90	180	-114.534482156825
8.00	30	0	0	-114.534519709502
8.00	30	0	30	-114.534504341816
8.00	30	0	60	-114.534484869619
8.00	30	0	90	-114.534481719643
8.00	30	0	120	-114.534484869659
8.00	30	0	150	-114.534504341813
8.00	30	0	180	-114.534519709473
8.00	30	30	0	-114.534509830496
8.00	30	30	30	-114.534492465071
8.00	30	30	60	-114.534481032525
8.00	30	30	90	-114.534482764259
8.00	30	30	120	-114.534488829546
8.00	30	30	150	-114.53450634095
8.00	30	30	180	-114.534509830661
8.00	30	60	0	-114.534491179009
8.00	30	60	30	-114.534483117697
8.00	30	60	60	-114.534481260712
8.00	30	60	90	-114.534484852511
8.00	30	60	120	-114.534488921675
8.00	30	60	150	-114.534496676987
8.00	30	60	180	-114.534491178901
8.00	30	90	0	-114.534482156809
8.00	30	90	30	-114.534485287167
8.00	30	90	60	-114.534485183195
8.00	30	90	90	-114.534485882463
8.00	30	90	120	-114.534485182939
8.00	30	90	150	-114.53448528721
8.00	30	90	180	-114.534482156825
8.00	60	0	0	-114.534519709502
8.00	60	0	30	-114.534505681822
8.00	60	0	60	-114.534487315684
8.00	60	0	90	-114.534479507201
8.00	60	0	120	-114.534487315784
8.00	60	0	150	-114.534505681896
8.00	60	0	180	-114.534519709472
8.00	60	30	0	-114.534509830496
8.00	60	30	30	-114.534496403664
8.00	60	30	60	-114.534484683947
8.00	60	30	90	-114.534480219687
8.00	60	30	120	-114.534489182622
8.00	60	30	150	-114.534504410958
8.00	60	30	180	-114.53450983066
8.00	60	60	0	-114.534491179009
8.00	60	60	30	-114.534486381271
8.00	60	60	60	-114.534484048984
8.00	60	60	90	-114.534481666796
8.00	60	60	120	-114.534488464614
8.00	60	60	150	-114.534494204052
8.00	60	60	180	-114.534491178901
8.00	60	90	0	-114.534482156809
8.00	60	90	30	-114.534485396027
8.00	60	90	60	-114.534485950243
8.00	60	90	90	-114.534482388226
8.00	60	90	120	-114.534485950089
8.00	60	90	150	-114.534485396184
8.00	60	90	180	-114.534482156825
8.00	90	0	0	-114.534519709502
8.00	90	0	30	-114.534504749066
8.00	90	0	60	-114.534487667369
8.00	90	0	90	-114.534483348434
8.00	90	0	120	-114.534487667382
8.00	90	0	150	-114.534504748972
8.00	90	0	180	-114.534519709472
8.00	90	30	0	-114.534509830497
8.00	90	30	30	-114.53449930701
8.00	90	30	60	-114.534487063203
8.00	90	30	90	-114.534483895199
8.00	90	30	120	-114.534487063162
8.00	90	30	150	-114.534499307056
8.00	90	30	180	-114.534509830661
8.00	90	60	0	-114.534491179009
8.00	90	60	30	-114.534488888884
8.00	90	60	60	-114.534485968913
8.00	90	60	90	-114.534485022599
8.00	90	60	120	-114.534485969044
8.00	90	60	150	-114.534488888934
8.00	90	60	180	-114.534491178901
8.00	90	90	0	-114.534482156809
8.00	90	90	30	-114.534483849432
8.00	90	90	60	-114.534485463123
8.00	90	90	90	-114.534485589805
8.00	90	90	120	-114.534485463164
8.00	90	90	150	-114.534483849381
8.00	90	90	180	-114.534482156825
8.20	0	0	0	-114.534514143601
8.20	0	0	30	-114.534505203809
8.20	0	0	60	-114.53448488374
8.20	0	0	90	-114.534482575566
8.20	0	0	120	-114.53448488352
8.20	0	0	150	-114.534505203795
8.20	0	0	180	-114.534514143662
8.20	0	30	0	-114.534505583204
8.20	0	30	30	-114.534494013819
8.20	0	30	60	-114.53448111164
8.20	0	30	90	-114.534483691994
8.20	0	30	120	-114.534489150636
8.20	0	30	150	-114.534507954451
8.20	0	30	180	-114.534505583229
8.20	0	60	0	-114.534489338661
8.20	0	60	30	-114.534486016607
8.20	0	60	60	-114.534481677096
8.20	0	60	90	-114.534485911359
8.20	0	60	120	-114.534489591707
8.20	0	60	150	-114.534499658595
8.20	0	60	180	-114.534489338676
8.20	0	90	0	-114.534481478378
8.20	0	90	30	-114.534488881557
8.20	0	90	60	-114.534485888853
8.20	0	90	90	-114.534487006584
8.20	0	90	120	-114.534485888783
8.20	0	90	150	-114.534488881558
8.20	0	90	180	-114.534481478467
8.20	30	0	0	-114.534514143601
8.20	30	0	30	-114.534501011748
8.20	30	0	60	-114.5344836593
8.20	30	0	90	-114.534480946779
8.20	30	0	120	-114.534483659297
8.20	30	0	150	-114.534501011692
8.20	30	0	180	-114.534514143663
8.20	30	30	0	-114.534505583204
8.20	30	30	30	-114.534490615212
8.20	30	30	60	-114.534480233644
8.20	30	30	90	-114.53448191442
8.20	30	30	120	-114.534487193045
8.20	30	30	150	-114.534502685494
8.20	30	30	180	-114.534505583228
8.20	30	60	0	-114.534489338661
8.20	30	60	30	-114.534482339541
8.20	30	60	60	-114.534480424963
8.20	30	60	90	-114.534483845121
8.20	30	60	120	-114.53448727355
8.20	30	60	150	-114.53449415014
8.20	30	60	180	-114.534489338676
8.20	30	90	0	-114.534481478379
8.20	30	90	30	-114.534484166928
8.20	30	90	60	-114.53448392798
8.20	30	90	90	-114.534484800525
8.20	30	90	120	-114.534483928152
8.20	30	90	150	-114.5344841669
8.20	30	90	180	-114.534481478467
8.20	60	0	0	-114.534514143601
8.20	60	0	30	-114.534502351552
8.20	60	0	60	-114.534486105407
8.20	60	0	90	-114.534478734448
8.20	60	0	120	-114.53448610541
8.20	60	0	150	-114.534502351579
8.20	60	0	180	-114.534514143662
8.20	60	30	0	-114.534505583204
8.20	60	30	30	-114.534494222975
8.20	60	30	60	-114.534483764268
8.20	60	30	90	-114.53447940424
8.20	60	30	120	-114.534487780054
8.20	60	30	150	-114.534501188907
8.20	60	30	180	-114.534505583229
8.20	60	60	0	-114.534489338661
8.20	60	60	30	-114.534485371852
8.20	60	60	60	-114.534483199947
8.20	60	60	90	-114.534480758988
8.20	60	60	120	-114.534487148318
8.20	60	60	150	-114.534492186628
8.20	60	60	180	-114.534489338676
8.20	60	90	0	-114.534481478378
8.20	60	90	30	-114.534484456202
8.20	60	90	60	-114.534484902315
8.20	60	90	90	-114.534481435667
8.20	60	90	120	-114.534484902416
8.20	60	90	150	-114.534484456125
8.20	60	90	180	-114.534481478467
8.20	90	0	0	-114.534514143601
8.20	90	0	30	-114.534501419094
8.20	90	0	60	-114.53448645703
8.20	90	0	90	-114.534482575557
8.20	90	0	120	-114.534486456978
8.20	90	0	150	-114.534501419038
8.20	90	0	180	-114.534514143662
8.20	90	30	0	-114.534505583204
8.20	90	30	30	-114.534496631705
8.20	90	30	60	-114.534485930492
8.20	90	30	90	-114.534483097178
8.20	90	30	120	-114.534485930573
8.20	90	30	150	-114.534496631619
8.20	90	30	180	-114.534505583228
8.20	90	60	0	-114.534489338661
8.20	90	60	30	-114.534487444975
8.20	90	60	60	-114.534484965839
8.20	90	60	90	-114.534484164261
8.20	90	60	120	-114.534484966093
8.20	90	60	150	-114.534487444823
8.20	90	60	180	-114.534489338676
8.20	90	90	0	-114.534481478379
8.20	90	90	30	-114.534482999056
8.20	90	90	60	-114.534484518813
8.20	90	90	90	-114.534484702011
8.20	90	90	120	-114.534484518848
8.20	90	90	150	-114.534482999042
8.20	90	90	180	-114.534481478467
8.40	0	0	0	-114.534509417554
8.40	0	0	30	-114.534502322754
8.40	0	0	60	-114.534483827787
8.40	0	0	90	-114.534481906059
8.40	0	0	120	-114.534483827911
8.40	0	0	150	-114.534502322842
8.40	0	0	180	-114.534509417546
8.40	0	30	0	-114.53450198153
8.40	0	30	30	-114.534492503425
8.40	0	30	60	-114.53448045098
8.40	0	30	90	-114.534482933593
8.40	0	30	120	-114.534487639858
8.40	0	30	150	-114.534504676056
8.40	0	30	180	-114.534501981363
8.40	0	60	0	-114.534487797323
8.40	0	60	30	-114.534485407626
8.40	0	60	60	-114.534480944785
8.40	0	60	90	-114.534484979017
8.40	0	60	120	-114.534488032782
8.40	0	60	150	-114.5344973361
8.40	0	60	180	-114.534487797351
8.40	0	90	0	-114.534480927469
8.40	0	90	30	-114.534487864978
8.40	0	90	60	-114.534484714534
8.40	0	90	90	-114.534485992427
8.40	0	90	120	-114.534484714659
8.40	0	90	150	-114.534487864898
8.40	0	90	180	-114.534480927531
8.40	30	0	0	-114.534509417554
8.40	30	0	30	-114.53449813103
8.40	30	0	60	-114.534482603639
8.40	30	0	90	-114.534480277329
8.40	30	0	120	-114.53448260356
8.40	30	0	150	-114.534498130988
8.40	30	0	180	-114.534509417546
8.40	30	30	0	-114.534501981529
8.40	30	30	30	-114.534489007823
8.40	30	30	60	-114.534479539901
8.40	30	30	90	-114.534481171104
8.40	30	30	120	-114.534485763689
8.40	30	30	150	-114.534499547441
8.40	30	30	180	-114.534501981363
8.40	30	60	0	-114.534487797323
8.40	30	60	30	-114.534481673142
8.40	30	60	60	-114.53447970482
8.40	30	60	90	-114.534482956934
8.40	30	60	120	-114.534485839019
8.40	30	60	150	-114.534492000586
8.40	30	60	180	-114.534487797351
8.40	30	90	0	-114.534480927469
8.40	30	90	30	-114.534483224835
8.40	30	90	60	-114.534482842765
8.40	30	90	90	-114.534483844246
8.40	30	90	120	-114.534482842827
8.40	30	90	150	-114.534483224839
8.40	30	90	180	-114.534480927531
8.40	60	0	0	-114.534509417554
8.40	60	0	30	-114.534499470912
8.40	60	0	60	-114.534485049501
8.40	60	0	90	-114.534478064692
8.40	60	0	120	-114.534485049517
8.40	60	0	150	-114.534499471014
