R	Gamma	E
13.50	60	-0.16071
13.50	65	-0.160069
13.50	70	-0.15954
13.50	75	-0.159099
13.50	80	-0.158792
13.50	85	-0.158603
13.50	90	-0.158546
14.00	0	-0.159093
14.00	5	-0.159023
14.00	10	-0.158821
14.00	15	-0.158491
14.00	20	-0.158069
14.00	25	-0.157534
14.00	30	-0.156919
14.00	35	-0.156264
14.00	40	-0.155579
14.00	45	-0.154892
14.00	50	-0.15421
14.00	55	-0.153558
14.00	60	-0.152976
14.00	65	-0.152452
14.00	70	-0.152008
14.00	75	-0.151654
14.00	80	-0.151409
14.00	85	-0.151248
14.00	90	-0.151214
14.50	0	-0.151048
14.50	5	-0.150995
14.50	10	-0.150829
14.50	15	-0.150563
14.50	20	-0.150213
14.50	25	-0.149767
14.50	30	-0.149271
14.50	35	-0.148738
14.50	40	-0.148165
14.50	45	-0.147601
14.50	50	-0.147041
14.50	55	-0.146511
14.50	60	-0.146021
14.50	65	-0.14561
14.50	70	-0.145253
14.50	75	-0.14496
